basy_yljgid,basy_caption,basy_yydj,flag
510000004892 ,自贡市贡井区长土街道社区卫生服务中心,未定级未定等,0
510000004894 ,自贡市贡井区建设镇卫生院,未定级未定等,0
510000004896 ,自贡市贡井区成佳中心卫生院,未定级未定等,0
510000004898 ,自贡市贡井区龙潭中心卫生院,未定级未定等,0
510000004900 ,自贡市贡井区艾叶镇卫生院,未定级未定等,0
510000004902 ,自贡市贡井区五宝中心卫生院,未定级未定等,0
510000004904 ,自贡市贡井区桥头镇卫生院,未定级未定等,0
510000004908 ,自贡市贡井区莲花镇卫生院,未定级未定等,0
510000004916 ,大安区新店镇卫生院,未定级未定等,0
510000004918 ,自贡市大安区和平镇卫生院,未定级未定等,0
510000004920 ,大安区新民镇卫生院,未定级未定等,0
510000004922 ,大安区大山铺中心卫生院,未定级未定等,0
510000004924 ,大安区牛佛中心卫生院,未定级未定等,0
510000004926 ,大安区庙坝镇卫生院,未定级未定等,0
510000004928 ,自贡市大安区回龙镇卫生院,未定级未定等,0
510000004930 ,大安区何市中心卫生院,未定级未定等,0
510000004932 ,自贡市大安区凤凰镇卫生院,未定级未定等,0
510000004934 ,大安区三多寨镇卫生院,未定级未定等,0
510000004936 ,自贡市大安区团结镇卫生院,未定级未定等,0
510000004946 ,自贡市沿滩区兴隆镇卫生院,未定级未定等,0
510000004948 ,自贡市沿滩区永安镇中心卫生院,未定级未定等,0
510000004950 ,自贡市沿滩区沿滩镇卫生院,未定级未定等,0
510000004952 ,自贡市沿滩区联络镇中心卫生院,未定级未定等,0
510000004954 ,自贡市沿滩区瓦市镇中心卫生院,未定级未定等,0
510000004956 ,自贡市沿滩区仙市镇卫生院,未定级未定等,0
510000004958 ,自贡市沿滩区邓关街道中心卫生院,未定级未定等,0
510000004960 ,自贡市沿滩区黄市镇卫生院,未定级未定等,0
510000004962 ,自贡市沿滩区九洪乡卫生院,未定级未定等,0
510000004964 ,自贡市沿滩区富全镇卫生院,未定级未定等,0
510000004966 ,自贡市沿滩区王井镇卫生院,未定级未定等,0
510000004968 ,自贡市沿滩区卫坪镇中心卫生院（高新区）,未定级未定等,0
510000004972 ,荣县乐德中心卫生院,未定级未定等,0
510000004974 ,荣县新桥中心卫生院,未定级未定等,0
510000004976 ,荣县长山中心卫生院,未定级未定等,0
510000004978 ,荣县双古中心卫生院,未定级未定等,0
510000004982 ,荣县双石中心卫生院,未定级未定等,0
510000004984 ,荣县望佳镇卫生院,未定级未定等,0
510000004986 ,荣县鼎新镇卫生院,未定级未定等,0
510000004988 ,荣县河口镇卫生院,未定级未定等,0
510000004992 ,荣县古文镇卫生院,未定级未定等,0
510000004996 ,荣县度佳镇卫生院,未定级未定等,0
510000004998 ,荣县古佳乡卫生院,未定级未定等,0
510000005000 ,荣县东佳镇卫生院,未定级未定等,0
510000005002 ,荣县正紫镇卫生院,未定级未定等,0
510000005004 ,荣县来牟镇卫生院,未定级未定等,0
510000005006 ,荣县留佳中心卫生院,未定级未定等,0
510000005008 ,荣县保华镇卫生院,未定级未定等,0
510000005014 ,荣县观山镇卫生院,未定级未定等,0
510000005016 ,荣县高山中心卫生院,未定级未定等,0
510000005020 ,荣县东兴镇卫生院,未定级未定等,0
510000005022 ,荣县铁厂镇卫生院,未定级未定等,0
510000005028 ,富顺县邓井关街道社区卫生服务中心,未定级未定等,0
510000005030 ,富顺县琵琶镇卫生院,未定级未定等,0
510000005032 ,富顺县狮市镇中心卫生院,未定级未定等,0
510000005034 ,富顺县骑龙镇卫生院,未定级未定等,0
510000005038 ,富顺县永年镇中心卫生院,未定级未定等,0
510000005042 ,富顺县兜山镇卫生院,未定级未定等,0
510000005044 ,富顺县板桥镇中心卫生院,未定级未定等,0
510000005048 ,富顺县福善镇卫生院,未定级未定等,0
510000005050 ,富顺县李桥镇卫生院,未定级未定等,0
510000005052 ,富顺县代寺镇中心卫生院,未定级未定等,0
510000005054 ,富顺县童寺镇中心卫生院,未定级未定等,0
510000005058 ,富顺县龙万乡卫生院,未定级未定等,0
510000005060 ,富顺县古佛镇卫生院,未定级未定等,0
510000005062 ,富顺县怀德镇中心卫生院,未定级未定等,0
510000005066 ,富顺县长滩镇卫生院,未定级未定等,0
510000005068 ,富顺县赵化镇中心卫生院,未定级未定等,0
510000005070 ,富顺县安溪镇卫生院,未定级未定等,0
510000005072 ,富顺县飞龙镇卫生院,未定级未定等,0
510000005076 ,富顺县东湖街道社区卫生服务中心,未定级未定等,0
510000005092 ,攀枝花市仁和区大田医院（攀枝花市仁和区大田镇妇幼保健站）,未定级未定等,0
510000005094 ,攀枝花市仁和区平地镇中心卫生院（攀枝花市仁和区平地镇妇幼保健站）,未定级未定等,0
510000005096 ,攀枝花市仁和区大龙潭彝族乡卫生院（攀枝花市仁和区大龙潭彝族乡妇幼保健站）,未定级未定等,0
510000005098 ,攀枝花市仁和区啊喇彝族乡中心卫生院（攀枝花市仁和区啊喇彝族乡妇幼保健站）,未定级未定等,0
510000005100 ,攀枝花市仁和区同德镇中心卫生院（攀枝花市仁和区同德镇妇幼保健站）,未定级未定等,0
510000005102 ,攀枝花市仁和区中坝乡卫生院（攀枝花市仁和区中坝乡妇幼保健站）,未定级未定等,0
510000005104 ,攀枝花市仁和区布德镇卫生院 （攀枝花市仁和区布德镇妇幼保健站）,未定级未定等,0
510000005106 ,攀枝花市仁和区务本乡卫生院（攀枝花市仁和区务本乡妇幼保健站）,未定级未定等,0
510000005108 ,攀枝花市仁和区太平乡卫生院（攀枝花市仁和区太平乡妇幼保健站）,未定级未定等,0
510000005110 ,攀枝花市仁和区仁和镇总发卫生院 （攀枝花市仁和区仁和镇总发妇幼保健站）,未定级未定等,0
510000005112 ,攀枝花市仁和区福田镇卫生院（攀枝花市仁和区福田镇妇幼保健站）,未定级未定等,0
510000005114 ,攀枝花市仁和区前进镇卫生院（攀枝花市仁和区前进镇妇幼保健站）,未定级未定等,0
510000005116 ,攀枝花市仁和区金江镇卫生院（攀枝花市仁和区金江镇妇幼保健站）,未定级未定等,0
510000005120 ,米易县撒莲镇卫生院,未定级未定等,0
510000005124 ,米易县垭口镇卫生院,未定级未定等,0
510000005126 ,米易县丙谷镇中心卫生院,未定级未定等,0
510000005128 ,米易县普威镇中心卫生院,未定级未定等,0
510000005130 ,米易县白马镇中心卫生院,未定级未定等,0
510000005132 ,米易县得石镇中心卫生院,未定级未定等,0
510000005134 ,米易县湾丘彝族乡中心卫生院,未定级未定等,0
510000005136 ,米易县白坡彝族乡卫生院,未定级未定等,0
510000005138 ,米易县新山傈僳族乡卫生院,未定级未定等,0
510000005140 ,米易县麻陇彝族乡中心卫生院,未定级未定等,0
510000005146 ,盐边县共和中心卫生院,未定级未定等,0
510000005150 ,盐边县国胜中心卫生院,未定级未定等,0
510000005152 ,盐边县格萨拉中心卫生院,未定级未定等,0
510000005154 ,盐边县红果中心卫生院,未定级未定等,0
510000005156 ,盐边县红格中心卫生院,未定级未定等,0
510000005166 ,盐边县新九乡卫生院,未定级未定等,0
510000005168 ,盐边县惠民中心卫生院,未定级未定等,0
510000005170 ,盐边县永兴中心卫生院,未定级未定等,0
510000005206 ,泸州市江阳区黄舣镇弥陀中心卫生院（泸州市江阳区黄舣镇弥陀妇幼保健计划生育服务站）,未定级未定等,0
510000005208 ,泸州市江阳区第二人民医院（泸州市江阳区通滩中心卫生院泸州市江阳区通滩镇妇幼保健计划生育服务站）,未定级未定等,0
510000005210 ,泸州市江阳区江北中心卫生院（泸州市江阳区江北妇幼保健计划生育服务站）,未定级未定等,0
510000005212 ,泸州浦南医院（泸州市江阳区茜草社区卫生服务中心）,未定级未定等,0
510000005214 ,泸州市江阳区丹林镇卫生院（泸州市江阳区丹林镇妇幼保健计划生育服务站）,未定级未定等,0
510000005216 ,泸州市江阳区北城街道社区卫生服务中心,未定级未定等,0
510000005218 ,泸州市江阳区南城街道社区卫生服务中心,未定级未定等,0
510000005220 ,泸州市江阳区泰安街道卫生院（泸州市江阳区泰安街道妇幼保健计划生育服务站）,未定级未定等,0
510000005222 ,泸州市江阳区茜草街道张坝社区卫生服务中心(泸州市江阳区茜草街道张坝妇幼保健计划生育服务站）,未定级未定等,0
510000005224 ,泸州市江阳区蓝田街道社区卫生服务中心(泸州市江阳区蓝田街道妇幼保健计划生育服务站）,未定级未定等,0
510000005226 ,泸州市江阳区分水岭镇卫生院（泸州市江阳区分水岭镇妇幼保健计划生育服务站）,未定级未定等,0
510000005228 ,泸州市江阳区第二中医医院(泸州市江阳区黄舣中心卫生院、泸州市江阳区黄舣镇妇幼保健计划生育服务站),未定级未定等,0
510000005230 ,泸州市江阳区通滩镇石寨卫生院（泸州市江阳区通滩镇石寨妇幼保健计划生育服务站）,未定级未定等,0
510000005232 ,泸州市江阳区第三人民医院（泸州市江阳区况场街道卫生院、泸州市江阳区况场街道妇幼保健计划生育服务站）,未定级未定等,0
510000005234 ,泸州市江阳区方山镇卫生院(泸州市江阳区方山镇妇幼保健计划生育服务站),未定级未定等,0
510000005236 ,泸州市江阳区华阳街道社区卫生服务中心（泸州市江阳区华阳街道妇幼保健计划生育服务站）,未定级未定等,0
510000005240 ,泸州市江阳区邻玉街道社区卫生服务中心（泸州市江阳区邻玉街道妇幼保健计划生育服务站）,未定级未定等,0
510000005244 ,泸州市纳溪区大渡口中心卫生院(泸州市纳溪区第三人民医院),未定级未定等,0
510000005246 ,泸州市纳溪区上马中心卫生院,未定级未定等,0
510000005248 ,泸州市纳溪区白节中心卫生院,未定级未定等,0
510000005252 ,泸州市纳溪区丰乐中心卫生院,未定级未定等,0
510000005256 ,泸州市纳溪区东升街道社区卫生服务中心,未定级未定等,0
510000005258 ,泸州市纳溪区打古镇卫生院,未定级未定等,0
510000005260 ,泸州市纳溪区合面中心卫生院,未定级未定等,0
510000005264 ,泸州市纳溪区天仙镇卫生院(泸州市纳溪区第十三人民医院）,未定级未定等,0
510000005268 ,泸州市纳溪区龙车镇卫生院（泸州市纳溪区第十人民医院）,未定级未定等,0
510000005270 ,泸州市龙马潭区小市社区卫生服务中心,未定级未定等,0
510000005274 ,泸州市龙马潭区胡市中心卫生院,未定级未定等,0
510000005276 ,泸州市龙马潭区长安镇卫生院,未定级未定等,0
510000005278 ,泸州市龙马潭区双加镇卫生院,未定级未定等,0
510000005280 ,泸州市龙马潭区金龙镇卫生院,未定级未定等,0
510000005282 ,泸州市龙马潭区红星社区卫生服务中心,未定级未定等,0
510000005286 ,泸州市龙马潭区鱼塘街道社区卫生服务中心,未定级未定等,0
510000005288 ,泸州市龙马潭区安宁社区卫生服务中心,未定级未定等,0
510000005290 ,泸州市龙马潭区特兴镇卫生院,未定级未定等,0
510000005294 ,泸县百和镇卫生院,未定级未定等,0
510000005296 ,泸县第二人民医院,二级甲等,0
510000005298 ,泸县兆雅镇卫生院（泸县兆雅中心卫生院）,未定级未定等,0
510000005300 ,泸县牛滩镇卫生院（泸县牛滩中心卫生院）,未定级未定等,0
510000005302 ,泸县毗卢镇卫生院,未定级未定等,0
510000005304 ,泸县石桥镇卫生院,未定级未定等,0
510000005306 ,泸县奇峰镇卫生院（泸县奇峰中心卫生院）,未定级未定等,0
510000005308 ,泸县天兴镇卫生院,未定级未定等,0
510000005310 ,泸县中医医院,二级甲等,0
510000005312 ,泸县方洞镇卫生院,未定级未定等,0
510000005314 ,泸县潮河镇卫生院（泸县潮河中心卫生院）,未定级未定等,0
510000005316 ,泸县喻寺镇卫生院（泸县喻寺中心卫生院）,未定级未定等,0
510000005320 ,泸县得胜镇卫生院,未定级未定等,0
510000005322 ,泸县海潮镇卫生院,未定级未定等,0
510000005326 ,泸县嘉明镇卫生院,未定级未定等,0
510000005328 ,泸县立石镇卫生院（泸县立石中心卫生院）,未定级未定等,0
510000005330 ,泸县云龙镇卫生院（泸县云龙中心卫生院）,未定级未定等,0
510000005334 ,泸县太伏镇卫生院（泸县太伏中心卫生院）,未定级未定等,0
510000005336 ,合江县符阳街道社区服务中心（合江县符阳街道卫生院）,未定级未定等,0
510000005338 ,合江县白沙中心卫生院,未定级未定等,0
510000005340 ,合江县望龙中心卫生院,未定级未定等,0
510000005342 ,合江县凤鸣中心卫生院,未定级未定等,0
510000005344 ,合江县九支中心卫生院（合江县第二人民医院）,未定级未定等,0
510000005346 ,合江县先滩中心卫生院,未定级未定等,0
510000005348 ,合江县临港街道社区卫生服务中心（合江县第三人民医院）,未定级未定等,0
510000005350 ,合江县福宝中心卫生院,未定级未定等,0
510000005352 ,合江县先市中心卫生院,未定级未定等,0
510000005354 ,合江县大桥中心卫生院（合江县第四人民医院）,未定级未定等,0
510000005356 ,合江县神臂城镇卫生院,未定级未定等,0
510000005358 ,合江县石龙镇卫生院,未定级未定等,0
510000005360 ,合江县真龙镇卫生院,未定级未定等,0
510000005368 ,合江县白米镇卫生院,未定级未定等,0
510000005370 ,合江县白鹿镇卫生院,未定级未定等,0
510000005372 ,合江县荔江镇卫生院,未定级未定等,0
