,basy_yydj,basy_ssjczbm1_for_str_8,age_group,AGE-HAOCAI-only_operation-8-E,AGE-JCJY-only_operation-8-E,AGE-YP-only_operation-8-E,AGE-ZFY-only_operation-8-E,记录条数-only_operation-8
3443,1,80.5111,5,6285.662592592592,2928.2703703703705,1839.601851851852,15229.83,27
3450,1,80.5200,5,894.054347826087,957.3521739130434,2159.857391304348,6627.063913043478,23
3456,1,80.5900,4,1179.143611111111,1779.8805555555555,658.0005555555556,7608.910833333332,36
3457,1,80.5900,5,1260.1827272727273,2017.018181818182,785.315303030303,9708.199242424243,66
3458,1,80.5900,6,1214.4967741935484,2346.0774193548386,830.9012903225807,10353.900322580645,31
3463,1,80.5900x,3,2175.6325,841.8375,2333.1784374999997,8345.8265625,32
3464,1,80.5900x,4,2215.3035064935066,904.3766233766233,2317.7696103896105,8274.513766233767,77
3465,1,80.5900x,5,2001.771650485437,980.8504854368932,2141.3861165048543,7817.93427184466,103
3466,1,80.5900x,6,1903.7472093023257,1027.9023255813952,2224.5502325581397,8469.974186046513,43
3467,1,80.5900x,8,1227.5433333333335,1164.1733333333332,2116.0093333333334,8333.868333333334,30
3580,1,81.5100,5,41387.697021276595,2737.8006382978724,3526.177659574468,53469.06787234043,47
3581,1,81.5100,6,30519.906944444443,2684.088888888889,3585.918055555556,42773.454999999994,36
3582,1,81.5100,8,32689.186818181817,3060.282272727273,3762.2429545454547,45295.23227272727,44
3591,1,81.5201,8,18270.336666666666,2770.7029166666666,3160.0358333333334,29420.364583333332,24
3592,1,81.5201,9,19345.40918918919,2359.3810810810814,4183.024594594594,31008.293243243246,37
3596,1,81.5400,6,36023.1284,3551.5468,4355.9848,50219.905999999995,25
3597,1,81.5400,8,31432.171538461538,2991.7865384615384,4501.488076923077,44405.98192307692,26
3611,1,81.6500,8,12219.495882352941,2231.814705882353,1505.1888235294118,18333.666764705882,34
3612,1,81.6500,9,11982.636451612903,2222.9387096774194,2497.046774193548,18997.47193548387,31
3619,1,81.6600x,8,11924.422692307691,2262.836923076923,1306.5169230769231,19679.841923076925,26
