,basy_zyzd_jbbm_for_str_4,basy_yydj,HAOCAI-4-only_disease-E,JCJY-4-only_disease-E,YP-4-only_disease-E,ZFY-4-only_disease-E,记录条数-4-only_disease
709,C90.,5,1028.074090909091,4361.239545454546,4577.427272727273,16025.181363636364,22
710,C90.,6,2400.155162454874,8140.525198555956,7590.3264620938635,26712.123610108305,554
714,C91.,4,1756.9031372549018,6365.162745098039,36179.81941176471,58934.192941176465,51
716,C91.,6,1692.7244541484718,9822.479934497816,14972.057751091703,39744.95255458515,458
720,C92.,4,1373.7201063829787,6350.728723404255,42781.335851063835,67814.74627659575,94
721,C92.,5,506.13179487179485,4677.315641025641,8507.097692307692,24817.560512820513,39
722,C92.,6,1575.2548159831756,10337.944742376445,21418.497318611986,50924.40426919033,951
724,C93.,6,1751.9507142857144,10861.501836734693,24766.249591836735,55948.70714285714,98
726,C94.,6,1603.29,7579.8575,6928.296875,26262.54,32
731,C95.,6,1551.9692307692308,8692.499423076924,17772.712115384616,43143.71576923077,52
742,D00.,5,4482.325094339622,3634.881886792453,2287.2245283018865,16594.376603773584,53
743,D00.,6,5294.885515320334,5338.657771587744,2472.033816155989,19887.06378830084,359
748,D01.,5,3008.1504285714286,3737.8177142857144,1346.914142857143,12264.985714285714,70
749,D01.,6,4597.855207547171,4571.94003773585,2682.3112075471695,18267.76396226415,530
752,D02.,5,15009.922459016394,5279.663114754098,2681.078196721311,32005.689508196723,61
753,D02.,6,18040.005835777127,6463.437419354839,3600.11137829912,40791.1835483871,341
764,D05.,6,4754.625135135135,7022.671467181467,1871.1045173745174,21731.716795366796,259
767,D06.,3,876.4894642857143,1943.9483035714286,1023.1879464285714,7798.254910714286,112
768,D06.,4,867.672,2417.7528,1077.382,9094.1232,25
769,D06.,5,1060.0319407008085,2536.6634501347708,1421.785040431267,10023.501132075471,371
770,D06.,6,1659.4025066137565,3289.6630687830684,1236.6346957671958,13179.0858994709,1512
775,D07.,6,1230.021090909091,3850.3763636363637,1564.820181818182,12046.742545454545,55
780,D09.,6,2465.483913043478,4268.093913043478,2741.111304347826,16363.197826086956,23
783,D10.,3,874.1767857142858,1664.435714285714,974.1339285714286,6219.9289285714285,28
784,D10.,4,559.6686363636364,1476.9045454545455,1160.75,7370.494545454546,22
785,D10.,5,724.3296875,1664.21765625,909.77578125,6442.991015625,128
786,D10.,6,1428.8638922155687,1902.9627694610776,1151.85375748503,8256.549191616767,668
789,D11.,3,830.7458333333333,1833.0761111111112,1105.2294444444444,6783.701388888889,36
790,D11.,4,959.7395454545455,1629.7545454545455,1090.4072727272726,7651.869545454546,22
791,D11.,5,824.8610434782609,2234.777652173913,1211.8711304347826,7898.336782608695,115
792,D11.,6,2614.5548958333334,2810.2715476190474,1694.5930654761905,12912.675848214285,672
793,D12.,1,1765.058596491228,1178.188245614035,599.9357894736843,6456.62149122807,228
794,D12.,2,1371.022695035461,1638.751914893617,1002.8489361702128,6710.356524822695,141
795,D12.,3,1069.2851913133402,2016.2959152016545,1028.7209720785936,6669.08208893485,967
796,D12.,4,885.2425866666667,2125.21408,945.2385866666667,6181.661306666667,375
797,D12.,5,1152.6214186851212,2263.610017301038,836.9959688581315,6704.915429065744,2890
798,D12.,6,1473.4260308303385,2529.312480612824,987.8172404009836,7885.557713258938,10574
801,D13.,3,3230.8996551724135,2627.456896551724,1955.5848275862068,12165.961724137931,29
803,D13.,5,3767.9261764705884,3531.360588235294,2879.1627205882355,16440.295514705882,136
804,D13.,6,6235.6584905660375,5010.268013902681,3488.624220456802,23048.112949354516,1007
809,D14.,5,5310.770495867769,3146.4152066115703,1927.520082644628,16613.250165289257,121
810,D14.,6,7019.905322283609,3804.2135359116023,2304.2166850828726,20442.209779005527,543
814,D15.,5,4767.528461538462,4818.28,3629.8065384615384,22918.950384615382,26
815,D15.,6,13090.555357142857,8537.199499999999,5623.555714285714,45238.89528571429,140
818,D16.,3,2737.9935714285716,1552.8910714285714,1408.0235714285716,8955.0925,28
820,D16.,5,1691.2240983606557,2090.793442622951,947.2149180327868,9473.349016393444,61
821,D16.,6,5905.063204819277,3041.7880481927714,2062.4334698795183,19254.976843373493,415
822,D17.,1,556.4789189189189,1019.5445945945946,2034.5124324324327,5757.207027027027,37
823,D17.,2,496.1811340206186,1154.399175257732,775.3632989690723,4510.510824742268,97
824,D17.,3,647.4321238938053,1489.8999557522125,823.995796460177,5086.827831858407,226
825,D17.,4,735.1133333333333,1458.2218055555556,643.5638888888889,6127.20125,72
826,D17.,5,772.8315127701375,1805.508919449902,884.5002946954813,6467.659685658153,509
827,D17.,6,1638.6096764705883,2282.922882352941,1107.7679058823528,9321.03804117647,1700
828,D18.,1,4057.369069767442,928.8860465116279,2432.082790697674,18786.20558139535,43
829,D18.,2,858.0673684210526,1156.8105263157895,965.7815789473683,5589.072631578948,38
830,D18.,3,2761.7018032786887,2142.5277049180327,1847.0083606557375,11125.985409836065,61
831,D18.,4,1058.4715267175573,1416.9092366412212,1848.615038167939,14068.917251908397,131
832,D18.,5,3151.796831683168,2689.0231188118814,1841.0582178217821,12117.961485148513,202
833,D18.,6,5489.2541374752145,3512.0728354263056,2959.024500991408,20186.274137475215,1513
837,D20.,6,6126.371081081082,8259.415945945946,5771.82027027027,34309.28297297297,37
842,D21.,5,904.3858064516129,2178.074193548387,899.1850000000001,7533.696612903226,62
843,D21.,6,1393.447358490566,2721.3778773584904,1136.5419811320755,10690.361981132077,212
848,D22.,6,1008.3837647058823,1255.459411764706,513.5893529411765,8427.036588235294,170
851,D23.,3,509.47695652173917,1422.204347826087,673.4495652173913,4466.858695652174,23
853,D23.,5,516.2402272727272,1679.4588636363637,883.9822727272727,5134.292954545454,44
854,D23.,6,797.7152341597796,1612.1569696969696,632.3522865013774,6132.87520661157,363
856,D24.,2,1076.578695652174,1470.7521739130436,739.4486956521739,4892.577391304348,23
857,D24.,3,2020.1362921348316,1420.6922471910113,440.3883707865169,5498.228932584269,178
858,D24.,4,2415.168269230769,1732.9359615384615,406.2025,7082.574615384616,104
859,D24.,5,2645.3357077625574,1860.2193264840182,373.2084360730594,6577.62805936073,876
860,D24.,6,3089.2944397817873,1866.791380612673,325.7107245768639,7027.470386067981,7149
861,D25.,1,1271.8711627906978,1743.4021705426358,1949.8403100775192,10749.686511627908,129
