,basy_yydj,basy_ssjczbm1_for_str_6,HAOCAI-only_operation-6-E,JCJY-only_operation-6-E,YP-only_operation-6-E,ZFY-only_operation-6-E,记录条数-only_operation-6
1326,2,49.420,470.11181818181825,751.7381818181819,1975.973181818182,5110.880454545454,22
1327,2,49.450,990.2726252505009,1095.5970541082165,1498.0333066132264,6356.59625250501,499
1328,2,49.460,852.2301041666666,1073.2878645833332,1603.1035416666666,5821.155,192
1330,2,49.490,2954.2375958188154,909.9497909407665,1432.8658362369338,8926.659268292682,574
1332,2,49.730,425.313,1032.5338333333334,1365.941,5362.720666666666,60
1342,2,51.040,774.032380952381,1245.6714285714286,2877.720476190476,8960.585238095238,21
1345,2,51.220,815.9409375,1774.8984375,3451.09375,10746.07,32
1346,2,51.230,1300.6769199178646,1588.3179825462014,2071.4683367556468,8548.677197125256,1948
1357,2,51.880,2485.9024444444444,2414.474222222222,4375.37,17039.81822222222,45
1363,2,53.000,2094.944,1502.4367777777777,1283.1747222222223,7859.885777777778,180
1365,2,53.020,1605.6457407407406,1298.8687037037037,1377.1062962962965,7003.675185185186,54
1366,2,53.030,1798.2884848484848,1156.357575757576,1032.6312121212122,6471.258787878788,33
1367,2,53.040,2085.462322580645,1162.2989677419355,1072.7221935483872,6504.232258064516,155
1368,2,53.050,1645.6640594059406,1362.993415841584,1114.433910891089,6447.6035643564355,202
1390,2,54.110,1503.2622222222224,2115.062962962963,3709.0266666666666,12620.307777777778,27
1398,2,54.510,944.1478846153847,1324.0367307692309,2416.8634615384613,10414.554807692308,52
1399,2,54.590,835.2883529411764,1323.1827058823528,1826.212705882353,7994.155176470587,85
1402,2,54.910,497.97462962962965,2544.6988888888886,4493.716666666667,10432.26,54
1405,2,55.010,1370.926923076923,1825.5164102564102,1816.4823076923076,9157.044615384615,39
1408,2,55.040,2877.9232934131737,2160.3053293413172,3107.4255688622757,17916.564610778445,167
1418,2,56.0x0,2619.1030777903047,1592.6508568207441,1502.0927959413755,9151.441758737317,887
1419,2,56.2x0,2301.016129032258,1903.9232258064517,2340.748387096774,11230.103870967741,31
1420,2,56.310,1328.3376923076924,1731.2634615384616,1680.3676923076923,7382.421153846154,26
1424,2,56.890,2020.5082142857143,2037.8035714285713,2684.5260714285714,11131.407857142856,28
1425,2,57.0x0,845.4785483870968,1668.7759677419356,1694.5609677419354,7234.490806451613,62
1430,2,57.320,1104.6909999999998,1856.6513333333335,1864.3756666666666,7411.6123333333335,30
1431,2,57.490,1915.4961904761903,2137.197619047619,2608.4761904761904,10198.122380952382,21
1438,2,57.940,738.6353125,2681.6696875000002,5501.850625,12724.908802083335,192
1454,2,59.8x0,2302.9477625570776,1726.0855707762557,2070.517305936073,8945.094611872146,219
1457,2,60.290,2204.8445664739884,2207.0409248554915,2823.753005780347,11364.281791907515,173
1465,2,61.490,398.5108,1220.172,986.2891999999999,4443.27,25
1482,2,65.010,879.741875,1145.865625,2023.6084375,8615.463125,32
1489,2,65.250,909.857356321839,1604.5871264367815,1650.16724137931,8210.171034482759,87
1506,2,66.010,786.8259090909091,1004.0297727272726,1933.1054545454544,7877.921818181818,44
1507,2,66.020,652.4651851851852,813.9814814814815,1384.55,6683.72962962963,27
1512,2,66.4x0,827.2512612612612,1177.471081081081,1700.7464864864867,7593.888828828829,111
1513,2,66.510,937.9488235294117,1735.5867647058822,1820.3158823529411,8752.813529411764,34
1514,2,66.610,791.7890476190476,1362.0238095238096,1301.9733333333334,7567.604761904762,21
1515,2,66.620,667.0666,1139.8392,1554.8285999999998,6718.3174,50
1519,2,66.790,663.6723636363637,522.48,1346.4943636363637,7504.275090909091,55
1528,2,67.2x0,608.0057142857142,1257.187619047619,804.167619047619,4653.650952380953,21
1529,2,67.320,447.7411235955056,1190.0601123595507,910.187191011236,4223.286741573034,89
1536,2,68.120,739.5483146067417,1385.1358426966292,1491.028202247191,5129.716292134832,89
1539,2,68.210,619.8527272727273,1121.409090909091,1278.4395454545454,5387.931818181818,22
1541,2,68.230,720.0766666666667,1186.4575757575758,836.8984848484849,5980.93303030303,33
1543,2,68.290,804.1879797979798,1559.5026262626263,2003.0760606060605,9068.550707070708,99
1544,2,68.291,819.7521969696969,1367.1741666666667,1258.7919696969698,6620.177310606061,264
1545,2,68.310,1092.082,1889.8551428571427,2441.2774285714286,11390.502571428573,35
1546,2,68.390,702.1286363636364,1718.5310606060607,1751.1781818181817,7987.540909090909,66
1547,2,68.410,1456.3283673469386,1989.107448979592,2454.0520408163266,12825.58581632653,98
1548,2,68.490,819.375393258427,1967.9596629213484,2456.511460674157,10163.434719101124,89
1549,2,68.510,795.6532000000001,1884.9279999999999,2134.748,11870.6192,25
1550,2,68.590,611.9674074074073,1834.0535185185186,1828.8851851851853,8739.368518518519,54
1553,2,69.010,394.8492307692308,758.4728205128205,631.7002564102564,2824.295641025641,39
1554,2,69.020,482.7759119496855,807.2364779874214,427.4290566037736,3891.7961006289306,159
1555,2,69.090,514.0555555555555,1527.690648148148,1265.7187037037036,5482.0557407407405,108
1560,2,69.510,1104.311515151515,443.69939393939393,763.0233333333333,3317.8645454545454,33
1570,2,70.500,515.7091803278688,1302.0004918032787,1255.6940983606557,6082.944426229508,61
1574,2,70.710,317.63166666666666,874.5083333333333,598.4880555555555,4086.717777777778,36
1586,2,71.710,420.4215384615385,876.6147692307692,594.4465384615385,3816.4477692307696,130
1593,2,73.010,640.2016129032259,773.3548387096774,822.6016129032258,4193.037419354839,62
1597,2,73.6x0,404.973025210084,1124.3494117647058,549.293949579832,4367.490840336135,119
1600,2,74.1x0,592.7197515236755,909.6848757618378,1258.9282419127987,5824.971364275668,2133
1603,2,75.0x0,466.54040000000003,812.5039999999999,1118.8588,4491.9392,25
1604,2,75.340,409.1818181818182,1309.3863636363637,672.2756818181819,4948.064318181818,44
1607,2,75.690,423.3989436619718,1203.831690140845,507.94091549295774,4312.539647887324,142
1639,2,77.690,816.736,1322.5103333333332,1302.6316666666667,6114.923333333334,30
1661,2,78.530,14996.240800000001,2164.1423999999997,2567.1272,24207.302399999997,25
1663,2,78.550,13074.200312500001,2546.728125,2400.8815624999997,23157.6728125,32
1665,2,78.570,11264.335384615386,1514.71,2635.211923076923,19086.434615384616,26
1667,2,78.590,13390.621571428572,1319.288,2557.0465714285715,25261.858714285714,70
1668,2,78.600,418.1542857142857,983.8333333333334,1379.0238095238096,5375.96380952381,21
1669,2,78.610,657.8825786163522,951.1205031446541,1071.3404402515723,5058.32748427673,159
