,basy_zyzd_jbbm_for_str_7,basy_yydj,basy_ssjczbm1_for_str_7,HAOCAI-7-7-E,JCJY-7-7-E,YP-7-7-E,ZFY-7-7-E,记录条数-7-7
149134,S82.400,5,79.3600,9483.102264150943,2437.96320754717,3182.480566037736,22561.680188679245,53
149163,S82.400,6,79.3600,13121.086,3113.2536363636364,3914.5372727272725,29634.847818181817,55
149266,S82.500,3,79.3600,7349.731363636363,2375.418181818182,3282.4309090909087,18279.436818181817,22
149288,S82.500,5,79.3600,7008.833278688525,2919.88868852459,2910.7967213114757,20350.45229508197,61
149290,S82.500,5,79.3603,4697.167407407407,2395.02,2813.8885185185186,18689.092962962965,27
149304,S82.500,6,79.3600,11788.63905982906,4233.418290598291,4134.63923076923,31349.267350427348,117
149306,S82.500,6,79.3603,8373.2,3487.2357142857145,2942.4007142857145,24150.95642857143,28
149338,S82.501,5,79.3600,13278.841538461538,2877.9915384615383,3823.0638461538465,30312.304615384615,26
149345,S82.501,6,79.3600,18913.90666666667,3887.852,4342.2048888888885,39052.43222222222,45
149418,S82.600,3,79.3600,9642.139684210526,2233.409052631579,3423.3611578947366,21066.14157894737,95
149420,S82.600,3,79.3603,9679.022608695652,2359.1304347826085,3329.4995652173916,21875.40956521739,23
149440,S82.600,5,,473.1365217391304,1783.8126086956522,1687.7934782608695,6461.819347826087,46
149451,S82.600,5,79.3600,8731.747925925925,2558.5596296296294,3065.6030370370368,21697.34,135
