,basy_zyzd_jbbm_for_str_5,basy_yydj,HAOCAI-5-only_disease-E,JCJY-5-only_disease-E,YP-5-only_disease-E,ZFY-5-only_disease-E,记录条数-5-only_disease
186,A37.9,6,434.8552662721893,1999.068402366864,2041.663372781065,7839.443846153847,169
196,A40.3,6,904.5044827586207,7032.961724137932,7598.95551724138,21430.179310344825,29
205,A41.0,6,3768.2947524752476,17111.060594059407,15841.726633663366,53693.10326732673,101
208,A41.1,6,2957.5336170212763,13883.099148936171,17465.075957446807,49523.72829787234,47
213,A41.2,6,1641.0627272727272,13767.328000000001,11802.131636363636,38934.39927272727,55
221,A41.5,3,814.4785714285714,5725.926571428571,5335.1131428571425,18248.084857142858,35
223,A41.5,5,1093.5651933701658,7288.625248618784,6291.575469613259,20337.59917127072,181
224,A41.5,6,2692.458152350081,13539.203290113452,16739.105121555916,46887.929562398705,617
229,A41.8,5,2429.14347826087,9738.313043478262,12154.110434782608,37125.68,23
230,A41.8,6,3492.39298245614,18846.298684210524,23892.95692982456,68370.6852631579,114
231,A41.9,1,557.6356756756757,1803.5729729729728,3576.5075675675675,9943.679999999998,37
232,A41.9,2,552.710909090909,4547.050454545454,5113.973181818182,14678.69090909091,44
233,A41.9,3,1044.3513609467457,5711.174822485207,6438.097781065088,20503.961420118343,338
234,A41.9,4,1906.3576923076923,9428.86298076923,10702.852307692308,33303.500096153846,104
235,A41.9,5,1675.1929221556886,6851.4563353293415,7389.541688622754,23802.724419161677,835
236,A41.9,6,2006.8639843049325,9579.331829596413,9872.625679372197,30665.23902690583,4460
246,A46.x,6,401.9464102564103,3057.1128205128202,2883.315641025641,9748.284871794871,39
250,A48.1,6,1091.6325,8566.351666666667,6759.375833333333,25433.78625,24
271,A49.8,5,729.4775,4995.995416666667,6666.411666666667,20240.854583333334,24
272,A49.8,6,1157.6334065934066,7312.3401098901095,7673.327802197802,24342.666923076922,91
277,A49.9,6,694.5791228070176,6417.085087719298,5069.395438596491,16238.229824561404,57
287,A52.3,6,445.76483870967746,3978.703870967742,3923.6593548387095,12016.232258064516,31
307,A63.0,5,465.594054054054,1741.8181081081082,832.6086486486487,5407.757027027027,37
308,A63.0,6,680.8404411764706,1978.4720588235296,1254.5030882352942,8892.940147058824,68
327,A86.x,5,628.9748484848484,4459.684242424242,3049.389090909091,12182.972727272727,66
328,A86.x,6,744.5762500000001,7052.939605263158,4002.885065789474,17213.663837719298,456
335,A87.9,6,484.4612195121951,5832.782987804878,2748.383231707317,12667.9825,164
358,B00.9,6,641.5949999999999,5871.525666666666,3252.096,13599.330333333333,30
365,B01.9,6,392.8125,6978.595833333333,1378.8008333333335,12012.999166666666,24
371,B02.2,3,780.2185148514852,1329.0235643564356,3017.000594059406,8641.446831683168,101
373,B02.2,5,999.1849650349651,2078.5118881118883,1394.6546853146854,7702.97034965035,143
374,B02.2,6,784.5691965973534,3159.5346030245746,1750.8132986767484,10548.610141776937,1058
377,B02.3,6,323.5996153846154,2107.269230769231,1359.9199999999998,5950.680384615384,26
384,B02.8,6,425.99253968253964,2249.0476190476193,2189.5749206349205,8532.887777777778,63
387,B02.9,3,314.7696666666667,1280.3266666666668,813.389,4133.360333333333,30
389,B02.9,5,367.2154838709678,1471.4129032258065,1266.8209677419354,5179.640967741935,31
390,B02.9,6,411.8644520547945,2266.728698630137,1673.1205479452055,7510.683698630138,146
412,B08.5,6,307.92660377358493,1259.0984905660378,967.7377358490565,3894.0130188679245,53
422,B16.9,6,481.86454545454546,3148.5227272727275,2092.785909090909,7454.558181818182,22
425,B17.2,6,4174.707777777778,5883.972962962963,5472.850740740741,21367.35037037037,27
432,B18.1,5,430.3002380952381,2625.179761904762,2721.300357142857,7696.58,84
433,B18.1,6,1417.3558708414873,3951.441076320939,4199.108062622309,13086.070919765167,511
436,B18.2,6,1241.3087671232877,4229.71095890411,3258.4875342465753,11398.916164383561,73
443,B20.0,6,606.6831578947368,5031.41052631579,5069.975789473684,15617.677368421053,57
445,B20.1,6,445.77924528301884,6946.077735849057,8842.038113207547,21355.866603773582,53
456,B20.6,6,840.9345238095239,6305.848095238095,6420.924285714286,18859.948095238095,42
459,B20.7,6,737.038,10260.80370212766,18987.04144680851,39492.887574468084,235
478,B22.7,6,973.5597902097901,11100.541258741257,22762.11853146853,45658.934895104896,143
484,B24.x,3,1382.330909090909,8847.121212121212,10985.251212121211,43732.68363636364,33
487,B24.x,6,620.16328125,5982.62484375,4352.75296875,14733.27953125,64
503,B27.0,6,344.07444444444445,1448.0557777777778,1330.5134444444445,4796.427333333334,90
507,B27.8,6,422.3737254901961,2357.7960784313727,3498.430392156863,9196.947843137255,51
510,B27.9,3,287.3651724137931,898.3655172413794,1147.923103448276,3529.448620689655,29
512,B27.9,5,294.77566666666667,1000.3,862.9023333333333,3346.4356666666667,30
513,B27.9,6,390.2357209302325,2189.1674418604653,1240.978,5442.969069767442,215
534,B37.1,5,1481.3851851851853,9844.22037037037,12649.806666666665,36369.485555555555,27
