,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,age_group,AGE-HAOCAI-5-5-E,AGE-JCJY-5-5-E,AGE-YP-5-5-E,AGE-ZFY-5-5-E,记录条数-5-5
367881,Z47.0,2,78.62,5,781.7890625,934.76625,1124.1671875,5267.88953125,64
367882,Z47.0,2,78.62,6,555.4057142857143,1137.8425,1120.9164285714285,5028.569642857144,28
367888,Z47.0,2,78.63,3,432.7719047619048,1038.9038095238095,846.7619047619048,4557.890952380952,21
367889,Z47.0,2,78.63,4,858.6035714285715,983.3071428571428,923.7546428571429,5106.584642857143,28
367890,Z47.0,2,78.63,5,376.92036585365855,983.7875609756097,880.7484146341462,4317.322317073171,82
367891,Z47.0,2,78.63,6,494.43999999999994,955.1743243243243,791.6375675675675,4239.9527027027025,37
367898,Z47.0,2,78.64,5,256.23954545454546,799.2590909090909,1001.2786363636365,4076.3204545454546,22
367906,Z47.0,2,78.65,5,448.44458333333336,1015.3666666666667,1078.08375,4772.078333333334,48
367907,Z47.0,2,78.65,6,622.7823076923077,1127.7176923076922,1328.591153846154,5636.557692307692,26
367913,Z47.0,2,78.66,5,285.66833333333335,920.5542857142857,759.2595238095239,3982.7916666666665,42
367914,Z47.0,2,78.66,6,345.72720000000004,1120.3,1102.9724,4892.664,25
367919,Z47.0,2,78.67,2,2377.671428571429,916.8285714285714,1005.2353571428572,6525.596785714285,28
367920,Z47.0,2,78.67,3,1105.8626530612244,936.5408163265306,1054.241632653061,5595.493469387755,49
367921,Z47.0,2,78.67,4,830.5162790697675,1037.7372093023255,972.1037209302325,5446.248139534883,86
367922,Z47.0,2,78.67,5,730.1912849162011,982.8455865921787,1066.6221787709496,5244.123016759777,179
367923,Z47.0,2,78.67,6,472.4232394366198,1092.4380281690142,1131.6491549295774,5119.167042253521,71
367924,Z47.0,2,78.67,8,454.80047619047616,1307.5142857142857,1389.15,6582.612380952381,21
367929,Z47.0,2,78.68,5,369.9041176470588,885.2323529411765,1004.6282352941176,4296.38294117647,34
367935,Z47.0,2,78.69,3,860.8708,906.148,1081.4416,5009.802,25
367936,Z47.0,2,78.69,4,854.4224444444445,1023.3919999999999,1190.9333333333334,5755.808222222222,45
367937,Z47.0,2,78.69,5,958.0170535714286,1114.6823214285714,1531.420089285714,6257.758392857142,112
367938,Z47.0,2,78.69,6,530.1330952380953,1099.7735714285714,1257.7392857142859,5399.3059523809525,42
367955,Z47.0,3,,3,219.45794117647057,774.0735294117648,182.33235294117648,2665.5005882352943,34
367956,Z47.0,3,,4,222.35925925925926,673.7561111111112,164.81907407407405,2611.7505555555554,54
367957,Z47.0,3,,5,278.3505839416058,784.2759124087592,219.14795620437957,3138.884890510949,137
367958,Z47.0,3,,6,238.90753623188405,794.616231884058,156.1286956521739,2781.721304347826,69
367959,Z47.0,3,,8,166.03958333333333,834.4541666666668,137.66416666666666,2436.5608333333334,24
367984,Z47.0,3,78.61,2,373.7648387096774,950.4903225806452,861.2848387096774,4473.726774193548,31
367985,Z47.0,3,78.61,3,605.7109803921569,1126.3141176470588,1183.113137254902,5545.00862745098,51
367986,Z47.0,3,78.61,4,465.33760869565214,1135.2440217391304,941.0994565217391,5090.9427173913045,92
367987,Z47.0,3,78.61,5,513.6079812206573,1139.142441314554,1015.5578403755869,5318.876572769953,213
367988,Z47.0,3,78.61,6,500.91026315789475,1080.9450000000002,1097.8039473684212,5209.890657894737,76
367989,Z47.0,3,78.61,8,808.8233333333333,1246.2485185185185,796.6907407407408,5421.894814814815,27
367991,Z47.0,3,78.62,0,377.98622222222224,777.6657777777777,359.81533333333334,3941.5135555555557,45
367992,Z47.0,3,78.62,1,385.99179487179487,892.6553846153846,379.1576923076923,3961.561794871795,39
367994,Z47.0,3,78.62,3,683.2630303030303,1138.4275757575758,1211.5030303030303,6016.876363636363,33
367995,Z47.0,3,78.62,4,569.5932075471698,1200.656037735849,1095.1516981132077,5627.554150943396,53
367996,Z47.0,3,78.62,5,640.436355140187,1057.1136448598131,994.9889719626169,5346.956635514019,107
367997,Z47.0,3,78.62,6,622.9517647058824,1163.1696078431373,1151.1680392156863,5721.749411764706,51
367998,Z47.0,3,78.62,8,608.9522222222222,1382.9591666666665,1009.4549999999999,5829.856944444445,36
368001,Z47.0,3,78.63,1,423.6607317073171,894.2965853658537,540.7170731707317,4590.484634146342,41
368002,Z47.0,3,78.63,2,397.27454545454543,1077.646590909091,849.7804545454545,4844.515227272727,44
368003,Z47.0,3,78.63,3,454.32642857142855,1122.7641071428573,1101.3582142857144,5202.961428571429,56
368004,Z47.0,3,78.63,4,439.31104166666665,1082.9880208333334,1010.1152083333333,5120.874583333333,96
368005,Z47.0,3,78.63,5,500.1552150537634,1136.6344623655914,934.248440860215,5104.544838709678,186
368006,Z47.0,3,78.63,6,560.6819512195121,1213.9847560975609,1093.4793902439023,5478.872560975609,82
368007,Z47.0,3,78.63,8,486.5427272727273,1276.740909090909,864.1439393939394,5210.237878787879,33
368011,Z47.0,3,78.64,3,226.7448,1057.5448,572.6216000000001,4225.788,25
368012,Z47.0,3,78.64,4,413.8920689655172,988.5706896551724,693.0496551724138,4371.988275862069,29
368013,Z47.0,3,78.64,5,292.54785714285714,1082.0375,666.8057142857143,4241.994285714286,28
368020,Z47.0,3,78.65,4,626.5113333333334,1283.5800000000002,1178.843,5957.196,30
