,basy_zyzd_jbbm_for_str_8,basy_yydj,age_group,AGE-HAOCAI-8-only_disease-E,AGE-JCJY-8-only_disease-E,AGE-YP-8-only_disease-E,AGE-ZFY-8-only_disease-E,记录条数-8-only_disease
1910,A41.900x,6,6,4980.373214285714,16789.149166666666,19729.306666666667,59940.96238095238,84
1911,A41.900x,6,8,3090.3950393700784,17528.56850393701,17667.47220472441,53856.42803149606,127
1912,A41.900x,6,9,2466.5171111111113,18420.779333333332,15637.833185185185,53153.76051851852,135
1926,A41.901,3,0,299.1409375,1273.309375,1220.423125,4124.60625,32
1931,A41.901,3,5,747.2008695652173,4730.903043478261,5199.963913043478,16581.76304347826,23
1932,A41.901,3,6,1022.034,4420.5624,6096.1448,18046.6492,25
1933,A41.901,3,8,1107.3365217391304,6575.363768115942,6302.401159420289,20926.318840579712,69
1934,A41.901,3,9,1323.8125333333335,7389.274533333333,9596.5768,29635.50373333333,75
1942,A41.901,4,9,2047.5004761904763,13370.546666666665,13535.944761904762,45469.13,21
1943,A41.901,5,0,285.03848214285716,1229.8698214285716,1141.4223214285714,4194.5413392857145,112
1947,A41.901,5,4,3706.8812,7395.7047999999995,7390.854399999999,26776.2252,25
1948,A41.901,5,5,2215.8061842105267,6008.485263157895,6419.95,20469.328552631578,76
1949,A41.901,5,6,1283.175652173913,8020.636086956522,6685.528695652174,24614.043804347824,92
1950,A41.901,5,8,1867.4515432098767,7976.918950617283,7649.732654320987,26073.41351851852,162
1951,A41.901,5,9,1536.3330379746835,8174.812151898735,7325.684493670886,26205.79411392405,158
1952,A41.901,6,0,611.5672502378687,2794.4455375832545,2145.3147668886772,8221.919714557564,1051
1953,A41.901,6,1,1403.7656338028169,5422.624507042254,8014.446901408451,20470.16577464789,71
1954,A41.901,6,2,1368.2869767441862,7487.719534883721,6117.1116279069765,20080.677906976744,43
1955,A41.901,6,3,3289.655714285714,10192.439206349207,12494.17634920635,36056.71619047619,63
1956,A41.901,6,4,2403.0365891472866,10033.212635658914,15603.696434108528,38770.93263565891,129
1957,A41.901,6,5,3188.739393063584,12404.466011560695,14208.449132947979,42244.51933526011,346
1958,A41.901,6,6,2380.832605042017,11540.246862745098,13258.042212885155,37243.085854341734,357
1959,A41.901,6,8,2471.3871571906357,11911.9277090301,11769.583779264214,37107.6339464883,598
1960,A41.901,6,9,2631.4124626865673,13667.760731343284,13611.790895522388,43407.63708955224,670
2305,A86.x00,6,0,735.0940740740741,4373.070493827161,2907.522839506173,12132.913456790124,81
2306,A86.x00,6,1,620.9285714285714,4695.705238095238,3135.0476190476193,12411.106904761904,42
2307,A86.x00,6,2,538.1439285714285,6635.168214285714,2139.804285714286,15090.415714285713,28
2308,A86.x00,6,3,762.7181481481481,8503.727407407408,3189.9470370370373,18012.134814814814,27
2309,A86.x00,6,4,464.65653846153845,6255.059230769231,2737.9634615384616,13504.006923076922,26
2310,A86.x00,6,5,959.5760526315789,9346.183947368421,5454.609605263158,21837.925789473684,76
2311,A86.x00,6,6,680.1155555555556,8713.029166666667,5405.085555555556,21425.32361111111,36
2312,A86.x00,6,8,861.2022222222223,8993.89,5100.645277777778,20623.688055555554,36
2313,A86.x00,6,9,827.2209090909091,6869.645909090908,4981.1504545454545,20295.948636363635,22
2350,A87.900,6,3,408.0152,6222.7064,2165.8324,12350.051200000002,25
2351,A87.900,6,4,480.61739130434785,6143.995652173913,2310.7060869565216,11891.742608695653,23
2352,A87.900,6,5,527.1303125,6463.9596875,2955.17,14955.5315625,32
2513,B02.202+,3,5,721.73,988.4190476190475,3441.449047619048,8619.877142857144,21
2514,B02.202+,3,6,821.4,999.0481481481481,2689.6385185185186,7942.882962962963,27
2515,B02.202+,3,8,1024.7929166666665,1620.8166666666666,3536.6758333333332,10536.6,24
2523,B02.202+,5,5,1052.391818181818,2261.6749999999997,979.3386363636364,7620.972727272727,22
2524,B02.202+,5,6,898.9644444444444,1832.3125925925926,1274.1862962962962,6602.291481481481,27
2525,B02.202+,5,8,1207.6094871794874,2523.1328205128207,1517.5156410256411,8675.283076923077,39
2526,B02.202+,5,9,1171.6468181818182,1681.2949999999998,1837.3581818181817,8795.04590909091,22
2530,B02.202+,6,4,686.4629032258064,2789.541935483871,1448.851935483871,9205.98870967742,31
2531,B02.202+,6,5,777.6250561797754,2997.4118539325846,1532.7770224719102,10713.460505617977,178
2532,B02.202+,6,6,676.2315315315315,3039.1445945945943,1674.569009009009,10361.90855855856,222
2533,B02.202+,6,8,819.4929824561403,3305.36350877193,1919.5901754385966,11621.159254385966,228
2534,B02.202+,6,9,708.9114393939394,3633.375303030303,2113.1794696969696,12483.693333333333,132
2681,B02.900,6,5,315.7795454545454,2114.281818181818,1304.3695454545455,5794.107272727273,22
2682,B02.900,6,6,363.1918918918919,2465.0402702702704,1866.517837837838,8031.598918918919,37
2683,B02.900,6,8,353.013125,2200.85,1714.5740625,7910.3853125,32
2748,B08.501,6,0,292.00403846153847,1098.3061538461538,817.1948076923077,3299.069615384615,52
2825,B18.101,6,5,514.9141666666667,4501.291666666667,5297.13,13423.160833333333,24
2853,B18.106,6,3,694.8142857142857,3636.92,4624.855428571429,12087.132285714286,35
2854,B18.106,6,4,1020.5348000000001,3992.272,4945.2972,14064.14,25
2855,B18.106,6,5,579.8683333333333,4638.841666666666,5355.178888888889,14609.271111111111,36
2877,B18.107,6,2,475.8104761904762,2058.3809523809523,560.6828571428572,4096.259999999999,21
2878,B18.107,6,3,573.2511111111112,2866.297222222222,1680.6644444444444,6277.991944444444,36
2879,B18.107,6,4,593.4453846153846,3209.7051282051284,2259.1858974358975,7841.58923076923,39
