,basy_yydj,basy_ssjczbm1_for_str_9,HAOCAI-only_operation-9-E,JCJY-only_operation-9-E,YP-only_operation-9-E,ZFY-only_operation-9-E,记录条数-only_operation-9
18772,6,49.4901x0,2617.711739130435,2617.108695652174,2431.28847826087,12667.4525,92
18773,6,49.4902,896.3351351351351,2250.6216216216217,1956.737837837838,9591.172702702703,37
18774,6,49.4903,2789.312274368231,2120.836101083032,1697.2580866425992,10967.7802166065,277
18777,6,49.5200x0,285.60776470588235,1460.745294117647,1512.3092352941178,10705.948941176472,170
18779,6,49.5901,592.7149295774648,1376.53661971831,2054.6988732394366,9104.000563380283,71
18781,6,49.5903,842.1613333333333,1579.3283333333334,1722.4791666666667,8959.610833333334,60
18784,6,49.7300,1129.6431818181818,1022.3545454545455,2605.154090909091,9916.509545454544,22
18785,6,49.7300x0,410.7266121112929,1727.0138952536824,1867.1046317512273,10108.850458265139,611
18786,6,49.7301,751.3115277777778,1510.4864814814814,2040.0321604938272,9540.151929012345,648
18788,6,49.7302,359.6236559139785,1473.2791397849462,1644.3366666666666,8335.916666666666,93
18791,6,49.7903,1192.677755102041,1713.4595918367347,1355.554149659864,8840.094965986395,147
18794,6,49.9300x0,738.5124999999999,1596.64875,2085.5448863636366,10073.615227272727,88
18798,6,49.9500x0,394.16725,1393.6625,1845.248,6941.699250000001,40
18799,6,49.9900,360.56,1351.661904761905,1848.948095238095,7609.770476190476,21
18803,6,50.0x03,2728.558772845953,3216.8277806788515,2050.730600522193,15141.760678851175,383
18804,6,50.0x04,4271.153414634146,7497.536341463415,11395.11024390244,37535.87219512195,41
18805,6,50.1100,1621.9356896551724,6101.839482758621,3563.758448275862,14910.546896551723,58
18806,6,50.1100x0,1286.7818902439024,5561.215841463415,3250.655402439025,13034.129219512197,820
18807,6,50.1101,2364.4827272727275,5859.52,2060.549090909091,12722.531818181818,22
18809,6,50.1300,9026.979666666668,8587.303333333333,7352.834000000001,33841.242666666665,30
18810,6,50.1400,3832.5791803278685,5225.103114754098,4847.4177049180325,23657.718524590164,61
18811,6,50.2200,10195.814731543624,8882.950637583892,9713.529731543624,50716.11120805369,298
18812,6,50.2200x0,13732.612830188678,9558.394528301886,10677.425094339624,49538.48132075471,53
18814,6,50.2202,15123.425294117646,11961.254705882353,11796.568823529411,61324.885882352944,34
18815,6,50.2203,13772.960515463918,7568.212268041237,7889.6270103092775,47538.66494845361,97
18817,6,50.2205,10085.965547169812,6662.805698113208,6821.214,42804.11088679245,530
18822,6,50.2402,9446.865789473684,4446.805263157895,4678.496315789474,23326.90105263158,38
18823,6,50.2403,9729.853525179855,4714.912805755395,3933.148129496403,25317.133165467625,139
18824,6,50.2404,3655.995073529412,4426.98125,2855.3176470588237,23068.941911764705,136
18825,6,50.2501,12161.155303030304,5247.291818181819,5355.070151515151,32397.61212121212,66
18826,6,50.2502,5367.040384615384,4940.422692307692,4040.1776923076923,33358.517692307694,26
18831,6,50.2908,11792.70171875,9199.20609375,11946.285,52476.72703125,64
18832,6,50.2909,10398.358713450292,5893.161520467836,5562.954502923976,33883.516023391814,171
18834,6,50.3x00,14902.299295774648,10195.0838028169,15281.583239436619,59143.03605633802,71
18835,6,50.3x01,17982.3700625,13088.8904375,17086.774562500003,75175.853625,160
18836,6,50.3x02,14535.263529411766,9088.169411764706,12165.12568627451,58226.291372549014,204
18837,6,50.3x03,11520.367851851852,9302.187851851853,9548.450296296296,54065.421925925926,135
18838,6,50.3x04,13072.993787878788,10628.448787878788,10307.452727272728,61270.94712121212,66
18839,6,50.3x05,15597.680710227274,7579.904630681819,8364.722727272727,50198.19991477273,352
18840,6,50.3x06,16797.49965034965,8504.503426573427,9185.624895104896,57807.31919580419,286
18845,6,50.5900x0,209578.03399999999,48083.94311111111,78898.02266666667,472241.6486666667,45
18849,6,50.6101,9366.876129032256,13668.053225806452,12620.710967741938,58914.782258064515,31
18852,6,50.9101,2660.297014925373,7662.116567164179,7903.665373134328,23477.850895522388,67
18853,6,50.9102,2396.1910714285714,7921.668409090909,8477.723733766234,24848.33616883117,308
18854,6,50.9103,1755.7446341463415,3502.670975609756,1758.581463414634,9100.159512195121,41
18856,6,50.9200x0,20466.376842105263,12104.15447368421,16729.094539473685,77983.34289473684,304
18857,6,50.9300,3789.668125,6027.99546875,5390.45171875,20897.0940625,64
18858,6,50.9402,1039.926551724138,3187.496896551724,2070.4024137931033,8035.268275862069,29
18860,6,51.0102,2950.3648076923077,6840.8130769230775,7048.841923076922,22790.79076923077,52
18861,6,51.0103,1814.9630526315789,5686.773157894736,4965.703263157895,16471.918842105264,95
18865,6,51.0400x0,2538.738144329897,2757.37381443299,1829.8950515463919,12404.581752577318,97
18869,6,51.1000,9139.080490196078,5304.566960784313,5660.14,27046.702598039217,204
18871,6,51.1102,359.7436842105263,1108.5435087719297,367.82912280701754,2728.864210526316,57
18872,6,51.1104,4134.686829268293,5110.186341463415,5892.244390243902,25842.276097560978,41
18885,6,51.2200,5581.844883720931,6527.463372093023,8172.4236627906985,32305.616976744186,172
18888,6,51.2300,2244.36628978188,2586.767778309896,2054.5406756933257,12025.898430928642,22969
18889,6,51.2301,2487.5271428571427,3559.1760714285715,2534.5021428571426,15346.355,28
18894,6,51.3601,18181.955454545456,10805.7775,18041.072272727273,67798.12113636364,44
18900,6,51.3901,11784.914444444445,7632.7385185185185,10006.54074074074,47146.08740740741,27
18901,6,51.3907,15890.203225806452,9131.12,11716.515161290323,57123.1264516129,31
18902,6,51.4100,4574.0658620689655,6408.833448275863,8338.75620689655,31966.395862068966,29
18903,6,51.4100x0,5530.784580645161,8793.040193548388,11925.602193548388,42081.30212903226,155
18912,6,51.4903,4937.839897959184,6361.5501020408165,8896.534591836735,32641.66581632653,98
18917,6,51.5900x0,2622.6273770491803,5270.299016393443,6932.336721311475,21196.05729508197,122
18922,6,51.6300x0,10991.019705882352,5419.342058823529,5762.5952941176465,52565.77117647059,34
18923,6,51.6301,9538.866785714286,6413.195714285714,8590.393214285714,44458.23285714286,28
18926,6,51.6400,9558.34,7526.940298507463,3828.4476119402984,30802.31358208955,67
18942,6,51.7910,4067.3710810810812,6993.8929729729725,6847.02018018018,30827.027207207208,111
18943,6,51.8200x0,9652.065,6967.48,5906.9946666666665,36297.382333333335,30
18944,6,51.8201,8159.8324999999995,5618.730357142857,6417.112857142857,30699.891428571427,28
18950,6,51.8500x0,9525.807826086957,5753.403985507246,5148.21577294686,28814.475603864736,414
18953,6,51.8503,8849.786548672566,6016.8724336283185,4564.579247787611,27662.70159292035,226
18955,6,51.8600x0,6033.663225806452,6135.822258064516,4870.955161290323,22781.575806451612,31
18957,6,51.8700x0,8696.646721311474,6071.246147540984,5196.328524590163,26825.23073770492,122
18960,6,51.8800,10036.432421052632,4709.06547368421,4101.258315789473,27740.38894736842,95
18961,6,51.8800x0,7797.40271889401,4703.214423963133,4173.345898617511,24379.029585253455,217
18962,6,51.8801,3401.2466666666664,3473.828666666667,4234.396166666667,18020.027166666663,60
18963,6,51.8802,9616.971883116883,5443.8781168831165,4698.438181818182,27347.69155844156,154
18964,6,51.8803,4427.12773006135,4981.431705521472,6160.32317791411,26172.293337423314,815
18966,6,51.8805,5054.461494607088,5609.856379044684,6002.136625577812,27055.299260400614,649
18967,6,51.8806,6385.516181818182,3999.1016363636363,4660.515818181818,23679.702363636363,55
18977,6,51.9601,646.632705882353,1062.948,571.6273529411765,3702.6521176470587,170
18978,6,51.9800,1698.1114285714284,4885.164761904762,4922.532380952382,16104.919523809524,21
18979,6,51.9800x0,3490.3997557471266,5995.563520114943,5599.8707183908045,19942.517571839082,696
18983,6,51.9804,3007.4353424657534,5191.305342465753,4861.7242465753425,16709.076438356165,73
18988,6,51.9809,183.2638775510204,1181.8638775510206,577.0562244897959,3024.7464285714286,98
18996,6,52.1100x0,2063.0931111111113,5702.561777777778,5142.312666666667,18359.71288888889,45
18997,6,52.1101,3811.179012345679,7239.326419753086,3706.4344444444446,20447.416543209878,81
18999,6,52.1200x0,3849.8506060606064,6598.822424242425,4706.546969696969,31386.743636363637,33
19001,6,52.1900x0,430.47370731707315,5116.025268292683,3627.302390243902,11771.285024390245,205
19002,6,52.2101,9878.76380952381,7627.595714285715,8877.847619047618,43763.88857142857,21
19004,6,52.2201,13248.865116279068,14052.238139534884,26705.786744186047,78155.33697674419,43
19016,6,52.5101,16237.842,10927.829333333333,17360.757,73233.56,30
19025,6,52.5205,11622.620853658536,8703.57975609756,11242.898048780487,59513.30195121951,82
19028,6,52.5301,16315.864583333334,11307.517083333332,13246.697083333333,68283.34333333334,24
19029,6,52.5901,13630.60356321839,19681.785172413794,37383.426781609196,115009.21793103447,87
19032,6,52.5904,15740.800185185184,9884.360185185184,15016.844074074073,65545.97962962963,108
19033,6,52.5905,12247.855555555554,9460.972222222223,11754.31814814815,58751.27296296297,27
19038,6,52.6x03,21862.52576923077,12559.683076923076,19040.06076923077,91769.91153846154,26
19039,6,52.7x00,22682.9412012012,14667.905915915915,22554.702402402403,90757.6048048048,333
19041,6,52.7x01,21220.24928,13824.13304,22716.735760000003,101109.54007999999,125
19043,6,52.9200x0,8025.076190476191,20411.885714285712,23700.880476190476,71856.56333333334,21
19053,6,53.0000,3258.6929411764704,2978.2688235294117,2756.1867647058825,13573.953235294117,34
19054,6,53.0001,2316.558538011696,2845.6556140350876,2330.8130409356727,12463.568538011697,171
19055,6,53.0002,4193.12,1888.0101587301588,1366.2627777777777,12181.278571428573,126
