,basy_yydj,jbbm,ssbm,num,level_耗材费_mean,level_检查检验费_mean,level_药品费_mean,level_总费用_mean
2995,一级未评等,K35.902,S47.1,12,1653.716666666666666666666667,637.22,3237.161666666666666666666667,7172.7375
2996,一级未评等,K35.903,S47.0,24,360.775,1406.104166666666666666666667,2766.220416666666666666666667,6598.972916666666666666666667
2997,一级未评等,K35.904,S,37,47.23054054054054054054054054,880.7864864864864864864864865,1522.770540540540540540540541,3211.035135135135135135135135
2998,一级未评等,K35.904,S47.0,125,503.41536,1152.956,2044.88736,5612.64952
2999,一级未评等,K35.905,S47.0,14,584.0385714285714285714285714,1122.111428571428571428571429,2538.952857142857142857142857,6166.155714285714285714285714
3000,一级未评等,K35.907,S,78,76.04064102564102564102564103,859.7111538461538461538461538,1548.228076923076923076923077,3162.262564102564102564102564
3001,一级未评等,K35.907,S47.0,51,422.6841176470588235294117647,1076.452352941176470588235294,2311.940588235294117647058824,5662.575882352941176470588235
3002,一级未评等,K35.951,S47.0,14,798.0964285714285714285714286,1433.829285714285714285714286,2093.95,6172.657857142857142857142857
3003,一级未评等,K36.X00,S,53,27.25792452830188679245283019,527.6707547169811320754716981,1145.582075471698113207547170,2287.948113207547169811320755
3004,一级未评等,K36.X00,S47.0,39,641.3394871794871794871794872,1126.368717948717948717948718,2009.168461538461538461538462,5980.832564102564102564102564
3005,一级未评等,K36.X01,S,29,36.62620689655172413793103448,490.3068965517241379310344828,1192.385172413793103448275862,2179.092758620689655172413793
3006,一级未评等,K36.X01,S47.0,10,647.352,1178.62,2669.847,6563.349
3007,一级未评等,K36.X02,S,376,88.80202127659574468085106383,624.6857712765957446808510638,1395.082287234042553191489362,2686.387154255319148936170213
3008,一级未评等,K36.X02,S47.0,227,570.6595594713656387665198238,935.9509251101321585903083700,1990.074625550660792951541850,5411.395682819383259911894273
3009,一级未评等,K37.X00,S,514,52.90379377431906614785992218,482.9360311284046692607003891,1350.064513618677042801556420,2846.583754863813229571984436
3010,一级未评等,K37.X00,S47.0,170,682.8654705882352941176470588,1092.641411764705882352941176,2007.135058823529411764705882,5707.610235294117647058823529
3011,一级未评等,K40.200,S,31,564.5638709677419354838709677,727.5180645161290322580645161,1594.951935483870967741935484,4048.480645161290322580645161
3012,一级未评等,K40.200,S17.2,10,4323.696,1309.771,2117.283,11474.955
3013,一级未评等,K40.200,S53.0,32,1465.8765625,1070.92875,1573.345625,6212.0040625
3014,一级未评等,K40.200,S53.1,94,2409.585851063829787234042553,1126.457340425531914893617021,1717.398297872340425531914894,8386.941382978723404255319149
3015,一级未评等,K40.201,S,37,700.1913513513513513513513514,741.2367567567567567567567568,1118.53,4535.897027027027027027027027
3016,一级未评等,K40.201,S17.2,18,7323.418888888888888888888889,1390.952777777777777777777778,1993.802777777777777777777778,13456.32444444444444444444444
3017,一级未评等,K40.201,S53.0,30,1083.746333333333333333333333,982.16,1248.087333333333333333333333,5617.376
3018,一级未评等,K40.201,S53.1,103,2405.287864077669902912621359,1097.498058252427184466019417,1924.708543689320388349514563,8442.156116504854368932038835
3019,一级未评等,K40.202,S53.1,43,3174.730930232558139534883721,1148.961162790697674418604651,1724.270930232558139534883721,8295.374651162790697674418605
3020,一级未评等,K40.204,S53.1,11,3999.643636363636363636363636,1259.909090909090909090909091,2349.545454545454545454545455,10629.50545454545454545454545
3021,一级未评等,K40.300,S53.0,31,1252.855483870967741935483871,1100.215806451612903225806452,1715.054838709677419354838710,6294.143870967741935483870968
3022,一级未评等,K40.304,S53.0,25,1279.174,997.6236,1437.1592,5418.3864
3023,一级未评等,K40.306,S,23,103.3378260869565217391304348,634.1247826086956521739130435,1019.693913043478260869565217,2519.867826086956521739130435
3024,一级未评等,K40.306,S53.0,67,982.0504477611940298507462687,878.9179104477611940298507463,1982.019104477611940298507463,6212.428059701492537313432836
3025,一级未评等,K40.307,S53.0,18,814.375,1111.525,1976.359444444444444444444444,6280.188888888888888888888889
3026,一级未评等,K40.312,S,50,164.2268,946.7156,820.9752,2673.6324
3027,一级未评等,K40.312,S53.0,98,1012.490306122448979591836735,1145.912653061224489795918367,2211.013163265306122448979592,6487.664081632653061224489796
3028,一级未评等,K40.313,S53.0,22,1223.122272727272727272727273,1247.775,1689.369090909090909090909091,5981.361363636363636363636364
3029,一级未评等,K40.314,S,23,407.2186956521739130434782609,814.4643478260869565217391304,1084.123043478260869565217391,3173.523913043478260869565217
3030,一级未评等,K40.314,S53.0,72,893.7544444444444444444444444,858.9990277777777777777777778,2187.116111111111111111111111,5731.223472222222222222222222
3031,一级未评等,K40.400,S,10,485.182,1067.60,1850.316,5074.116
3032,一级未评等,K40.400,S53.0,17,648.2158823529411764705882353,1136.292352941176470588235294,2312.411176470588235294117647,7169.865294117647058823529412
3033,一级未评等,K40.900,S,290,299.438,793.3706551724137931034482759,1146.061,3186.362758620689655172413793
3034,一级未评等,K40.900,S17.1,103,3289.092135922330097087378641,1363.166310679611650485436893,1730.015825242718446601941748,9088.943009708737864077669903
3035,一级未评等,K40.900,S53.0,1910,1136.056450261780104712041885,959.5314607329842931937172775,1386.606890052356020942408377,5714.540251308900523560209424
3036,一级未评等,K40.900,S53.1,12,982.8141666666666666666666667,1077.456666666666666666666667,944.6858333333333333333333333,6322.46
3037,一级未评等,K40.900,S53.2,40,1484.353,955.3985,1393.7775,5813.00
3038,一级未评等,K40.901,S,623,625.8490208667736757624398074,770.1204654895666131621187801,1139.130561797752808988764045,3925.059903691813804173354735
3039,一级未评等,K40.901,S17.1,77,3311.398701298701298701298701,1081.799870129870129870129870,1642.760129870129870129870130,8339.623246753246753246753247
3040,一级未评等,K40.901,S53.0,2229,1255.203023777478689995513683,860.5630955585464333781965007,1615.541265141318977119784657,5621.650080753701211305518170
3041,一级未评等,K40.901,S53.1,61,1834.524754098360655737704918,894.3091803278688524590163934,1567.626229508196721311475410,7167.538524590163934426229508
3042,一级未评等,K40.901,S53.2,57,1560.034035087719298245614035,724.2464912280701754385964912,1825.965263157894736842105263,6240.282807017543859649122807
3043,一级未评等,K40.901,S54.5,11,1938.781818181818181818181818,642.4181818181818181818181818,2027.861818181818181818181818,6725.067272727272727272727273
3044,一级未评等,K40.902,S,111,693.3454054054054054054054054,787.3052252252252252252252252,1417.286396396396396396396396,4185.961171171171171171171171
3045,一级未评等,K40.902,S17.1,33,3580.161515151515151515151515,1399.551818181818181818181818,1811.447272727272727272727273,9120.829696969696969696969697
3046,一级未评等,K40.902,S53.0,417,1384.771103117505995203836930,899.1355875299760191846522782,1579.011654676258992805755396,5744.345899280575539568345324
3047,一级未评等,K40.902,S53.1,24,2851.62375,1160.844583333333333333333333,1546.12,8076.863333333333333333333333
3048,一级未评等,K40.903,S53.0,36,1354.438333333333333333333333,1078.319444444444444444444444,1464.103055555555555555555556,5699.052222222222222222222222
3049,一级未评等,K40.904,S,14,415.5521428571428571428571429,651.1485714285714285714285714,1303.040714285714285714285714,3751.638571428571428571428571
3050,一级未评等,K40.904,S53.0,61,1095.005409836065573770491803,962.0429508196721311475409836,1755.442622950819672131147541,5886.541147540983606557377049
3051,一级未评等,K40.906,S,19,589.3810526315789473684210526,665.0726315789473684210526316,1139.475263157894736842105263,3435.931052631578947368421053
3052,一级未评等,K40.906,S53.0,60,1371.23,929.937,1505.057166666666666666666667,6207.3045
3053,一级未评等,K41.302,S,10,301.119,1081.963,920.61,3075.868
3054,一级未评等,K41.302,S53.0,14,485.0492857142857142857142857,1315.432142857142857142857143,1912.728571428571428571428571,6202.444285714285714285714286
3055,一级未评等,K41.302,S53.2,45,885.072,1197.543777777777777777777778,2017.502444444444444444444444,5945.840666666666666666666667
3056,一级未评等,K41.900,S,12,1082.531666666666666666666667,788.0183333333333333333333333,1554.4825,5340.894166666666666666666667
3057,一级未评等,K41.900,S53.0,31,1062.702258064516129032258065,992.5690322580645161290322581,1368.889354838709677419354839,5503.300967741935483870967742
3058,一级未评等,K41.900,S53.2,92,1181.519239130434782608695652,939.3567391304347826086956522,1376.1675,5313.148043478260869565217391
3059,一级未评等,K43.901,S53.5,11,690.9027272727272727272727273,840.3363636363636363636363636,1968.980909090909090909090909,5349.697272727272727272727273
3060,一级未评等,K43.902,S,10,411.078,1198.195,1284.809,4149.633
3061,一级未评等,K43.902,S53.5,16,655.421875,749.08,2098.209375,4822.53625
3062,一级未评等,K44.901,S,16,58.885,815.07125,1966.96375,3215.681875
3063,一级未评等,K51.200,S,19,34.24631578947368421052631579,680.6031578947368421052631579,1837.756315789473684210526316,3189.262105263157894736842105
3064,一级未评等,K51.800,S,14,80.57785714285714285714285714,972.9657142857142857142857143,1837.495,3392.538571428571428571428571
3065,一级未评等,K51.900,S,262,56.53404580152671755725190840,727.9383206106870229007633588,1805.808244274809160305343511,3184.880496183206106870229008
3066,一级未评等,K51.902,S,12,95.3475,793.0433333333333333333333333,1442.7775,2699.173333333333333333333333
3067,一级未评等,K52.102,S,18,45.21111111111111111111111111,418.6277777777777777777777778,1312.511666666666666666666667,2050.039444444444444444444444
3068,一级未评等,K52.200,S,10,25.174,584.031,986.655,1868.06
3069,一级未评等,K52.204,S,40,25.196,603.605,1725.85925,2631.04075
3070,一级未评等,K52.800,S,10,44.27,720.39,925.464,2032.947
3071,一级未评等,K52.901,S,86,43.60023255813953488372093023,607.1868604651162790697674419,1042.325697674418604651162791,2008.028139534883720930232558
3072,一级未评等,K52.902,S,19,27.97263157894736842105263158,308.1289473684210526315789474,547.8489473684210526315789474,1113.619473684210526315789474
3073,一级未评等,K52.904,S,623,41.41367576243980738362760835,484.9172231139646869983948636,1225.799887640449438202247191,2209.259630818619582664526485
3074,一级未评等,K52.905,S,11023,35.91462124648462306087272067,531.0972883969881157579606278,1201.963574344552299736913726,2121.047631316338564819014787
3075,一级未评等,K52.905,S44.1,10,91.132,918.046,922.734,2421.756
3076,一级未评等,K52.905,S89.5,29,34.38620689655172413793103448,506.5310344827586206896551724,1343.294827586206896551724138,2287.704482758620689655172414
3077,一级未评等,K52.905,S93.6,10,6.00,1035.84,1400.244,3848.024
3078,一级未评等,K52.906,S,86,31.04813953488372093023255814,660.8865116279069767441860465,1329.060581395348837209302326,2449.578488372093023255813953
3079,一级未评等,K52.907,S,514,36.39745136186770428015564202,716.1079766536964980544747082,1676.468832684824902723735409,2877.191984435797665369649805
3080,一级未评等,K52.908,S,311,56.87421221864951768488745981,711.2144372990353697749196141,953.5716077170418006430868167,2041.873151125401929260450161
3081,一级未评等,K52.909,S,1738,28.25308975834292289988492520,502.6080034522439585730724971,1591.614660529344073647871116,2670.126588032220943613348677
3082,一级未评等,K52.910,S,494,55.74532388663967611336032389,712.0360931174089068825910931,1739.576700404858299595141700,3100.947307692307692307692308
3083,一级未评等,K52.910,S45.2,16,39.055,975.03125,586.92,2379.974375
3084,一级未评等,K52.911,S,22,41.39090909090909090909090909,962.1172727272727272727272727,990.7804545454545454545454545,2231.527727272727272727272727
3085,一级未评等,K52.912,S,12,64.04333333333333333333333333,806.9541666666666666666666667,1010.465833333333333333333333,2196.763333333333333333333333
3086,一级未评等,K52.914,S,32,40.2409375,426.709375,1843.005,2662.3021875
3087,一级未评等,K52.915,S,689,34.32336719883889695210449927,535.2019013062409288824383164,1042.171451378809869375907112,1962.313134978229317851959361
3088,一级未评等,K52.915,S89.5,12,14.10,335.1333333333333333333333333,1849.966666666666666666666667,2313.795
3089,一级未评等,K52.916,S,192,42.00671875,390.2074479166666666666666667,821.5003645833333333333333333,1650.27625
3090,一级未评等,K52.917,S,60,22.44783333333333333333333333,94.73333333333333333333333333,443.886,970.9703333333333333333333333
3091,一级未评等,K52.919,S,62,10.00903225806451612903225806,89.38129032258064516129032258,466.6695161290322580645161290,1057.601129032258064516129032
3092,一级未评等,K55.902,S,14,61.925,1129.36,2470.245,4274.327142857142857142857143
3093,一级未评等,K56.000,S,27,66.89185185185185185185185185,779.5833333333333333333333333,1726.704444444444444444444444,3253.226296296296296296296296
3094,一级未评等,K56.100,S,14,17.24928571428571428571428571,531.9821428571428571428571429,829.2585714285714285714285714,1732.465
3095,一级未评等,K56.500,S,238,73.11042016806722689075630252,868.3915966386554621848739496,1516.290294117647058823529412,2910.691302521008403361344538
3096,一级未评等,K56.500,S54.5,10,548.638,1665.194,2727.742,8147.343
3097,一级未评等,K56.501,S,13,27.87538461538461538461538462,354.4961538461538461538461538,1355.01,2334.468461538461538461538462
3098,一级未评等,K56.502,S,93,171.5323655913978494623655914,921.3903225806451612903225806,1618.236451612903225806451613,3662.787419354838709677419355
3099,一级未评等,K56.600,S,23,37.16565217391304347826086957,789.5826086956521739130434783,1549.603913043478260869565217,2843.267826086956521739130435
3100,一级未评等,K56.604,S,76,59.24934210526315789473684211,714.2246052631578947368421053,1765.618026315789473684210526,3049.897631578947368421052632
3101,一级未评等,K56.700,S,1610,80.78233540372670807453416149,870.7151304347826086956521739,1575.704043478260869565217391,3034.314652173913043478260870
3102,一级未评等,K56.701,S,2767,61.93028189374774123599566317,811.6426490784242862305746296,1530.709736176364293458619443,2898.115493314058547162992411
3103,一级未评等,K56.701,S96.3,11,31.01454545454545454545454545,772.7181818181818181818181818,1463.70,2895.703636363636363636363636
3104,一级未评等,K56.702,S,30,136.3823333333333333333333333,1270.198666666666666666666667,1102.642,2946.439666666666666666666667
3105,一级未评等,K57.108,S,12,61.35583333333333333333333333,1151.641666666666666666666667,1753.5275,4043.483333333333333333333333
3106,一级未评等,K58.000,S,35,48.16885714285714285714285714,865.00,1531.664571428571428571428571,3217.168571428571428571428571
3107,一级未评等,K58.900,S,23,37.12913043478260869565217391,866.3260869565217391304347826,1269.534782608695652173913043,2880.654347826086956521739130
3108,一级未评等,K58.901,S,75,39.67866666666666666666666667,801.4752,735.0096,2015.618266666666666666666667
3109,一级未评等,K59.000,S,185,76.64745945945945945945945946,879.8169189189189189189189189,1319.748108108108108108108108,2739.581729729729729729729730
3110,一级未评等,K59.001,S,19,380.0578947368421052631578947,708.1073684210526315789473684,2418.927368421052631578947368,3872.444210526315789473684211
3111,一级未评等,K59.002,S,16,39.84125,865.96875,950.751875,2146.55875
3112,一级未评等,K59.101,S,11,58.78727272727272727272727273,994.2809090909090909090909091,1170.36,2552.033636363636363636363636
3113,一级未评等,K59.900,S,15,55.13466666666666666666666667,787.9333333333333333333333333,1186.69,2763.080666666666666666666667
3114,一级未评等,K60.200,S,139,512.4174820143884892086330935,418.5207194244604316546762590,1891.799064748201438848920863,3546.632086330935251798561151
3115,一级未评等,K60.200,S45.2,14,275.2978571428571428571428571,878.40,1174.586428571428571428571429,4000.184285714285714285714286
3116,一级未评等,K60.200,S49.3,98,304.3020408163265306122448980,709.8265306122448979591836735,1433.486734693877551020408163,3976.175408163265306122448980
3117,一级未评等,K60.200,S49.4,22,246.8995454545454545454545455,681.1904545454545454545454545,1849.825909090909090909090909,4648.255
3118,一级未评等,K60.200,S49.5,15,193.8773333333333333333333333,596.5113333333333333333333333,1460.728,3767.726666666666666666666667
3119,一级未评等,K60.200,S87.4,12,288.9166666666666666666666667,879.30,1676.8425,4957.1425
3120,一级未评等,K60.300,S,221,102.7448416289592760180995475,550.9107692307692307692307692,1630.453800904977375565610860,3317.902171945701357466063348
3121,一级未评等,K60.300,S49.0,35,279.1134285714285714285714286,744.1648571428571428571428571,2275.666,5103.438285714285714285714286
3122,一级未评等,K60.300,S49.1,170,180.5432352941176470588235294,778.4391176470588235294117647,1804.592235294117647058823529,4648.983705882352941176470588
3123,一级未评等,K60.300,S49.3,14,254.9092857142857142857142857,906.6957142857142857142857143,2324.98,5236.436428571428571428571429
3124,一级未评等,K60.300,S49.4,61,297.8078688524590163934426230,725.4393442622950819672131148,1853.912950819672131147540984,4974.122786885245901639344262
3125,一级未评等,K60.300,S49.7,417,210.0459472422062350119904077,687.8529016786570743405275779,1954.480623501199040767386091,4529.020023980815347721822542
3126,一级未评等,K60.301,S,25,78.3376,434.0796,1297.0696,2943.7584
3127,一级未评等,K60.301,S49.1,31,476.8867741935483870967741935,848.3445161290322580645161290,2187.350322580645161290322581,5923.998387096774193548387097
3128,一级未评等,K60.301,S49.4,15,1034.975333333333333333333333,786.9986666666666666666666667,1769.838666666666666666666667,6343.504
3129,一级未评等,K60.301,S49.7,126,350.1120634920634920634920635,788.4824603174603174603174603,2012.729126984126984126984127,5180.895
3130,一级未评等,K60.302,S49.1,31,1164.899354838709677419354839,739.6290322580645161290322581,1523.056774193548387096774194,5826.892903225806451612903226
3131,一级未评等,K60.302,S49.7,24,154.24125,817.5741666666666666666666667,1912.040833333333333333333333,4516.96125
3132,一级未评等,K60.303,S,23,504.7539130434782608695652174,1085.879565217391304347826087,2561.001304347826086956521739,7267.091739130434782608695652
3133,一级未评等,K60.303,S49.1,24,150.6841666666666666666666667,762.3454166666666666666666667,2056.2625,5322.81875
3134,一级未评等,K60.303,S49.4,15,44.12666666666666666666666667,865.96,1766.351333333333333333333333,5212.69
3135,一级未评等,K60.303,S49.7,82,213.8609756097560975609756098,768.4341463414634146341463415,2164.480609756097560975609756,5230.846219512195121951219512
3136,一级未评等,K61.000,S,13,25.19384615384615384615384615,490.7223076923076923076923077,1263.702307692307692307692308,2110.406923076923076923076923
3137,一级未评等,K61.001,S,852,50.64482394366197183098591549,500.0555516431924882629107981,1614.071830985915492957746479,2841.269765258215962441314554
3138,一级未评等,K61.001,S48.8,14,5.902857142857142857142857143,756.5428571428571428571428571,2653.744285714285714285714286,4915.438571428571428571428571
3139,一级未评等,K61.001,S49.0,1484,225.9840566037735849056603774,759.2055390835579514824797844,1986.975249326145552560646900,4654.565943396226415094339623
3140,一级未评等,K61.001,S49.1,11,183.2272727272727272727272727,901.8972727272727272727272727,2982.519090909090909090909091,5860.99
3141,一级未评等,K61.001,S49.4,36,69.10166666666666666666666667,833.9883333333333333333333333,1843.764722222222222222222222,5189.771388888888888888888889
3142,一级未评等,K61.001,S49.7,30,250.365,966.404,2053.278,5236.082
3143,一级未评等,K61.002,S,15,37.342,537.1986666666666666666666667,963.912,1880.265333333333333333333333
3144,一级未评等,K62.000,S,13,11.46153846153846153846153846,460.9846153846153846153846154,1815.118461538461538461538462,3073.958461538461538461538462
3145,一级未评等,K62.000,S49.4,16,19.713125,536.853125,1734.73125,3746.735625
3146,一级未评等,K62.100,S,142,109.3094366197183098591549296,752.3942253521126760563380282,1340.410070422535211267605634,3377.439577464788732394366197
3147,一级未评等,K62.100,S43.4,13,60.75,1051.892307692307692307692308,1420.707692307692307692307692,5148.988461538461538461538462
3148,一级未评等,K62.100,S44.1,62,146.8122580645161290322580645,885.3935483870967741935483871,920.3474193548387096774193548,4462.558709677419354838709677
3149,一级未评等,K62.100,S45.1,18,610.6977777777777777777777778,836.8222222222222222222222222,1544.057222222222222222222222,4498.610555555555555555555556
3150,一级未评等,K62.100,S45.2,35,248.0445714285714285714285714,797.3771428571428571428571429,1079.473142857142857142857143,3557.017714285714285714285714
3151,一级未评等,K62.100,S45.4,44,380.7754545454545454545454545,990.8768181818181818181818182,840.2718181818181818181818182,4205.740681818181818181818182
3152,一级未评等,K62.100,S48.3,258,317.8326356589147286821705426,728.6606976744186046511627907,994.2562015503875968992248062,4045.734844961240310077519380
3153,一级未评等,K62.100,S49.4,11,138.6654545454545454545454545,997.0727272727272727272727273,1604.102727272727272727272727,4896.631818181818181818181818
3154,一级未评等,K62.101,S44.1,18,68.20,426.5611111111111111111111111,534.5027777777777777777777778,3265.647222222222222222222222
3155,一级未评等,K62.101,S45.2,14,90.32642857142857142857142857,342.3428571428571428571428571,446.0042857142857142857142857,2609.516428571428571428571429
3156,一级未评等,K62.101,S48.3,45,45.61533333333333333333333333,453.396,549.4702222222222222222222222,3348.137777777777777777777778
3157,一级未评等,K62.200,S,13,47.49769230769230769230769231,430.5630769230769230769230769,1123.249230769230769230769231,2132.648461538461538461538462
3158,一级未评等,K62.300,S,32,289.06375,1033.6190625,1386.1265625,3571.2434375
3159,一级未评等,K62.300,S48.4,21,824.3690476190476190476190476,888.1609523809523809523809524,2419.210952380952380952380952,6463.091428571428571428571429
3160,一级未评等,K62.300,S49.4,121,1676.826198347107438016528926,872.1306611570247933884297521,1541.752975206611570247933884,6339.198595041322314049586777
3161,一级未评等,K62.301,S,22,315.4586363636363636363636364,773.3431818181818181818181818,1580.545909090909090909090909,3778.554090909090909090909091
3162,一级未评等,K62.301,S48.4,48,986.7695833333333333333333333,589.8604166666666666666666667,1318.891666666666666666666667,6101.721041666666666666666667
3163,一级未评等,K62.301,S48.7,53,623.2037735849056603773584906,995.8358490566037735849056604,1998.727169811320754716981132,6781.621320754716981132075472
3164,一级未评等,K62.301,S49.4,238,1221.231260504201680672268908,836.0340756302521008403361345,1699.559495798319327731092437,6931.718193277310924369747899
3165,一级未评等,K62.401,S,16,74.6275,667.765,2074.5725,4235.005
3166,一级未评等,K62.401,S49.5,17,302.5535294117647058823529412,591.80,1200.290588235294117647058824,3523.859411764705882352941176
3167,一级未评等,K62.401,S96.2,18,16.10888888888888888888888889,947.4166666666666666666666667,1716.082777777777777777777778,4209.997222222222222222222222
3168,一级未评等,K62.501,S,10,10.88,415.514,1137.782,2028.899
3169,一级未评等,K62.800,S,81,30.37580246913580246913580247,602.5980246913580246913580247,1528.033456790123456790123457,2686.436172839506172839506173
3170,一级未评等,K62.801,S,35,21.40714285714285714285714286,400.2408571428571428571428571,1181.164857142857142857142857,1972.100857142857142857142857
3171,一级未评等,K62.804,S,12,197.5166666666666666666666667,788.5733333333333333333333333,1454.426666666666666666666667,2787.796666666666666666666667
3172,一级未评等,K62.811,S,393,48.98776081424936386768447837,675.6559287531806615776081425,1594.442162849872773536895674,2841.554478371501272264631043
3173,一级未评等,K62.811,S45.2,10,37.87,754.11,645.818,1991.268
3174,一级未评等,K62.815,S,190,21.41678947368421052631578947,388.5048947368421052631578947,1392.393684210526315789473684,2177.063736842105263157894737
3175,一级未评等,K62.816,S49.3,11,180.1554545454545454545454545,889.1454545454545454545454545,1770.66,4525.008181818181818181818182
3176,一级未评等,K62.821,S,31,37.78419354838709677419354839,587.3861290322580645161290323,1828.384838709677419354838710,2952.285806451612903225806452
3177,一级未评等,K62.900,S,18,49.52722222222222222222222222,897.8527777777777777777777778,933.3944444444444444444444444,2312.363333333333333333333333
3178,一级未评等,K62.900,S48.3,21,598.7047619047619047619047619,977.6380952380952380952380952,1446.401904761904761904761905,4453.669047619047619047619048
3179,一级未评等,K62.900,S49.3,20,251.227,910.14,1398.312,3841.346
3180,一级未评等,K62.900,S49.4,60,2131.833666666666666666666667,876.605,1416.167666666666666666666667,5719.3755
3181,一级未评等,K62.903,S,103,24.49048543689320388349514563,883.5671844660194174757281553,3292.297378640776699029126214,4909.664854368932038834951456
3182,一级未评等,K62.903,S45.1,23,567.0791304347826086956521739,973.6869565217391304347826087,1736.004347826086956521739130,5223.005217391304347826086957
3183,一级未评等,K62.903,S45.2,17,855.3552941176470588235294118,971.3411764705882352941176471,1221.776470588235294117647059,4435.396470588235294117647059
3184,一级未评等,K62.903,S48.3,32,786.9421875,862.340625,1670.5153125,5063.41875
3185,一级未评等,K63.100,S,10,87.105,1747.04,1909.948,4382.263
3186,一级未评等,K63.500,S,197,180.9611167512690355329949239,755.0647715736040609137055838,1053.672994923857868020304569,3455.550304568527918781725888
3187,一级未评等,K63.500,S43.4,12,378.88,975.6466666666666666666666667,1170.051666666666666666666667,4649.15
3188,一级未评等,K63.500,S44.1,66,182.1710606060606060606060606,692.5945454545454545454545455,729.8453030303030303030303030,3468.435757575757575757575758
3189,一级未评等,K63.500,S45.1,28,319.1992857142857142857142857,1434.15,1771.815,4851.021428571428571428571429
3190,一级未评等,K63.500,S45.2,35,267.9348571428571428571428571,966.8714285714285714285714286,1104.632571428571428571428571,3363.440285714285714285714286
3191,一级未评等,K63.500,S45.4,274,281.8716788321167883211678832,759.7563138686131386861313869,842.7595620437956204379562044,3484.423248175182481751824818
3192,一级未评等,K63.500,S48.3,43,247.4127906976744186046511628,841.1995348837209302325581395,786.7960465116279069767441860,3335.448139534883720930232558
3193,一级未评等,K63.501,S44.1,11,136.4890909090909090909090909,373.6272727272727272727272727,475.8790909090909090909090909,2488.322727272727272727272727
3194,一级未评等,K63.501,S45.2,30,238.02,383.1633333333333333333333333,440.774,2243.767333333333333333333333
3195,一级未评等,K63.501,S45.4,53,68.58339622641509433962264151,449.9037735849056603773584906,562.7460377358490566037735849,3339.663396226415094339622642
3196,一级未评等,K63.503,S,20,224.1125,749.606,837.098,2952.149
3197,一级未评等,K63.503,S45.2,10,228.108,1065.90,1342.909,4780.224
3198,一级未评等,K63.503,S45.4,21,707.8147619047619047619047619,913.0580952380952380952380952,1235.626190476190476190476190,4620.230476190476190476190476
3199,一级未评等,K63.504,S,79,163.6737974683544303797468354,1684.989113924050632911392405,1018.011392405063291139240506,4335.568860759493670886075949
3200,一级未评等,K63.504,S43.4,10,54.249,1341.95,1228.963,6516.067
3201,一级未评等,K63.504,S44.1,14,123.3185714285714285714285714,897.35,1226.337857142857142857142857,5347.971428571428571428571429
3202,一级未评等,K63.504,S45.1,21,555.0895238095238095238095238,915.5523809523809523809523810,1829.022857142857142857142857,4959.975714285714285714285714
3203,一级未评等,K63.504,S45.2,19,452.7552631578947368421052632,693.6947368421052631578947368,1066.721578947368421052631579,3894.086315789473684210526316
3204,一级未评等,K63.504,S45.4,151,437.9561589403973509933774834,3267.253112582781456953642384,1009.864635761589403973509934,6949.447218543046357615894040
3205,一级未评等,K63.504,S48.3,27,390.6085185185185185185185185,2782.203703703703703703703704,1123.045555555555555555555556,6943.899629629629629629629630
3206,一级未评等,K63.902,S,15,64.24866666666666666666666667,1098.317333333333333333333333,988.6533333333333333333333333,2631.193333333333333333333333
3207,一级未评等,K64.000,S,28,553.6435714285714285714285714,852.0221428571428571428571429,1419.05,3762.405357142857142857142857
3208,一级未评等,K64.000,S49.4,46,529.4765217391304347826086957,635.3184782608695652173913043,1973.599130434782608695652174,4470.871086956521739130434783
3209,一级未评等,K64.100,S,243,282.2116460905349794238683128,908.6810699588477366255144033,1385.154444444444444444444444,3702.408559670781893004115226
3210,一级未评等,K64.100,S49.4,938,74.76122601279317697228144989,946.0352878464818763326226013,1523.512942430703624733475480,3889.385831556503198294243070
3211,一级未评等,K64.200,S,205,69.60536585365853658536585366,802.3101463414634146341463415,1407.781219512195121951219512,3255.923463414634146341463415
3212,一级未评等,K64.200,S17.9,25,602.0868,716.0168,1037.5216,3905.6832
3213,一级未评等,K64.200,S45.2,22,384.0895454545454545454545455,912.2409090909090909090909091,1268.135454545454545454545455,4716.110454545454545454545455
3214,一级未评等,K64.200,S49.3,28,666.7671428571428571428571429,669.3678571428571428571428571,2800.4375,5713.426071428571428571428571
3215,一级未评等,K64.200,S49.4,1613,469.9742467451952882827030378,810.4480223186608803471791692,1562.796019838809671419714817,4571.892070675759454432734036
3216,一级未评等,K64.300,S,32,58.680625,471.5365625,1578.5865625,3077.9684375
3217,一级未评等,K64.300,S17.9,13,887.6284615384615384615384615,649.9407692307692307692307692,866.2669230769230769230769231,3936.151538461538461538461538
3218,一级未评等,K64.300,S49.3,20,149.544,596.84,2281.894,4849.407
3219,一级未评等,K64.300,S49.4,248,453.80,779.4622580645161290322580645,2178.075241935483870967741935,5314.709475806451612903225806
3220,一级未评等,K64.800,S,201,175.9618407960199004975124378,751.0751741293532338308457711,1334.159004975124378109452736,3165.893781094527363184079602
3221,一级未评等,K64.800,S48.3,24,2705.2125,1177.141666666666666666666667,1257.638333333333333333333333,6716.900833333333333333333333
3222,一级未评等,K64.800,S49.0,13,1643.802307692307692307692308,958.1153846153846153846153846,1501.273076923076923076923077,5503.353846153846153846153846
3223,一级未评等,K64.800,S49.4,291,362.43,808.7983848797250859106529210,2122.337113402061855670103093,5548.881340206185567010309278
