,basy_caption
4030,天全县仁义镇中心卫生院
4031,威远县妇幼保健计划生育服务中心
4032,威远县新场镇卫生院
4033,威远县界牌镇卫生院
4034,威远县越溪镇卫生院
4035,威远国新精神病医院
4036,威远越溪侗仁医院
4037,宁南县俱乐镇卫生院（俱乐镇妇幼保健计划生育服务站）
4038,宁南县竹寿镇卫生院（竹寿镇妇幼保健计划生育服务站）
4039,安岳仁安医院有限公司
4040,安岳县天林镇卫生院
4041,安岳县朝阳镇卫生院
4042,安岳县通贤镇中心卫生院
4043,安岳县鸳大镇卫生院
4044,安岳普爱医养服务有限公司
4045,宜宾三江新区沙坪社区卫生服务中心
4046,宜宾三江新区白沙湾社区卫生服务中心
4047,宜宾市中医医院
4048,宜宾市南溪区仙临镇卫生院
4049,宜宾市南溪区大观镇中心卫生院
4050,宜宾市南溪区裴石镇卫生院
4051,宜宾市叙州区合什镇中心卫生院
4052,宜宾市叙州区柏溪街道喜捷社区卫生服务中心
4053,宜宾市叙州区柳嘉镇中心卫生院
4054,宜宾市第一人民医院
4055,宜宾市翠屏区李端镇卫生院
4056,宜宾市翠屏区金坪镇中心卫生院
4057,宜宾怀康医院
4058,宜宾普爱老年病医院
4059,宜宾爱康医院
4060,宜宾诚康医院
4061,宣汉县石岭医院
4062,宣汉县第三人民医院
4063,宣汉康宁精神病医院
4064,宣汉济康医院
4065,宣汉济民医院
4066,富顺西区老年病医院
4067,富顺鸽王护理院
4068,射洪市涪西镇卫生院
4069,射洪新协康医院
4070,射洪汇格疗养院
4071,小金县中藏医院
4072,攀枝花市仁和区布德镇卫生院 （攀枝花市仁和区布德镇妇幼保健站、攀枝花市仁和区民政中医院）
4073,攀枝花市仁和区金江镇卫生院（攀枝花市仁和区金江镇妇幼保健站）
4074,攀枝花市第二人民医院
4075,攀钢集团总医院
4076,新津仁爱医院
4077,旺苍县双汇镇卫生院
4078,昭化九洲医院
4079,普格县大坪乡卫生院
4080,普格县普基镇社区卫生服务中心
4081,普格县鹏辰医院
4082,木里县博窝乡卫生院
4083,松潘县人民医院
4084,梓潼县中医院
4085,梓潼县文兴镇卫生院
4086,梓潼县自强镇中心卫生院
4087,武胜县万善镇卫生院
4088,武胜县华封镇卫生院
4089,武胜县宝箴塞镇卫生院
4090,武胜县沿口社区卫生服务中心
4091,武胜县沿口镇中滩卫生院
4092,武胜安康医院
4093,汉源县人民医院
4094,汉源县河南乡卫生院
4095,汉源县片马乡卫生院
4096,汉源周佳医院
4097,江安县中医医院
4098,江安县仁和镇卫生院
4099,江安县大井镇卫生院
4100,江安县阳春镇中心卫生院
4101,江安济民医院
4102,江安立昌中医医院
4103,江油市中医医院
4104,江油市精神病医院
4105,江油市重华镇卫生院
4106,江油市马角镇卫生院
4107,江阳区北城街道社区卫生服务中心
4108,江阳区方山镇卫生院
4109,江阳区江北中心卫生院
4110,江阳茜草江南社区卫生服务中心(泸州浦南医院)
4111,汶川县三江镇中心卫生院
4112,沐川县利店镇卫生院
4113,泸县团洁医院
4114,泸县得胜镇卫生院
4115,泸县志诚德康医院
4116,泸州久正医院
4117,泸州家和康医院
4118,泸州市人民医院（泸州市红十字医院、泸州市江阳区人民医院）
4119,泸州市精神病医院
4120,泸州市纳溪区妇幼保健计划生育服务中心（泸州市纳溪区妇幼保健院）
4121,泸州普惠外科医院
4122,泸州民心综合医院
4123,泸州王氏骨科医院
4124,泸州纳溪安和医院
4125,泸州纳溪康林中医医院
4126,泸州纳溪杉岭中医医院
4127,泸州纳溪洋光中医医院
4128,泸州纳溪维康医院
4129,泸州酒城中医医院
4130,洪雅乾州骨科医院
4131,洪雅县将军镇卫生院
4132,洪雅县洪川镇社区卫生服务中心
4133,洪雅县瓦屋山镇卫生院
4134,洪雅县高庙镇卫生院
4135,渠县中润医院
4136,渠县卷硐镇卫生院
4137,渠县土溪镇中心卫生院
4138,渠县定远镇卫生院
4139,渠县拱市乡卫生院
4140,渠县济民医院
4141,渠县第三人民医院（渠县静边镇中心卫生院）
4142,渠县龙凤镇卫生院
4143,犍为县九井镇卫生院
4144,犍为县人民医院
4145,犍为县寿保镇敖家卫生院
4146,珙县人民医院
4147,珙县兴康医院
4148,珙县珙泉镇卫生院
4149,甘孜州泸定县人民医院
4150,甘孜州泸定县冷碛镇中心卫生院
4151,甘孜州皮肤病防治院（甘孜州海螺沟景区人民医院）
4152,甘洛县斯觉镇卫生院
4153,百姓医院
4154,盐亭县大兴回族乡卫生院
4155,盐亭县富驿镇中心卫生院
4156,盐亭县巨龙镇卫生院
4157,盐亭县精神病医院
4158,盐亭县黄甸镇中心卫生院
4159,盐亭经开区医院
4160,盐源县梅雨镇卫生院
4161,盐源展华医院
4162,眉山东坡骨科医院
4163,眉山市东坡区富牛镇卫生院
4164,眉山市东坡区秦家镇卫生院
4165,眉山市人民医院（眉山市传染病医院）
4166,眉山市彭山区人民医院
4167,眉山市彭山区观音街道社区卫生服务中心
4168,眉山市彭山区锦江镇卫生院
4169,眉山帅氏医院有限公司
4170,眉山彭山福康老年病医院
4171,石棉县美罗中心卫生院
4172,筠连县筠连镇中心卫生院（筠连镇社区卫生服务中心）
4173,筠连天和医院
4174,简阳市宏缘镇卫生院
4175,简阳市简城街道凤山社区卫生服务中心
4176,简阳市简城街道红塔社区卫生服务中心
4177,米易县人民医院
4178,米易县新山傈僳族乡卫生院
4179,纳溪区打古镇卫生院（泸州市纳溪区第十一人民医院）
4180,纳溪区护国中心卫生院（泸州市纳溪区第二人民医院）
4181,纳溪区龙车镇卫生院（泸州市纳溪区第十人民医院）
4182,绵竹孙氏医院
4183,绵阳创伤骨科医院
4184,绵阳富临医院
4185,绵阳市安州区河清镇中心卫生院
4186,绵阳市安州区高川乡卫生院
4187,美姑县中彝医院
4188,美姑县柳洪乡中心卫生院
4189,美莱医学美容医院
4190,自流井区第三人民医院
4191,自流井区钟云山社区卫生服务站
4192,自贡市大安区人民医院（自贡市肿瘤医院）
4193,自贡市大安区妇幼保健院（大安区红十字博爱妇幼保健院）
4194,自贡市沿滩区人民医院
4195,自贡市社会福利和康复治疗中心
4196,自贡市第一人民医院
4197,自贡市自流井区舒坪镇中心卫生院
4198,自贡市贡井区五宝中心卫生院
4199,自贡市贡井区莲花镇卫生院
4200,自贡怡然精神病医院
4201,色达县藏医院
4202,芦山县双石镇卫生院
4203,芦山县思延镇卫生院
4204,苍溪县白桥镇卫生院
4205,茂县人民医院
4206,荣县长山中心卫生院
4207,荣县鼎新镇卫生院
4208,荥经县新添镇中心卫生院
4209,营山县人民医院
4210,营山县消水中心卫生院
4211,营山民康医院
4212,蒲江县妇幼保健计划生育服务中心
4213,蓬安博爱医院
4214,蓬安县金甲乡卫生院
4215,蓬安徐家盛泰医院
4216,蓬溪县任隆中心卫生院
4217,蓬溪县文井中心卫生院
4218,蓬溪县新会镇卫生院
4219,蓬溪县第二人民医院（蓬溪县蓬南中心卫生院）
4220,西充县槐树中心卫生院
4221,西南医科大学附属中医医院
4222,西昌小天使妇女儿童医院
4223,西昌市妇幼保健院（西昌市妇女儿童医院、西昌市妇幼保健计划生育服务中心）
4224,西昌市琅环镇中心卫生院
4225,西昌市第二人民医院（西昌市精神病专科医院）
4226,西昌王氏骨科专科医院
4227,西昌现代妇产医院
4228,西昌肛泰肛肠医院
4229,资中世博医院
4230,资中县公民镇卫生院
4231,资中县太平镇卫生院
4232,资中县重龙镇卫生院（资中县重龙社区卫生服务中心）
4233,资中县陈家镇卫生院
4234,资阳市雁江区中和镇中心卫生院
4235,资阳毛氏骨科医院
4236,越西县中彝医医院
4237,越西县大花镇卫生院
4238,越西县越城镇中心卫生院
4239,达川惠康医院
4240,达川柳阳医院
4241,达州元达联合医院
4242,达州宏泽康复医院
4243,小金县抚边乡卫生院
4244,小金县美沃乡卫生院
4245,屏山县屏山镇中心卫生院
4246,岳池县妇幼保健计划生育服务中心
4247,岳池县普安镇卫生院
4248,岳池县朝阳街道社区卫生服务中心
4249,岳池县石垭镇中心卫生院
4250,岳池县罗渡镇中心卫生院
4251,岳池康健医院
4252,岳池眼科医院
4253,峨眉山市中医医院峨眉山市骨科医院
4254,峨眉山市桂花桥镇卫生院
4255,峨眉山市龙门乡卫生院
4256,峨边彝族自治县中医医院
4257,峨边彝族自治县黑竹沟镇中心卫生院
4258,崇州九龙泌尿外科医院
4259,崇州二医院
4260,崇州仁爱医院
4261,崇州善祥精神专科医院
4262,崇州市崇庆街道社区卫生服务中心
4263,崇州市隆兴镇卫生院
4264,崇州蜀州颈腰病医院
4265,巴中市巴州区水宁寺镇卫生院
4266,巴中市恩阳区中医医院
4267,巴中市恩阳区雪山中心卫生院
4268,巴中经济开发区第二人民医院(四川巴中经济开发区西锦社区卫生服务中心)
4269,巴中骨科医院
4270,巴州区平梁中心卫生院
4271,巴州区玉堂街道凌云社区卫生服务中心
4272,巴州华龙医院
4273,布拖县拖觉镇中心卫生院
4274,平昌元和医院
4275,平昌县岩口镇马鞍卫生院
4276,平昌县江口中心卫生院
4277,平昌县泥龙镇卫生院
4278,平昌县镇龙镇中心卫生院
4279,平昌新华医院
4280,平昌爱民医院
4281,平昌现代医院
4282,平武县人民医院
4283,平武县坝子乡卫生院
4284,广元利州雪峰医院
4285,广元圣仁康医院
4286,广元市中心医院
4287,广元市利州区上西街道社区卫生服务中心
4288,广元市利州区中医医院
4289,广元市利州区大石镇卫生院
4290,广元市利州区宝轮镇卫生院
4291,广元市昭化区中医医院
4292,广元市昭化区卫子镇中心卫生院
4293,广元市朝天区妇幼保健院
4294,广元市朝天区麻柳乡卫生院
4295,广元市第二人民医院
4296,广元康桥医院
4297,广安市前锋区龙塘街道社区卫生服务中心
4298,广安市广安区北辰社区卫生服务中心
4299,广安市广安区协兴中心卫生院
4300,广安格瑞尔医院（枣山园区）
4301,广旺矿区唐家河医院
4302,广汉刘汉书医院
4303,开江县八庙镇卫生院
4304,开江县新宁镇卫生院
4305,开江县讲治镇卫生院
4306,彭州华康中西医结合医院
4307,彭州友康中医医院
4308,彭州太平场医院
4309,彭州市天彭街道利安社区卫生服务中心
4310,彭州海康中医骨科医院
4311,彭州熊氏中医骨科医院
4312,彭州高明中医骨科医院
4313,德昌县昌州街道王所社区卫生服务中心
4314,德阳市罗江区万安镇卫生院
4315,德阳市罗江区人民医院
4316,德阳市罗江区调元镇卫生院
4317,德阳市罗江区鄢家镇中心卫生院
4318,德阳爱尔眼科医院
4319,德阳骨科医院
4320,成都东部新区玉成社区卫生服务中心
4321,成都东部新区石板中心卫生院
4322,成都东部新区草池社区卫生服务中心
4323,成都东部新区董家埂卫生院
4324,成都中医药大学附属医院（四川省中医医院  成都中医药大学附属医院（四川省中医医院）互联网医院）
4325,成都中德肾病医院
4326,成都五块石医院
4327,成都冬雷脑科医院
4328,成都华厦眼科医院
4329,成都双流蛟龙港医院有限公司
4330,成都城南金花医院
4331,成都天使之翼医学美容医院
4332,成都天使儿童医院
4333,成都天府新区邓氏骨科医院
4334,成都宝石花医院
4335,成都市公共卫生临床医疗中心
4336,成都市双流区彭镇卫生院
4337,成都市妇女儿童中心医院
4338,成都市新津区妇幼保健计划生育服务中心（成都市新津区妇幼保健院）
4339,成都市新津区第二人民医院
4340,成都市新津区花桥街道公立卫生院
4341,成都市新都区中医医院
4342,成都市新都区军屯镇中心卫生院
4343,成都市新都区第三人民医院
4344,成都市第八人民医院（成都市慢性病医院   成都市第八人民医院互联网医院）
4345,成都市郫都区第二人民医院
4346,成都市金牛区西安路社区卫生服务中心
4347,成都市青白江区清泉镇公立中心卫生院
4348,成都市青白江区红阳社区卫生服务中心
4349,成都市龙泉驿区同安社区卫生服务中心
4350,成都市龙泉驿区西平社区卫生服务中心
4351,成都市龙泉驿区龙华社区卫生服务中心
4352,成都恒博医院
4353,成都成华双水医院
4354,成都成华脑康心理医院有限公司
4355,成都新都力泰医院
4356,成都温江华小医综合医院
4357,成都温江圣母妇产医院
4358,成都满地可医院（四川国济甲亢病医院）
4359,成都玛丽亚天府妇产儿童医院
4360,成都美美妇产医院
4361,成都肛肠专科医院
4362,成都西南中医医院（成都西南中医医院互联网医院）
4363,成都西部白癜风医院
4364,成都誉美医院
4365,成都郫都国济综合医院
4366,成都郫都新胜医院
4367,成都郫都正诚医院
4368,成都郫都西汇三九八医院
4369,成都鑫国光医院
4370,成都锦欣中医医院
4371,成都锦江大观医院
4372,成都锦江益民医院
4373,成都长生肾病医院
4374,成都高新博力医院
4375,成飞医院
4376,攀枝花市中心医院
4377,攀枝花市仁和区平地镇中心卫生院（攀枝花市仁和区平地镇妇幼保健站）
4378,攀枝花市仁和区福田镇卫生院（攀枝花市仁和区福田镇妇幼保健站）
4379,攀枝花市第四人民医院
4380,攀枝花煤业（集团）有限责任公司总医院
4381,攀钢西昌医院
4382,新津吴氏医院
4383,旺苍德康骨科医院
4384,昭觉阳光医院
4385,普格县妇幼保健院
4386,普格县荞窝镇卫生院
4387,普格县螺髻山镇卫生院
4388,木里县中藏医院
4389,梓潼县宏仁镇卫生院
4390,梓潼县长卿镇卫生院
4391,梓潼太康医院
4392,梓潼爱尔眼科医院
4393,武胜东双滨江医院
4394,武胜丰源医院
4395,武胜县乐善镇中心卫生院
4396,武胜县妇幼保健计划生育服务中心
4397,武胜县猛山乡卫生院
4398,武胜县真静乡卫生院
4399,武胜县鸣钟镇卫生院
4400,汉源健行骨伤专科医院
4401,汉源县乌斯河镇卫生院
4402,汉源县小堡乡卫生院
4403,江安县人民医院
4404,江安县夕佳山镇中心卫生院
4405,江安县康复医院
4406,江油市小溪坝镇中心卫生院
4407,江油市方水镇卫生院
4408,沐川宏健医院
4409,沙湾雷氏医院
4410,泸县兆雅中心卫生院
4411,达州宜心精神病医院
4412,达州市民康医院
4413,达州市达川区亭子镇中心卫生院
4414,达州市达川区南岳镇卫生院
4415,达州市达川区四合社区卫生服务站
4416,达州市达川区曹家梁社区卫生服务站
4417,达州市达川区百节镇卫生院
4418,达州市达川区石桥镇中心卫生院
4419,达州市达川区米城乡卫生院
4420,达州市达川区罐子镇卫生院
4421,达州市达川区花溪社区卫生服务站
4422,达州市通川区人民医院
4423,达州爱尔眼视光眼科医院
4424,通川区朝阳社区卫生服务中心
4425,通川区青宁镇卫生院
4426,通江东方医院
4427,通江县周子坪社区卫生服务中心
4428,通江县广纳中心卫生院
4429,通江县新场镇卫生院
4430,通江县永安中心卫生院
4431,通江县诺江镇卫生院
4432,通江县铁溪中心卫生院
4433,通江茹氏骨科医院
4434,遂宁善德医院
4435,遂宁嘉慧妇产医院
4436,遂宁市中医院
4437,遂宁市安居区三家镇中心卫生院
4438,遂宁市安居区三家镇大安卫生院
4439,遂宁市安居区常理镇卫生院
4440,遂宁市安居区磨溪镇卫生院
4441,遂宁市民康医院（遂宁市优抚医院）
4442,遂宁市第三人民医院
4443,遂宁市船山区老池镇中心卫生院
4444,遂宁市船山骨科医院有限责任公司
4445,遂宁河东中医医院
4446,邛崃华仁医院
4447,邻水县精神病医院
4448,邻水西苑医院
4449,都江堰宁江医院
4450,都江堰市玉堂镇卫生院
4451,都江堰市聚源镇中心卫生院
4452,都江堰市骨伤专科医院
4453,都江堰良信医院
4454,金堂县云合镇卫生院
4455,金堂县赵家镇卫生院(金堂县赵家镇公共卫生所）
4456,金阳益民医院
4457,长宁怡康精神病医院
4458,阆中仁华医院
4459,阆中市五马镇卫生院
4460,阆中市木兰镇卫生院
4461,阆中市江南街道垭口卫生院
4462,阆中明康医院
4463,阆中骨科医院
4464,阿坝县四洼乡卫生院
4465,阿坝县龙藏乡卫生院
4466,阿坝州林业中心医院
4467,隆昌天佑医院
4468,隆昌市人民医院
4469,隆昌曾氏中科医院
4470,雅安市人民医院（雅安市人民医院互联网医院）
4471,雅安市雨城区望鱼镇中心卫生院
4472,雅安市雨城区草坝镇中心卫生院
4473,雅江县妇幼保健计划生育服务中心
4474,雷波县桂花乡卫生院
4475,雷波永康医院
4476,青川县中医医院
4477,青川县乐安镇中心卫生院
4478,青川县人民医院
4479,青川县房石镇卫生院
4480,青川县曲河乡卫生院
4481,青川县骑马乡卫生院
4482,青神县中医医院
4483,青神县白果乡卫生院
4484,马边彝族自治县高卓营中心卫生院
4485,高县可久镇卫生院
4486,高县嘉乐镇卫生院
4487,高县复兴镇卫生院
4488,高县胜天镇卫生院
4489,高坪区东观镇黄溪卫生院
4490,高坪区佛门乡卫生院
4491,高坪区清溪社区卫生服务中心
4492,高坪区石圭镇卫生院
4493,黑水县中藏医院
4494,龙泉驿成东济世医院
4495,龙马潭区安宁街道社区卫生服务中心
4496,龙马潭李时昌中医医院
4497,泸县喻寺中心卫生院
4498,泸县太伏中心卫生院
4499,泸县毗卢镇卫生院
4500,泸县玉蟾街道社区卫生服务中心
4501,泸县黎民医院
4502,泸州市中医医院
4503,泸州市妇幼保健院(泸州市第二人民医院）
4504,泸州市龙马潭区中医医院
4505,泸州纳溪博源医院
4506,泸州纳溪国康医院
4507,泸州酒城全科医院
4508,洪雅康济医院
4509,渠县万康中医医院
4510,渠县仁爱医院
4511,渠县妇幼保健计划生育服务中心（渠县妇幼保健院）
4512,渠县康济医院
4513,渠县康缘精神病医院
4514,渠县惠铭医院
4515,渠县慧泓医院
4516,渠县汇龙医院
4517,渠县汉阙医院
4518,渠县琅琊镇中心卫生院
4519,渠县高桥医院
4520,渠县鲜渡镇卫生院
4521,游仙康耀医院
4522,犍为县双溪镇卫生院
4523,犍为县孝姑镇中心卫生院
4524,犍为县清溪镇中心卫生院
4525,犍为成康医院
4526,珙县孝儿镇中心卫生院
4527,珙县巡场发科骨科医院
4528,珙县珙州医院
4529,珙县珙桐医院
4530,理县人民医院
4531,甘洛县人民医院
4532,盐亭县中医医院
4533,盐亭县文通镇中心卫生院
4534,盐亭县玉龙镇中心卫生院
4535,盐源博爱医院
4536,盐源县中医医院
4537,盐源县树河镇卫生院
4538,盐源县田湾乡卫生院
4539,盐源县金河镇卫生院
4540,盐源速康医院
4541,盐边仁康医院
4542,盐边县人民医院
4543,眉山东坡友谊医院
4544,眉山市东坡区血吸虫病防治站
4545,眉山市彭山区凤鸣街道社区卫生服务中心
4546,眉山市彭山区黄丰镇卫生院
4547,眉山弘济中医医院
4548,石宝仁爱医院
4549,石棉县回隆中心卫生院
4550,石棉县新民中心卫生院
4551,筠连博康医院
4552,筠连县高坪苗族乡卫生院
4553,简阳一安精神病医院
4554,简阳市三合镇卫生院
4555,简阳市东溪街道社区卫生服务中心
4556,简阳市石桥街道社区卫生服务中心
4557,简阳空分医院
4558,米易县普威镇中心卫生院
4559,米易县白马镇中心卫生院
4560,米易县麻陇彝族乡中心卫生院
4561,纳溪区新乐镇卫生院（泸州市纳溪区第八人民医院）
4562,绵竹仁爱医院
4563,绵竹夏骡子骨伤专科医院
4564,绵阳万江眼科医院有限责任公司
4565,绵阳力大康精神病医院
4566,绵阳华厦眼科医院
4567,绵阳市中医医院
4568,绵阳市妇幼保健院（绵阳市儿童医院）
4569,绵阳市安州区千佛镇卫生院
4570,绵阳市涪城区丰谷中心卫生院
4571,绵阳市涪城区吴家中心卫生院
4572,绵阳市涪城区经开三江社区卫生服务中心
4573,绵阳市游仙区信义中心卫生院
4574,绵阳市游仙经济试验区社区卫生服务中心
4575,绵阳益康老年护理院
4576,绵阳经济技术开发区松垭人民医院（松垭镇卫生院）
4577,美姑县井叶特西乡卫生院
4578,自贡市沿滩区沿滩镇卫生院
4579,自贡市自流井区飞龙峡镇卫生院
4580,自贡市自流井区高峰乡卫生院（高新区）
4581,自贡市贡井区筱溪街道社区卫生服务中心
4582,自贡市贡井区艾叶镇卫生院
4583,自贡汇东医院（高新区）
4584,自贡荣州骨科医院
4585,自贡高新肿瘤医院
4586,船山区妇幼保健院
4587,芦山德慈惠爱医院
4588,苍溪仁信医院
4589,苍溪县漓江镇卫生院
4590,苍溪县陵江镇江南社区卫生服务中心
4591,苍溪县龙山镇中心卫生院
4592,苍溪瑞祥医院
4593,苍溪百姓老年病专科医院
4594,苍溪福昌中医疼痛医院
4595,若尔盖县人民医院
4596,茂县中医院
4597,荣县人民医院
4598,荥经县严道街道社区卫生服务中心
4599,荥经县泗坪乡中心卫生院
4600,营山仁和医院
4601,营山县东升镇卫生院
4602,营山县朗池街道云凤山社区卫生服务中心
4603,营山县绿水中心卫生院
4604,营山县青山镇卫生院
4605,营山友宜医院
4606,蒲江县寿安社区卫生服务中心
4607,蓝平医院
4608,蓬安县罗家中心卫生院
4609,蓬安泰和玉都康复医疗中心
4610,蓬溪县第三人民医院（蓬溪县天福中心卫生院）
4611,蓬溪县群利镇卫生院
4612,蓬溪友爱天仁医院
4613,蓬溪长庚中医肛肠医院
4614,西充县太平中心卫生院
4615,西南石油大学校医院
4616,西昌市巴汝镇中心卫生院
4617,西昌建国医院
4618,资中县明心寺镇卫生院
4619,资中县水南镇卫生院（资中县水南社区卫生服务中心）
4620,资中吉康医院
4621,资中福仁堂中医医院
4622,资中谷田医院
4623,资阳市中医医院
4624,资阳市人民医院
4625,资阳市社会福利院医院
4626,资阳市雁江区人民医院
4627,资阳市雁江区南津镇中心卫生院
4628,资阳市雁江区妇幼保健计划生育服务中心(资阳市妇幼保健院）
4629,越西县妇幼保健计划生育服务中心（越西县妇幼保健院）
4630,越西县新民镇中心卫生院
4631,达川佳合中医医院
4632,达川区明月江街道社区卫生服务中心
4633,达川区麻柳镇东兴卫生院
4634,达州华阳妇产儿童医院
4635,达州市达川区万家镇卫生院
4636,达州市达川区人民医院（达州市第三人民医院）
4637,达州市达川区景市镇中心卫生院
4638,达州市达川区石家湾社区卫生服务站
4639,达州市通川区东岳镇卫生院
4640,达州市通川区金石镇卫生院
4641,达州爱尔眼科医院
4642,达州紫荆妇产医院
4643,通川区凤北社区卫生服务中心
4644,通川区梓桐镇卫生院
4645,通川区碑庙中心卫生院
4646,通川区第二人民医院（通川区罗江中心卫生院）
4647,通江县三溪镇卫生院
4648,通江县人民医院
4649,通江县毛浴镇卫生院
4650,通江县长坪镇卫生院
4651,通江现黛医院
4652,通江顺康医院
4653,遂宁公信医院
4654,遂宁市安居区玉丰镇卫生院
4655,遂宁市安居区西眉镇中心卫生院
4656,遂宁市船山区桂花镇中心卫生院
4657,遂宁市船山区永兴镇中心卫生院（遂宁市船山区第一人民医院）
4658,遂宁杨柳肾病医院有限公司
4659,遂宁经济技术开发区社区卫生服务中心
4660,邛崃市平乐镇中心卫生院（邛崃市第六人民医院）
4661,邛崃市文君社区卫生服务中心
4662,邛崃市桑园镇卫生院
4663,邛崃西桥精神病医院
4664,邻水县两河镇卫生院
4665,邻水县九龙镇中心卫生院
4666,邻水县观音桥镇卫生院
4667,都江堰仁爱康复医院
4668,都江堰全特医院
4669,都江堰市人民医院
4670,都江堰市第二人民医院
4671,都江堰市青城山镇中心卫生院
4672,金堂佳协医院
4673,金堂县中西医结合医院（金堂县土桥中心卫生院、金堂县土桥镇公共卫生所）
4674,金堂县竹篙镇中心卫生院（金堂县竹篙镇公共卫生所）
4675,金堂县赵镇杨柳桥社区卫生服务中心（金堂县赵镇街道杨柳公共卫生所）
4676,金堂县赵镇社区卫生服务中心（金堂县赵镇街道公共卫生所）
4677,金堂县骨伤科医院（金堂县淮口社区卫生服务中心、金堂县淮口街道公共卫生所）
4678,金堂雨泽老年病医院
4679,金川县勒乌镇第二卫生院
4680,金阳县基足乡卫生院
4681,长宁县井江镇卫生院
4682,长宁舒之康妇产医院
4683,阆中市七里社区卫生服务中心
4684,阆中市三陈街社区卫生服务中心
4685,阆中市文成镇中心卫生院
4686,阆中市江南街道裕华卫生院
4687,阆中益民医院
4688,阿坝兴富医院
4689,阿坝州藏医院
4690,隆昌市石碾镇中心卫生院
4691,隆昌通康医院
4692,雅安博爱医院
4693,雅安市雨城区上里镇中心卫生院
4694,雅安民康医院
4695,雅安雨城容大医院
4696,雷波县人民医院
4697,雷波金江中西医结合医院
4698,青川县妇幼保健院
4699,青白江日鑫老年病医院
4700,青神县青竹街道黑龙中心卫生院
4701,青神县高台镇卫生院
4702,高县月江镇中心卫生院
4703,高县沙河镇中心卫生院
4704,高新龙翔医院
4705,龙泉驿驿都医院
