,basy_zyzd_jbbm_for_str_9,basy_yydj,HAOCAI-9-only_disease-E,JCJY-9-only_disease-E,YP-9-only_disease-E,ZFY-9-only_disease-E,记录条数-9-only_disease
2237,C78.604,6,1096.7144776119403,5120.831641791045,4574.711343283582,15302.521791044775,67
2239,C78.700,1,7835.121666666666,1912.9404761904761,3493.799285714286,18073.32571428571,42
2243,C78.700,6,6180.059795918367,5219.784897959184,3947.0242857142857,20977.812653061224,49
2246,C78.700x0,5,5056.75125,4217.2675,3142.05625,17186.0625,24
2247,C78.700x0,6,7226.73013215859,5895.862026431718,4344.741938325991,27092.17784140969,227
2282,C79.300x0,6,6987.892063492063,7992.1984126984125,6723.420317460317,37212.5219047619,63
2311,C79.500x0,6,7015.895961538461,7658.916057692308,3906.664519230769,30580.032499999998,104
2333,C79.800x8,6,1756.1113207547169,5661.28641509434,2846.799433962264,14404.531320754717,53
2344,C79.809,6,3568.1004444444443,7197.267333333334,6668.944222222222,25755.782666666666,45
2360,C79.834,6,2084.4165217391305,5526.136956521739,1570.3647826086956,14747.48,23
2405,C83.300,6,2151.039333333333,8272.911666666667,7085.195333333333,25800.757666666665,30
2412,C83.306,6,2928.7102252252253,10506.533333333333,9954.626126126126,30660.56382882883,222
2423,C83.800x0,6,2638.6776470588234,10317.767647058823,10687.865588235294,31357.608823529412,34
2432,C84.401,6,1781.25,12845.620294117647,14241.261764705881,42824.25088235294,34
2448,C85.100x0,6,2456.090862068965,10654.164999999999,6679.679310344828,27475.90689655172,58
2450,C85.700x0,6,1632.2576000000001,12841.166000000001,10186.626,30760.533199999998,25
2468,C85.900x0,6,4072.5135714285716,7283.877678571429,3600.8530357142854,21672.037500000002,56
2477,C90.000,6,915.7217948717949,6267.73858974359,5348.916538461538,18717.999615384615,78
2481,C90.000x0,6,1248.3135051546392,9455.87556701031,7076.51706185567,26079.494896907214,194
2490,C91.000,6,1278.0762025316455,7427.0359493670885,16610.564810126583,38946.93126582278,79
2492,C91.000x0,6,2255.235,10421.167931034483,20816.05896551724,49032.79689655173,58
2494,C91.001,6,822.6975000000001,2026.0681818181818,4248.714545454545,12971.030227272726,44
2496,C91.002,6,942.1755319148937,3017.8925531914897,3925.5252127659573,13925.255,94
2502,C91.100,6,907.3672727272728,9455.701363636363,3311.9690909090914,18183.522272727274,22
2513,C92.000,6,1208.4891666666667,9693.411666666667,19956.817222222224,50689.696111111116,36
2514,C92.000x0,4,1645.251886792453,8380.979245283019,38159.38452830189,60731.49811320755,53
2516,C92.000x0,6,1779.0442481203008,10853.161090225563,19029.992857142857,49237.85601503759,266
