,口腔科,basy_zyzd_jbbm,耗材费,count
980,0,皮肤恶性黑色素瘤,1227.1370934256056,578
981,0,皮肤感觉障碍,44.440682800345726,1157
982,0,皮肤癣菌病,40.89022364217252,313
983,0,皮肤的其他先天性畸形,388.2411588785047,535
984,0,皮肤肥厚性疾患,681.8775734355045,783
985,0,皮肤脓肿、疖和痈,206.02348835563106,14127
986,0,皮肤萎缩性疾患,1145.4540013917883,1437
987,0,直肠乙状结肠连接处恶性肿瘤,6381.720979262673,868
988,0,直肠恶性肿瘤,6444.647089970134,16072
989,0,真性红细胞增多症,751.6112582781457,151
990,0,眼前段先天性畸形,400.5738461538461,13
991,0,眼和眶损伤,647.2778530657338,5431
992,0,眼和附器恶性肿瘤,1504.063937007874,127
993,0,眼和附器的其他疾患,115.94727272727272,88
994,0,"眼和附器的操作后疾患,不可归类在他处者",1719.2035593220337,118
995,0,眼和附器良性肿瘤,522.8185195530726,358
996,0,眼球疾患,1907.54055,1400
997,0,眼的其他先天性畸形,5357.154166666666,72
998,0,眼眶疾患,287.7498810703667,2018
999,0,眼睑、泪器和眼眶先天性畸形,384.91196356275304,494
1000,0,眼睑的其他炎症,38.14330112721417,621
1001,0,眼睑的其他疾患,139.6556844899507,13185
1002,0,眼震和其他不规则眼运动,519.69,61
1003,0,着色真菌病与棕色真菌病性脓肿,35.550000000000004,2
1004,0,睑腺炎和睑板腺囊肿,75.826375,2160
1005,0,睡眠障碍,1152.2938181531674,6346
1006,0,睾丸功能障碍,115.85285714285713,21
1007,0,睾丸恶性肿瘤,1210.3609146341464,164
1008,0,睾丸扭转	,524.8226587301588,756
1009,0,睾丸未降,1132.757152575316,2058
1010,0,睾丸炎和附睾炎	,75.14777039848197,9486
1011,0,短暂性大脑缺血性发作和相关的综合征,117.29182851259367,157341
1012,0,石棉和其他矿物纤维引起的肺尘埃沉着病,121.446,5
1013,0,矿物质代谢紊乱,346.68829370629373,715
1014,0,硫胺素缺乏,303.1116153846154,130
1015,0,碘缺乏相关性甲状腺疾患和有关情况,9.531666666666668,30
1016,0,神经根和神经丛疾患,153.71096959540338,4177
1017,0,神经疾患,388.73710870075354,38353
1018,0,神经系统其他先天性畸形,5326.633333333333,204
1019,0,"神经系统的其他变性性疾病,不可归类在他处者",57.319598969830764,2718
1020,0,"神经系统的其他疾患,不可归类在他处者",81.225,10
1021,0,"神经系统的操作后疾患,不可归类在他处者",1928.1458532423208,586
1022,0,神经系统的结核,978.9998712446352,932
1023,0,移植器官和组织的失败和排斥,1452.2857350565428,619
1024,0,空,444.90666297608504,31612
1025,0,窒息,920.8181034482758,58
1026,0,第一腕掌关节的关节病,2590.2451597444087,626
1027,0,类丹毒,56.45473684210526,57
1028,0,类圆线虫病,358.515,2
1029,0,类天疱疮,180.0875392670157,382
1030,0,粒细胞缺乏,137.78228552717746,1527
1031,0,粟粒性结核,437.86785714285713,658
1032,0,精神分裂症,28.560436721311472,7625
1033,0,糖胺聚糖代谢紊乱,46.002500000000005,28
1034,0,糖蛋白代谢紊乱,100.75868995633188,916
1035,0,系统性红斑狼疮,283.5087025420931,6058
1036,0,紫外线辐射引起的其他急性皮肤改变,58.82382857142857,175
1037,0,紫癜和其他出血性情况,137.76897745078003,14679
1038,0,累及一般感觉和知觉的其他症状和体征,26.157692307692308,13
1039,0,累及外貌与行为的症状和体征,111.428606271777,287
1040,0,累及女性生殖道的瘘	,2215.3276839237055,367
1041,0,累及循环和呼吸系统的其他症状和体征,101.75174912138415,3699
1042,0,累及情绪状态的症状和体征,77.9140350877193,57
1043,0,累及泌尿系统的其他症状和体征,940.7141666666668,12
1044,0,累及消化系统和腹部的其他症状和体征,355.9754924681344,1726
1045,0,累及神经和肌肉骨骼系统的其他症状和体征,36.53254901960784,51
1046,0,累及认知功能和意识的其他症状和体征,1057.2293103448276,58
1047,0,"累及身体多个部位的其他损伤,不可归类在他处者",517.3886341463415,205
1048,0,累及身体多个部位的冻伤和未特指的冻伤,1682.5966666666664,12
1049,0,累及身体多个部位的创伤性切断,8405.975,4
1050,0,累及身体多个部位的开放性伤口,921.3669030154849,1227
1051,0,累及身体多个部位的挤压伤,2719.3090410958903,73
1052,0,累及身体多个部位的浅表损伤,45.516891223733005,11326
1053,0,累及身体多个部位的脱位、扭伤和劳损,157.84627218934912,169
1054,0,累及身体多个部位的骨折,6855.3674009901,404
1055,0,红斑狼疮,109.63314814814815,54
1056,0,红细胞异常,627.5371428571428,7
1057,0,红细胞沉降率升高和血浆粘滞度异常,86.36999999999999,2
1058,0,组织胞浆菌病,2.05,1
1059,0,细菌性痢疾,39.84778505897772,763
1060,0,"细菌性肺炎,不可归类在他处者",128.07053147818374,559308
1061,0,"细菌性脑膜炎,不可归类在他处者",983.8498499061914,533
1062,0,经剖宫产术的单胎分娩	,776.9538589824784,4737
1063,0,经表皮排除疾患,95.49375,8
1064,0,结核病后遗症,376.20442477876105,226
1065,0,结缔组织和其他软组织的其他良性肿瘤,592.7516922234392,1826
1066,0,结缔组织的其他系统性受累,240.37002643005476,5297
1067,0,结肠、直肠、肛门和肛管良性肿瘤,950.7223199320707,54174
1068,0,结肠恶性肿瘤,7139.638227539762,13958
1069,0,结膜炎,15.143173489278752,2565
1070,0,结膜的其他疾患,280.5763516446819,23956
1071,0,结节性多动脉炎和有关情况,172.29575378787877,2640
1072,0,结节性红斑,47.157037037037036,756
1073,0,结节病,405.08155596555963,1626
1074,0,绝经期和其他围绝经期的疾患	,160.40322445779984,3827
1075,0,绦虫病,6590.356,10
1076,0,继发性帕金森综合征,153.64811881188118,101
1077,0,继发性高血压,1748.662118863049,774
1078,0,维生素A缺乏病,1.81,1
1079,0,维生素B12缺乏性贫血,61.129999999999995,230
1080,0,维生素D缺乏病,85.23538461538462,104
1081,0,缺铁性贫血,109.20733301220295,6228
1082,0,羊水和胎膜的其他疾患	,672.8015664619004,15302
1083,0,羊水过多	,779.3596101694915,590
1084,0,老年性白内障,2003.2048485031585,182050
1085,0,耐多种抗生素的菌株,1556.394117647059,34
1086,0,耐青霉素类抗生素的菌株,557.4363636363637,11
1087,0,耳内异物,200.73776758409787,327
1088,0,"耳和乳突的操作后疾患,不可归类在他处者",752.9523529411765,17
1089,0,耳痛和耳渗出液,20.745465116279068,86
1090,0,耳的其他先天性畸形,1425.7277497575171,1031
1091,0,"耳的其他疾患,不可归类在他处者",65.08357089272319,3999
1092,0,耳硬化,1821.319069767442,43
1093,0,职业性暴露于危险因素,139.77161290322582,31
1094,0,联合免疫缺陷,621.3742857142856,35
1095,0,肋骨、胸骨和胸部脊柱骨折,1256.6583927036684,88428
1096,0,肌炎,139.11473795534664,4255
1097,0,肌肉其他疾患,369.0906473214286,2240
1098,0,肌肉的原发性疾患,246.7403875968992,387
1099,0,肌肉钙化和骨化,629.4053608247423,97
1100,0,肌肉骨骼的其他先天性变形,2448.1293181818182,132
1101,0,"肌肉骨骼系统先天性畸形,不可归类在他处者",2621.6577157360407,394
1102,0,肌肉骨骼系统和结缔组织的其他后天性变形,4553.499528301887,424
1103,0,肘关节和韧带脱位、扭伤和劳损,1629.52646627566,1364
1104,0,肛门及直肠区的裂和瘘,469.6125200019164,20873
1105,0,肛门和直肠区脓肿,413.5558270157351,29679
1106,0,肛门和直肠的其他疾病,704.983651552473,61708
1107,0,肛门和肛管的恶性肿瘤,3497.747473035439,649
1108,0,肛门生殖器的疱疹病毒[单纯疱疹]感染,35.86166037735849,265
1109,0,肝和肝内胆管恶性肿瘤,4382.118592976239,22011
1110,0,"肝大和脾大,不可归类在他处者",5009.070838323353,167
1111,0,肝的其他疾病,2016.807286037535,7513
1112,0,肝纤维化和肝硬变,1431.1344877321837,37578
1113,0,"肝衰竭,不可归类在他处者",1449.8931637589797,20463
1114,0,肠吸收不良,634.2724324324324,37
1115,0,肠憩室病,1045.9861978740803,2446
1116,0,肠易激综合征,69.66527620030976,1937
1117,0,肠的其他先天性畸形,3438.9651124744373,489
1118,0,肠的其他疾病,731.7021990229331,64274
1119,0,肠血管疾患,2569.009391571309,3583
1120,0,股疝,2826.314754513779,3157
1121,0,股骨骨折,5461.517098162126,53921
1122,0,肥胖症,6656.634733333333,600
1123,0,"肩和上肢烧伤和腐蚀伤,除外腕和手",2373.024533844189,1566
1124,0,肩和上臂其他和未特指的损伤,110.635,544
1125,0,肩和上臂创伤性切断,31424.206363636364,22
1126,0,肩和上臂开放性伤口,1106.172429022082,317
1127,0,肩和上臂挤压伤,2508.5826666666667,30
1128,0,肩和上臂浅表损伤,72.87442857142857,910
1129,0,肩和上臂骨折,2877.0369511368167,50140
1130,0,肩损害,705.2597197083962,55692
1131,0,肩胛带关节和韧带脱位、扭伤和劳损,1248.9770110750944,7404
1132,0,肺先天性畸形,6074.302567975831,331
1133,0,肺动脉瓣和三尖瓣先天性畸形,15227.681592920355,113
1134,0,肺动脉瓣疾患,10728.869411764705,51
1135,0,肺和纵隔脓肿,1023.5648753776435,5296
1136,0,"肺嗜酸性粒细胞增多,不可归类在他处者",255.5747058823529,34
1137,0,肺孢子虫病,1925.579400998336,601
1138,0,肺尘埃沉着病伴结核,901.9839622641508,106
1139,0,肺栓塞,2192.668989378822,6214
1140,0,肺气肿,2177.5840603041893,11243
1141,0,肺水肿,274.75957142857146,2030
1142,0,"肺炎,病原体未特指",113.61553973371738,462441
1143,0,肺球孢子菌病,526.8003448275863,29
1144,0,肺血管的其他疾病,6007.55393258427,356
1145,0,肺诊断性影像检查的异常所见,1105.2404060675212,14899
1146,0,肾(除外肾盂)恶性肿瘤,4808.318730407524,2552
1147,0,肾上腺性征疾患,710.0146666666666,30
1148,0,肾上腺恶性肫瘤,5064.550355029586,169
1149,0,"肾和输尿管的其他疾患,不可归类在他处者	",1660.7187814532087,10611
1150,0,肾和输尿管结石	,1048.5825287649625,43108
1151,0,"肾小管-间质肾炎,未特指急性或慢性	",94.54625,920
1152,0,肾小管功能损害所致的疾患	,1524.2282840236687,169
1153,0,肾病综合征	,203.63878407419975,8841
1154,0,肾的其他先天性畸形,3129.918888888889,72
1155,0,肾盂恶性肿瘤,5107.461658163265,392
1156,0,肾盂的先天性梗阻性缺陷和输尿管先天性畸形,3333.455842105263,190
1157,0,肾缺如和肾的其他萎缩性缺陷,504.15399999999994,15
1158,0,肿瘤的特殊筛查,685.8182978723404,47
1159,0,胃-食管反流性疾病,80.09926661674668,22703
1160,0,胃和十二指肠的其他疾病,447.17046376389027,61734
1161,0,胃恶性肿瘤,6932.939349149962,15764
1162,0,胃溃疡,362.9147402965924,40527
1163,0,胃灼热,16.18285714285714,7
1164,0,胃炎和十二指肠炎,35.98067825176313,183339
1165,0,胃空肠溃疡,779.1005216284988,786
1166,0,胃肠气胀及有关情况,62.0428192371476,603
1167,0,胆囊、胆管和肝先天性畸形,4277.007777777778,279
1168,0,胆囊恶性肿瘤,3909.405055910543,1252
1169,0,胆囊炎,97.67108545253514,31655
1170,0,胆囊的其他疾病,1652.8844906444906,5291
1171,0,胆石症,1783.1339486936497,181498
1172,0,胆道其他和未特指部位的恶性肿瘤,6465.622125225767,3322
1173,0,胆道的其他疾病,1462.959651026622,12809
1174,0,背痛,20.312464936959465,47985
1175,0,胎儿和新生儿出血性疾病,37.42999999999999,5
1176,0,胎儿和新生儿受产程和分娩的其他并发症的影响,25.19881767955801,905
1177,0,胎儿和新生儿受母体妊娠并发症的影响,61.91108225108225,231
1178,0,"胎儿和新生儿受母体情况影响,这些情况可能与本次妊娠无关",82.65700460829493,651
1179,0,胎儿和新生儿受胎盘、脐带和胎膜的并发症的影响,248.56165048543687,103
1180,0,胎儿和新生儿播散性血管内凝血,589.9066666666666,3
1181,0,胎儿和新生儿用药引起的反应和中毒,172.9,1
1182,0,胎儿和新生儿的坏死性小肠结肠炎,1253.3204373177841,343
1183,0,胎儿和新生儿的溶血性疾病,95.03378285356695,3196
1184,0,胎儿和新生儿颅内非创伤性出血,2016.409864864865,74
1185,0,胎儿失血,422.74,1
1186,0,胎儿生长缓慢和胎儿营养不良,185.27394993045897,719
1187,0,胎儿的胎位不正和先露异常引起的梗阻性分娩	,626.8355015839493,2841
1188,0,胎盘和胎膜滞留不伴有出血	,501.11936725018234,5484
1189,0,胎盘恶性肿瘤,3196.7145454545457,22
1190,0,胎盘早期剥离	,828.4548350137488,2182
1191,0,胎盘疾患	,690.6821618428824,1693
1192,0,胎膜早破	,566.6799974620899,31522
1193,0,胰岛素依赖型糖尿病,238.39918729096988,2990
1194,0,胰恶性肿瘤,4969.455177279305,5528
1195,0,胰腺内分泌的其他疾患,6389.443571665012,3021
1196,0,胰腺的其他疾病,1366.0256281935676,6654
1197,0,胸腔内器官其他和未特指的良性肿瘤,8919.37837890625,512
1198,0,"胸腔积液,不可归类在他处者",291.69705590062114,805
1199,0,胸腺恶性肿瘤,5487.335903307888,393
1200,0,胸腺病,4507.132587412588,429
1201,0,胸膜斑,362.63846153846157,13
1202,0,胸部关节和韧带脱位、扭伤和劳损,700.4016319444444,288
1203,0,胸部其他和未特指的损伤,39.68482742316785,2115
1204,0,胸部开放性伤口,504.15519230769235,260
1205,0,胸部挤压伤和胸的部分创伤性切断,71.46739130434783,115
1206,0,胸部浅表损伤,33.787976750622754,3613
1207,0,胸部血管损伤,34663.24785714286,42
1208,0,脂溢性皮炎,25.185421686746988,83
1209,0,脂溢性角化病,197.84301089918256,734
1210,0,脂环烃和芳香族烃的卤素衍生物的毒性效应,1241.7700000000002,6
1211,0,脂蛋白代谢紊乱和其他脂血症,88.1707859922179,2570
1212,0,脉络膜的其他疾患,265.28608187134506,513
1213,0,脉络膜视网膜炎,23.76698113207547,106
1214,0,脊柱侧弯[脊柱侧凸],8659.958658634538,1245
1215,0,脊柱及胸廓先天性畸形,3578.397605633803,142
1216,0,脊柱后凸和脊柱前凸,12145.116656716418,335
1217,0,"脊柱和躯干的其他损伤,水平未特指",1405.1415394566623,773
1218,0,脊柱裂,2501.139375,48
1219,0,"脊柱骨折,水平未特指",1658.419649122807,114
1220,0,脊柱骨软骨病,37.193999999999996,15
1221,0,脊椎关节强硬,80.43381022043617,340416
1222,0,脊髓、脑神经和中枢神经系统其他部位的恶性肿瘤,7961.857651515151,132
1223,0,脊髓性肌萎缩和有关的综合征,291.23325991189427,1362
1224,0,脊髓灰质炎的后遗症,97.71,7
1225,0,脊髓的其他先天性畸形,4520.647884615385,104
1226,0,脊髓的其他疾病,2025.7501314405888,1902
1227,0,脐疝,3350.1126148409894,283
1228,0,脑内出血,2919.2221536870106,33835
1229,0,"脑卒中,未特指为出血或梗死",201.69031144781144,1188
1230,0,脑和中枢神经系统其他部位的良性肿瘤,9413.46173816568,1352
1231,0,脑和中枢神经系统动态未定或动态未知的肿瘤,3341.075280453258,1765
1232,0,脑恶性肿瘤,8336.585490580846,2548
1233,0,脑损害和功能障碍及躯体疾病引起的其他精神障碍,95.92517312542995,4361
1234,0,脑梗死,1094.4261096314067,351797
1235,0,脑炎、脊髓炎和脑脊髓炎,906.16363964687,2492
1236,0,脑的其他先天性畸形,3800.4827083333334,48
1237,0,脑的其他疾患,1261.3932869959579,10143
1238,0,脑神经损伤,315.2820743034056,323
1239,0,脑积水,7623.542848314606,1780
1240,0,脑脊液的异常所见,132.95,1
1241,0,脑脊膜动态未定或动态未知的肿瘤,15133.501,150
1242,0,脑脊膜恶性肿瘤,9137.619318181818,44
1243,0,脑脊膜良性肿瘤,10768.44886252617,2866
1244,0,脑膜炎球菌感染,683.3114285714286,7
1245,0,脑膨出,4142.894545454546,11
1246,0,脑血管疾病引起的脑血管综合征,3.0,1
1247,0,脑血管病后遗症,109.55707119778712,43021
1248,0,脑部疾病、损害和功能障碍引起的人格和行为障碍,41.87612099644128,1686
1249,0,脓疱病,61.9529964539007,564
1250,0,脓胸,2058.7657599053814,1691
1251,0,脾疾病,6590.408763440861,930
1252,0,腐蚀性物质的毒性效应,460.670652173913,92
1253,0,腕和手其他和未特指的损伤,177.7043383356071,1466
1254,0,腕和手创伤性切断,2931.25799044755,5653
1255,0,腕和手开放性伤口,1306.5964755206924,7394
1256,0,腕和手挤压伤,890.6326172465962,661
1257,0,腕和手浅表损伤,94.93468950749465,1868
1258,0,腕和手烧伤和腐蚀伤,1020.9905779816513,1090
1259,0,腭恶性肿瘤,1182.9808219178083,73
1260,0,腭裂,458.05677777777777,90
1261,0,腭裂伴唇裂,486.7709523809524,21
1262,0,腮腺恶性肿瘤,2215.3870967741937,217
1263,0,腰椎和骨盆关节和韧带脱位、扭伤和劳损,82.71455597788528,5788
1264,0,腰椎和骨盆骨折,2490.0041526897953,60934
1265,0,腹内器官损伤,5171.83625753012,3984
1266,0,腹水,323.30971444261394,1821
1267,0,腹疝,6478.998427597272,2493
1268,0,腹股沟疝,2978.748760953113,65050
1269,0,腹股沟肉芽肿,155.0425,12
1270,0,腹膜后腔和腹膜恶性肿瘤,5655.313109965636,582
1271,0,腹膜后腔和腹膜软组织良性肿瘤,4652.677373737373,198
1272,0,腹膜炎,406.4288011449739,11878
1273,0,腹膜的其他疾患,1185.6966006927264,2021
1274,0,腹部、下背和骨盆其他和未特指的损伤,76.48012914188615,5885
1275,0,腹部、下背和骨盆开放性伤口,552.4947862531434,1193
1276,0,腹部、下背和骨盆浅表损伤,73.64048696114955,3758
1277,0,腹部、下背和骨盆部分挤压伤和创伤性切断,305.96021739130435,46
1278,0,腹部和盆腔痛,44.13628650137741,23595
1279,0,膀胱恶性肿瘤,2750.662252738775,6481
1280,0,膀胱炎	,176.6503499820981,11172
1281,0,膀胱的其他疾患	,1218.3314656349567,2197
1282,0,"膀胱神经肌肉功能不良,不可归类在他处者	",3071.3230639097746,532
1283,0,膈疝,5632.894634946678,1219
1284,0,膝关节内紊乱,2213.2500696252346,16517
1285,0,膝关节和韧带脱位、扭伤和劳损,4249.787618075802,17150
1286,0,膝关节病,1203.6388684776382,134403
1287,0,自主神经系统的疾患,493.4642857142857,1155
1288,0,自然流产	,132.29017674881752,4017
1289,0,舌、口和咽的其他先天性畸形,345.17026706231457,337
1290,0,舌其他和未特指部位的恶性肿瘤,1734.7514171122996,374
1291,0,舌根恶性肿瘤,1640.8609183673468,98
1292,0,舌疾病,416.96658436213994,1458
1293,0,良性乳腺发育不良	,2610.107549692381,8452
1294,0,良性脂肪瘤样肿瘤,659.43484375,15104
1295,0,色素沉着的其他疾患,198.48690909090908,110
1296,0,芳香氨基酸代谢紊乱,383.114,5
1297,0,芽生菌病,0.0,2
1298,0,荨麻疹,31.43686215573885,14306
1299,0,药物、药剂和生物制品中毒后遗症,0.0,2
1300,0,药物和重金属诱发的肾小管-间质和肾小管情况	,128.39888888888888,9
1301,0,营养不良相关性糖尿病,126.21999999999998,6
1302,0,营养性消瘦,216.39073305670817,3615
1303,0,葡萄球菌性烫伤样皮肤综合征,45.0531654676259,139
1304,0,葡萄胎[水泡状胎块]	,270.50255172413796,725
1305,0,藏毛囊肿,508.87110951008646,694
1306,0,虱病和阴虱病,10.34,5
1307,0,虹膜和睫状体的其他疾患,322.3576033057851,242
1308,0,虹膜睫状体炎,55.55762943945229,2337
1309,0,蚊媒介的病毒性脑炎,135.455,2
1310,0,蛔虫病,436.9703409090909,88
1311,0,蛛网膜下出血,30180.46883792497,6824
1312,0,蛲虫病,15.625,2
1313,0,蜂窝织炎,64.61512705640423,13616
1314,0,蜱媒介的病毒性脑炎,344.475,2
1315,0,蝇蛆病,13.0,1
1316,0,"血压读数异常,无诊断者",39.873939393939395,33
1317,0,血吸虫病[裂体吸虫病],206.7960788863109,431
1318,0,血容量缺失,47.603125707814264,883
1319,0,血浆蛋白的其他异常,318.5556198347108,484
1320,0,血液化学的其他异常所见,172.19345454545453,55
1321,0,血液和造血器官的其他疾病,688.192542759407,877
1322,0,血清反应阳性的类风湿性关节炎,142.04167820069205,5780
1323,0,血清酶水平异常,80.8940909090909,308
1324,0,血管性痴呆,143.3029902189101,2147
1325,0,"血管瘤和淋巴管瘤,任何部位",2419.9672663448882,9116
1326,0,血管舒缩性和变应性鼻炎,938.3470304975922,1246
1327,0,血糖水平升高,43.63639097744361,133
1328,0,衰老,384.9020338983051,59
1329,0,被标明的其他流感病毒引起的流行性感冒,107.53885358056266,15640
1330,0,裂头绦虫病和裂头蚴病,416.105,2
1331,0,视[第二]神经和视路的其他疾患,332.6828003875969,1032
1332,0,"视力缺损,包括盲(双眼或单眼)",704.9174814814814,135
1333,0,视神经炎,137.1299474789916,952
1334,0,视网膜脱离和断裂,5239.649106319703,6725
1335,0,视网膜血管阻塞,146.94771389645777,3670
1336,0,视觉障碍,75.72796915167095,389
1337,0,角膜炎,88.96055705059203,7432
1338,0,角膜瘢痕和混浊,3184.2750862068965,116
1339,0,角膜的其他疾患,614.8436269430052,579
1340,0,"言语障碍,不可归类在他处者",53.1071719038817,541
1341,0,语音障碍,77.29292307692307,65
1342,0,诺卡菌病,935.7579310344828,58
1343,0,"谵妄,非由酒精和其他精神活性物质所致",369.6637214137214,481
1344,0,起源于围生期的其他呼吸性情况,345.3010700636943,785
1345,0,起源于围生期的其他情况,114.1521990521327,1055
1346,0,起源于围生期的心血管疾患,1070.2508870967742,124
1347,0,起源于围生期的慢性呼吸性疾病,2307.5190566037736,53
1348,0,起源于围生期的肺出血,1167.054677419355,62
1349,0,起源于围生期的间质肺气肿及有关情况,356.4204347826087,46
1350,0,足先天性变形,3594.0397142857146,385
1351,0,足菌肿[足分枝菌病],6.997837837837838,37
1352,0,"足骨折,除外踝",1442.6508006920415,28900
1353,0,踝和足其他和未特指的损伤,583.767447418738,1046
1354,0,踝和足创伤性切断,5785.972571428571,350
1355,0,踝和足开放性伤口,1383.1716797442605,3441
1356,0,踝和足挤压伤,578.3941688654353,379
1357,0,踝和足浅表损伤,536.1268682588599,2596
1358,0,踝和足烧伤和腐蚀伤,551.5303701594532,1756
1359,0,躁狂发作,25.14,126
1360,0,身体多个部位的烧伤和腐蚀伤,2699.2939584728733,1493
1361,0,身体未特指部位的损伤,125.76417388292344,17322
1362,0,躯体形式障碍,195.96290315833508,4781
1363,0,躯干烧伤和腐蚀伤,1789.9489397240377,1377
1364,0,软骨的其他疾患,113.34190697674418,645
1365,0,轻度精神发育迟缓,2.256747720364742,329
1366,0,辐射的未特指效应,37.63444444444445,9
1367,0,输卵管炎和卵巢炎	,1604.2680149205319,6166
1368,0,输尿管恶性肿瘤,4591.423432835821,536
1369,0,输注、输血和治疗性注射后的并发症,908.5035321100917,218
1370,0,过期妊娠	,251.81060606060606,264
1371,0,进食障碍,109.66902374670184,379
1372,0,通常在童年和青少年期发病的其他行为和情绪障碍,19.67233502538071,1576
1373,0,遗传性共济失调,116.19443243243242,555
1374,0,遗传性和特发性神经病,500.6208208955224,134
1375,0,遗传性因子lX缺乏,72.08841584158417,101
1376,0,遗传性因子Ⅶ缺乏,668.1449876543211,405
1377,0,"遗传性肾病,不可归类在他处者	",471.62904761904764,21
1378,0,避孕问题,253.39543179983858,2478
1379,0,部位未特指的恶性肿瘤,409.4318669527897,932
1380,0,部位未特指的消化性溃疡,108.66617648692176,18007
1381,0,酒渣鼻,117.66535211267605,71
1382,0,酒精性肝病,1238.4962383230804,4389
1383,0,酒精的毒性效应,114.26331697742886,1019
1384,0,酶代谢紊乱性贫血,98.90336065573771,122
1385,0,醛固酮过多症,1389.3757229832572,657
1386,0,重度精神发育迟缓,10.591954022988507,174
1387,0,重症肌无力和其他肌神经疾患,452.4246327683616,1416
1388,0,金属的毒性效应,1045.9053535353535,99
1389,0,钩端螺旋体病,1.86,1
1390,0,钩虫病,350.4249382716049,81
1391,0,银屑病[牛皮癣],46.1871689612015,3995
1392,0,链球菌和葡萄球菌作为分类于其他章疾病的原因,41.223846153846154,13
1393,0,链球菌性肺炎,182.38094247682434,8414
1394,0,链球菌性败血症,1940.152915531335,367
1395,0,镇癫痫药、镇静催眠药和抗帕金森病药中毒,396.99051600261265,1531
1396,0,门静脉血栓形成,9246.507637795276,127
1397,0,间日疟原虫疟疾,32.26470588235294,17
1398,0,间皮瘤,1470.7623214285716,112
1399,0,间皮组织良性肿瘤,2.75,2
1400,0,阑尾的其他疾病,2359.3412903225803,465
1401,0,阴茎恶性肿瘤,843.2162546125462,542
1402,0,阴茎的其他疾患	,438.88140919616274,3023
1403,0,阴道和外阴的其他炎症	,34.52633691756272,8370
1404,0,阴道恶性肿瘤,1827.051376811594,138
1405,0,阴道的其他非炎性疾患	,294.3959046052631,1216
1406,0,阵发性心动过速,15552.963487540377,8668
1407,0,阿尔茨海默病,139.25055736424014,7679
1408,0,阿米巴病,72.80454545454546,11
1409,0,附带妊娠状态,55.061149425287354,348
1410,0,降温的其他效应,164.6885714285714,7
1411,0,限于眼和附器的烧伤和腐蚀伤,323.5944296296296,675
1412,0,"除恶性肿瘤外,为其他情况治疗后的随诊检查",835.0675061546036,4062
1413,0,随后性心肌梗死,2733.1235294117646,17
1414,0,隐球菌病,1836.24256302521,476
1415,0,雄激素性脱发,10.704,5
1416,0,霍乱,207.59666666666666,9
1417,0,霍奇金[何杰金]淋巴瘤,1080.5837549407115,253
1418,0,青光眼,1099.5807956356505,8157
1419,0,"青春期疾患,不可归类在他处者",36.02330788804071,786
1420,0,静脉炎和血栓性静脉炎,8415.881805119536,8282
1421,0,静脉的其他疾患,8417.37100210653,3323
1422,0,非以改善健康状况为目的的操作,10972.816717892425,911
1423,0,非化脓性中耳炎,396.01709052425923,6142
1424,0,非器质性睡眠障碍,23.82331707317073,410
1425,0,非滤泡性淋巴瘤,2041.0738229825213,2689
1426,0,非特异性淋巴结炎,48.703970422441806,15079
1427,0,非糖尿病低血糖性昏迷,88.70081362346262,1057
1428,0,非胰岛素依赖型糖尿病,255.8196037056099,190414
1429,0,非致依赖性物质滥用,25.3775,4
1430,0,非阿片样镇痛药、解热药和抗风湿药中毒,256.65096385542165,249
1431,0,非霍奇金淋巴瘤的其他和未特指类型,1717.7898283649504,2214
1432,0,非风湿性三尖瓣疾患,9743.029664179105,268
1433,0,非风湿性主动脉瓣疾患,46120.274390923565,2512
1434,0,非风湿性二尖瓣疾患,20854.278275596615,1299
1435,0,面和颈部的其他先天性畸形,611.8211488095238,1680
1436,0,鞘膜积液和精子囊肿	,826.38128444726,6314
1437,0,鞭虫病,59.074999999999996,4
1438,0,顶(浆分)泌汗腺疾患,292.3701807228916,2324
1439,0,预防性手术,4881.013382352941,68
1440,0,颅内和椎管内的静脉炎和血栓性静脉炎,450.9153846153846,13
1441,0,颅内和椎管内脓肿及肉芽肿,1385.406775907883,2258
1442,0,颅内损伤,1813.5082482739715,58371
1443,0,颅和面骨的其他先天性畸形,4975.404102564103,117
1444,0,颅骨和面骨骨折,1506.8755579289134,11704
1445,0,颈椎间盘疾患,175.31143430794327,79690
1446,0,颈部其他和未特指的损伤,115.5942380952381,420
1447,0,颈部和躯干损伤后遗症,429.1974562071592,2626
1448,0,颈部开放性伤口,1094.941469387755,245
1449,0,颈部挤压伤,60.108181818181826,11
1450,0,颈部浅表损伤,98.15139393939394,660
1451,0,颈部骨折,2981.983958852868,3208
1452,0,颌的其他疾病,566.5949166666667,360
1453,0,风湿性三尖瓣疾病,5143.704755244756,286
1454,0,风湿性主动脉瓣疾病,41215.53,121
1455,0,风湿性二尖瓣疾病,6945.936617933723,1026
1456,0,风湿性舞蹈症,0.0,2
1457,0,"风湿热,未提及心脏受累",31.89636246455272,3879
1458,0,风湿热伴有心脏受累,30.222727272727273,33
1459,0,风疹,217.06,5
1460,0,食管先天性畸形,5202.006621621622,74
1461,0,食管恶性肿瘤,5260.166488985586,14708
1462,0,食管炎,84.97221247563354,2052
1463,0,食管的其他疾病,967.2625168513653,8753
1464,0,食管静脉曲张,1134.445617647059,340
1465,0,饮食性硒缺乏,20.676000000000002,10
