,ICU,basy_zyzd_jbbm,检查检验费,count
982,0,"累及身体多个部位的其他损伤,不可归类在他处者",988.7205882352941,238
983,0,累及身体多个部位的创伤性切断,369.0,7
984,0,累及身体多个部位的开放性伤口,1092.544075829384,1477
985,0,累及身体多个部位的挤压伤,3029.1375000000003,56
986,0,累及身体多个部位的浅表损伤,1191.8654585881045,12593
987,0,累及身体多个部位的脱位、扭伤和劳损,1060.2392857142856,196
988,0,累及身体多个部位的骨折,4842.679347826087,322
989,0,红斑狼疮,2600.1214285714286,49
990,0,红细胞异常,976.25,14
991,0,红细胞沉降率升高和血浆粘滞度异常,3368.7,7
992,0,细菌性痢疾,647.7936752136752,819
993,0,"细菌性肺炎,不可归类在他处者",1672.8544599197276,437759
994,0,"细菌性脑膜炎,不可归类在他处者",5583.235223880597,469
995,0,经剖宫产术的单胎分娩	,1209.3207324364723,4683
996,0,经表皮排除疾患,1517.75,14
997,0,结核病后遗症,2838.4872093023255,301
998,0,结缔组织和其他软组织的其他良性肿瘤,1720.567570977918,2219
999,0,结缔组织的其他系统性受累,4044.5950758459744,5999
1000,0,结肠、直肠、肛门和肛管良性肿瘤,2166.6643806436673,60466
1001,0,结肠恶性肿瘤,6683.983931702815,15169
1002,0,结膜炎,398.68314928425355,3423
1003,0,结膜的其他疾患,845.33766245222,23807
1004,0,结节性多动脉炎和有关情况,2525.006548672566,2373
1005,0,结节性红斑,1847.0950434782608,805
1006,0,结节病,1294.937974137931,1624
1007,0,绝经期和其他围绝经期的疾患	,1404.9235135135136,4403
1008,0,绦虫病,5488.25,14
1009,0,继发性帕金森综合征,4065.141333333333,105
1010,0,继发性高血压,3945.9179527559054,889
1011,0,维生素B12缺乏性贫血,1966.6236363636363,231
1012,0,维生素D缺乏病,2508.0666666666666,105
1013,0,缺铁性贫血,2422.5460063224446,6643
1014,0,羊水和胎膜的其他疾患	,1366.5605838124723,15827
1015,0,羊水过多	,1393.3715217391305,644
1016,0,老年性白内障,929.2178014059755,159320
1017,0,耐多种抗生素的菌株,1746.2142857142858,49
1018,0,耐青霉素类抗生素的菌株,3373.6,7
1019,0,耳内异物,745.0533333333333,378
1020,0,"耳和乳突的操作后疾患,不可归类在他处者",1722.1000000000001,28
1021,0,耳痛和耳渗出液,1052.5583333333334,84
1022,0,耳的其他先天性畸形,871.8357239057239,2079
1023,0,"耳的其他疾患,不可归类在他处者",1051.6086348122867,4102
1024,0,耳硬化,1263.125,56
1025,0,职业性暴露于危险因素,45.31428571428571,147
1026,0,联合免疫缺陷,2768.0166666666664,42
1027,0,肋骨、胸骨和胸部脊柱骨折,1925.7696223451987,93604
1028,0,肌炎,1118.860502793296,5012
1029,0,肌肉其他疾患,1573.9214136125656,2674
1030,0,肌肉的原发性疾患,2831.5306557377053,427
1031,0,肌肉钙化和骨化,1582.5191304347827,161
1032,0,肌肉骨骼的其他先天性变形,1079.450303030303,231
1033,0,"肌肉骨骼系统先天性畸形,不可归类在他处者",2379.6514705882355,476
1034,0,肌肉骨骼系统和结缔组织的其他后天性变形,1265.772672413793,812
1035,0,肘关节和韧带脱位、扭伤和劳损,1673.7188095238096,1470
1036,0,肛门及直肠区的裂和瘘,1310.8769426336376,21476
1037,0,肛门和直肠区脓肿,1241.8720291806958,31185
1038,0,肛门和直肠的其他疾病,1580.5726101475816,64981
1039,0,肛门和肛管的恶性肿瘤,5456.668764044944,623
1040,0,肛门生殖器的疱疹病毒[单纯疱疹]感染,598.62625,280
1041,0,肝和肝内胆管恶性肿瘤,4223.2334708520175,23415
1042,0,"肝大和脾大,不可归类在他处者",4733.173235294117,238
1043,0,肝的其他疾病,2323.1386722689076,8330
1044,0,肝纤维化和肝硬变,2658.844407770652,37114
1045,0,"肝衰竭,不可归类在他处者",3127.9183074433654,21630
1046,0,肠吸收不良,2964.5499999999997,14
1047,0,肠憩室病,2285.6608831168833,2695
1048,0,肠易激综合征,1812.2099658703073,2051
1049,0,肠的其他先天性畸形,3690.9175531914893,658
1050,0,肠的其他疾病,1976.3000030528137,68789
1051,0,肠血管疾患,4429.836147704591,3507
1052,0,股疝,1920.777924107143,3136
1053,0,股骨骨折,3986.5001081761006,55650
1054,0,肥胖症,4101.378248175182,959
1055,0,"肩和上肢烧伤和腐蚀伤,除外腕和手",1285.783275261324,2009
1056,0,肩和上臂其他和未特指的损伤,844.7958426966293,623
1057,0,肩和上臂创伤性切断,9786.6,21
1058,0,肩和上臂开放性伤口,1323.5048333333334,420
1059,0,肩和上臂挤压伤,2951.56,35
1060,0,肩和上臂浅表损伤,1046.6725766871166,1141
1061,0,肩和上臂骨折,2064.477451742291,55846
1062,0,肩损害,850.7423320981936,60452
1063,0,肩胛带关节和韧带脱位、扭伤和劳损,1554.7239863130883,8183
1064,0,肺先天性畸形,2427.033829787234,329
1065,0,肺动脉瓣和三尖瓣先天性畸形,7835.127142857143,98
1066,0,肺动脉瓣疾患,4014.8,35
1067,0,肺和纵隔脓肿,3900.1326315789474,5054
1068,0,"肺嗜酸性粒细胞增多,不可归类在他处者",4786.002,35
1069,0,肺孢子虫病,6960.129139784946,651
1070,0,肺尘埃沉着病伴结核,8573.81,98
1071,0,肺栓塞,4443.909073806079,4837
1072,0,肺气肿,1065.509928229665,8778
1073,0,肺水肿,2577.1192653061225,1715
1074,0,"肺炎,病原体未特指",983.6533388096775,357903
1075,0,肺球孢子菌病,6419.685,42
1076,0,肺血管的其他疾病,7081.647755102042,343
1077,0,肺诊断性影像检查的异常所见,3178.5142333785616,15477
1078,0,肾(除外肾盂)恶性肿瘤,5569.415400943396,2968
1079,0,肾上腺性征疾患,1031.5625,56
1080,0,肾上腺恶性肫瘤,5809.196153846154,182
1081,0,"肾和输尿管的其他疾患,不可归类在他处者	",2622.975740162399,11207
1082,0,肾和输尿管结石	,1018.8863702278782,47306
1083,0,"肾小管-间质肾炎,未特指急性或慢性	",1036.0075483870967,1085
1084,0,肾小管功能损害所致的疾患	,5283.499696969697,231
1085,0,肾病综合征	,2658.9249958847736,8505
1086,0,肾的其他先天性畸形,2913.1123076923072,91
1087,0,肾盂恶性肿瘤,5940.34375,448
1088,0,肾盂的先天性梗阻性缺陷和输尿管先天性畸形,2166.511923076923,182
1089,0,肾缺如和肾的其他萎缩性缺陷,2561.75,28
1090,0,肿瘤的特殊筛查,3032.4249999999997,14
1091,0,胃-食管反流性疾病,1350.0875278396436,25144
1092,0,胃和十二指肠的其他疾病,1702.8007918504516,66654
1093,0,胃恶性肿瘤,5877.881516666667,16800
1094,0,胃溃疡,1969.7275057133531,42882
1095,0,胃灼热,378.0,7
1096,0,胃炎和十二指肠炎,932.2545668527057,201929
1097,0,胃空肠溃疡,2652.6930909090906,770
1098,0,胃肠气胀及有关情况,1482.7817213114756,854
1099,0,胆囊、胆管和肝先天性畸形,4810.476274509804,357
1100,0,胆囊恶性肿瘤,5324.828669950739,1421
1101,0,胆囊炎,960.0481271652741,34349
1102,0,胆囊的其他疾病,2031.255414507772,5404
1103,0,胆石症,2245.650435997564,195391
1104,0,胆道其他和未特指部位的恶性肿瘤,6449.716892655368,3717
1105,0,胆道的其他疾病,2799.6600970873787,14420
1106,0,背痛,538.9091475673503,52227
1107,0,胎儿和新生儿受产程和分娩的其他并发症的影响,302.85044247787613,791
1108,0,胎儿和新生儿受母体妊娠并发症的影响,1306.0336,175
1109,0,"胎儿和新生儿受母体情况影响,这些情况可能与本次妊娠无关",1290.7697674418605,602
1110,0,胎儿和新生儿受胎盘、脐带和胎膜的并发症的影响,746.9187499999999,112
1111,0,胎儿和新生儿播散性血管内凝血,8182.1,7
1112,0,胎儿和新生儿用药引起的反应和中毒,1140.5,7
1113,0,胎儿和新生儿的坏死性小肠结肠炎,8882.306896551725,406
1114,0,胎儿和新生儿的溶血性疾病,2067.5452008928573,3136
1115,0,胎儿和新生儿颅内非创伤性出血,2789.386153846154,91
1116,0,胎儿生长缓慢和胎儿营养不良,2444.64094017094,819
1117,0,胎儿的胎位不正和先露异常引起的梗阻性分娩	,1192.6935071090047,2954
1118,0,胎盘和胎膜滞留不伴有出血	,1247.8311555555556,6300
1119,0,胎盘恶性肿瘤,4190.55,28
1120,0,胎盘早期剥离	,1627.697980456026,2149
1121,0,胎盘疾患	,1420.8557196969698,1848
1122,0,胎膜早破	,1373.2555672823219,31836
1123,0,胰岛素依赖型糖尿病,2597.379110070258,2989
1124,0,胰恶性肿瘤,5775.473642857143,5880
1125,0,胰腺内分泌的其他疾患,3858.3023665480428,3934
1126,0,胰腺的其他疾病,2976.118264033264,6734
1127,0,胸腔内器官其他和未特指的良性肿瘤,8210.005753424659,511
1128,0,"胸腔积液,不可归类在他处者",2751.7319008264462,847
1129,0,胸腺恶性肿瘤,7733.233728813559,413
1130,0,胸腺病,4540.396323529411,476
1131,0,胸膜斑,3345.5,21
1132,0,胸部关节和韧带脱位、扭伤和劳损,1358.2570833333334,336
1133,0,胸部其他和未特指的损伤,770.5222222222222,2394
1134,0,胸部开放性伤口,1782.0054545454545,385
1135,0,胸部挤压伤和胸的部分创伤性切断,1314.9976923076924,91
1136,0,胸部浅表损伤,823.1702372262773,3836
1137,0,胸部血管损伤,17215.4,14
1138,0,脂溢性皮炎,1355.8062499999999,56
1139,0,脂溢性角化病,1329.2175,644
1140,0,脂环烃和芳香族烃的卤素衍生物的毒性效应,1719.5,7
1141,0,脂蛋白代谢紊乱和其他脂血症,935.2357894736841,2527
1142,0,脉络膜的其他疾患,811.7362686567164,469
1143,0,脉络膜视网膜炎,1891.7863636363634,154
1144,0,脊柱侧弯[脊柱侧凸],5205.008508064516,1736
1145,0,脊柱及胸廓先天性畸形,5034.088108108108,259
1146,0,脊柱后凸和脊柱前凸,7113.889642857143,392
1147,0,"脊柱和躯干的其他损伤,水平未特指",2175.910792079208,707
1148,0,脊柱裂,2016.1714285714288,49
1149,0,"脊柱骨折,水平未特指",1940.45,98
1150,0,脊柱骨软骨病,2040.3333333333333,21
1151,0,脊椎关节强硬,707.1670425131748,375907
1152,0,脊髓、脑神经和中枢神经系统其他部位的恶性肿瘤,6572.020624999999,112
1153,0,脊髓性肌萎缩和有关的综合征,3281.8191747572814,1442
1154,0,脊髓的其他先天性畸形,3113.2741176470586,119
1155,0,脊髓的其他疾病,4047.6059740259743,2156
1156,0,脐疝,1842.2894117647058,357
1157,0,脑内出血,5643.969538461539,26390
1158,0,"脑卒中,未特指为出血或梗死",1071.0802247191011,1246
1159,0,脑和中枢神经系统其他部位的良性肿瘤,7125.064951923077,1456
1160,0,脑和中枢神经系统动态未定或动态未知的肿瘤,5235.64048275862,2030
1161,0,脑恶性肿瘤,8984.599717223651,2723
1162,0,脑损害和功能障碍及躯体疾病引起的其他精神障碍,3461.526368794326,4935
1163,0,脑梗死,2440.1862985236844,386435
1164,0,脑炎、脊髓炎和脑脊髓炎,6111.680753623188,2415
1165,0,脑的其他先天性畸形,1387.0,49
1166,0,脑的其他疾患,4044.2291695501726,10115
1167,0,脑神经损伤,1896.188,350
1168,0,脑积水,4767.842862318841,1932
1169,0,脑脊膜动态未定或动态未知的肿瘤,10134.5736,175
1170,0,脑脊膜恶性肿瘤,8913.94,35
1171,0,脑脊膜良性肿瘤,7313.552168141592,3164
1172,0,脑膜炎球菌感染,5088.0,7
1173,0,脑膨出,2350.8849999999998,28
1174,0,脑血管病后遗症,1103.7764303574054,47593
1175,0,脑部疾病、损害和功能障碍引起的人格和行为障碍,775.9243956043956,1911
1176,0,脓疱病,636.0368217054264,903
1177,0,脓胸,4953.578716981132,1855
1178,0,脾疾病,4394.944662162162,1036
1179,0,腐蚀性物质的毒性效应,876.6266666666667,84
1180,0,腕和手其他和未特指的损伤,501.23626666666667,1575
1181,0,腕和手创伤性切断,1191.8538031591738,5761
1182,0,腕和手开放性伤口,846.2192218246869,7826
1183,0,腕和手挤压伤,840.74625,560
1184,0,腕和手浅表损伤,755.06125,1848
1185,0,腕和手烧伤和腐蚀伤,899.5325308641975,1134
1186,0,腭恶性肿瘤,6798.6616,175
1187,0,腭裂,1093.6635789473685,665
1188,0,腭裂伴唇裂,859.0,21
1189,0,腮腺恶性肿瘤,4114.274782608695,322
1190,0,腰椎和骨盆关节和韧带脱位、扭伤和劳损,797.5104935622318,6524
1191,0,腰椎和骨盆骨折,2584.7597258011233,63567
1192,0,腹内器官损伤,6623.890734126984,3528
1193,0,腹水,2334.288274647887,1988
1194,0,腹疝,2568.9705755395685,2919
1195,0,腹股沟疝,1365.3287527392258,76664
1196,0,腹股沟肉芽肿,1911.25,14
1197,0,腹膜后腔和腹膜恶性肿瘤,8787.985959595959,693
1198,0,腹膜后腔和腹膜软组织良性肿瘤,6208.063999999999,210
1199,0,腹膜炎,2494.175161998902,12747
1200,0,腹膜的其他疾患,2219.318546712803,2023
1201,0,腹部、下背和骨盆其他和未特指的损伤,1066.1505411499436,6209
1202,0,腹部、下背和骨盆开放性伤口,1227.875326633166,1393
1203,0,腹部、下背和骨盆浅表损伤,1258.7543407407406,4725
1204,0,腹部、下背和骨盆部分挤压伤和创伤性切断,2395.1783333333333,42
1205,0,腹部和盆腔痛,1026.0389286721172,24829
1206,0,膀胱恶性肿瘤,4035.743547008547,6552
1207,0,膀胱炎	,967.6931362889983,12789
1208,0,膀胱的其他疾患	,2317.1405555555557,2142
1209,0,"膀胱神经肌肉功能不良,不可归类在他处者	",2148.859358974359,546
1210,0,膈疝,3534.624716981132,1113
1211,0,膝关节内紊乱,1730.7847689958,18333
1212,0,膝关节和韧带脱位、扭伤和劳损,1985.6422375886527,19740
1213,0,膝关节病,1184.7830775182551,144753
1214,0,自主神经系统的疾患,2576.595047169811,1484
1215,0,自然流产	,1095.6557829181493,3934
1216,0,舌、口和咽的其他先天性畸形,777.02,672
1217,0,舌其他和未特指部位的恶性肿瘤,4154.086557377049,854
1218,0,舌根恶性肿瘤,6285.950000000001,126
1219,0,舌疾病,1187.16021978022,1911
1220,0,良性乳腺发育不良	,1594.2130514705882,9520
1221,0,良性脂肪瘤样肿瘤,1448.337337057728,15036
1222,0,色素沉着的其他疾患,1385.8473684210528,133
1223,0,芳香氨基酸代谢紊乱,3173.0,7
1224,0,荨麻疹,764.217998506348,18746
1225,0,药物和重金属诱发的肾小管-间质和肾小管情况	,1899.0,14
1226,0,营养性消瘦,1944.204358974359,4641
1227,0,葡萄球菌性烫伤样皮肤综合征,686.3146153846154,182
1228,0,葡萄胎[水泡状胎块]	,2247.030243902439,574
1229,0,藏毛囊肿,1466.8940769230771,910
1230,0,虹膜和睫状体的其他疾患,931.6357142857144,196
1231,0,虹膜睫状体炎,1278.9014576271188,2065
1232,0,蛔虫病,1007.7727272727273,77
1233,0,蛛网膜下出血,7391.374586288415,5922
1234,0,蜂窝织炎,951.2174775510205,17150
1235,0,蝇蛆病,622.6,7
1236,0,"血压读数异常,无诊断者",1435.05,14
1237,0,血吸虫病[裂体吸虫病],1448.733552631579,532
1238,0,血容量缺失,754.6316346153845,728
1239,0,血浆蛋白的其他异常,3391.379344262295,427
1240,0,血液化学的其他异常所见,481.05,56
1241,0,血液和造血器官的其他疾病,2937.9157037037035,945
1242,0,血清反应阳性的类风湿性关节炎,2923.238145933014,5852
1243,0,血清酶水平异常,2375.4416666666666,294
1244,0,血管性痴呆,2675.0340273972606,2555
1245,0,"血管瘤和淋巴管瘤,任何部位",1995.5567943805877,10962
1246,0,血管舒缩性和变应性鼻炎,1257.9907486631016,1309
1247,0,血糖水平升高,1877.9550000000002,140
1248,0,衰老,5869.093000000001,70
1249,0,被标明的其他流感病毒引起的流行性感冒,1325.469985549133,9688
1250,0,视[第二]神经和视路的其他疾患,1847.2382802547772,1099
1251,0,"视力缺损,包括盲(双眼或单眼)",2052.2784615384617,182
1252,0,视神经炎,3049.2730666666666,1050
1253,0,视网膜脱离和断裂,1135.0131831831832,6993
1254,0,视网膜血管阻塞,1045.6505850091407,3829
1255,0,视觉障碍,2739.2755555555555,378
1256,0,角膜炎,807.8350585284281,8372
1257,0,角膜瘢痕和混浊,1268.4642857142858,98
1258,0,角膜的其他疾患,1160.502,805
1259,0,"言语障碍,不可归类在他处者",1405.2207228915663,581
1260,0,语音障碍,1817.5625,84
1261,0,诺卡菌病,5438.945454545455,77
1262,0,"谵妄,非由酒精和其他精神活性物质所致",3577.9522033898306,413
1263,0,起源于围生期的其他呼吸性情况,3914.535,868
1264,0,起源于围生期的其他情况,1442.9326530612245,1029
1265,0,起源于围生期的心血管疾患,4540.974090909091,154
1266,0,起源于围生期的慢性呼吸性疾病,18306.1,84
1267,0,起源于围生期的肺出血,10003.675,70
1268,0,起源于围生期的间质肺气肿及有关情况,3653.28,70
1269,0,足先天性变形,1734.394512195122,574
1270,0,足菌肿[足分枝菌病],318.53999999999996,35
1271,0,"足骨折,除外踝",1441.7934530807752,32151
1272,0,踝和足其他和未特指的损伤,726.7258598726114,1099
1273,0,踝和足创伤性切断,1903.2670909090907,385
1274,0,踝和足开放性伤口,1251.2754178674352,4858
1275,0,踝和足挤压伤,1370.841219512195,287
1276,0,踝和足浅表损伤,980.8855043859649,3192
1277,0,踝和足烧伤和腐蚀伤,830.7891851851853,1890
1278,0,躁狂发作,2566.1458333333335,168
1279,0,身体多个部位的烧伤和腐蚀伤,2032.4314220183487,1526
1280,0,身体未特指部位的损伤,677.025870565046,21308
1281,0,躯体形式障碍,2247.3948857868018,5516
1282,0,躯干烧伤和腐蚀伤,1336.2348698884757,1883
1283,0,软骨的其他疾患,1503.0047777777777,630
1284,0,轻度精神发育迟缓,681.4096774193548,434
1285,0,辐射的未特指效应,1871.3333333333333,21
1286,0,输卵管炎和卵巢炎	,2089.4533088235294,6664
1287,0,输尿管恶性肿瘤,6204.735632183908,609
1288,0,输注、输血和治疗性注射后的并发症,2598.7924137931036,203
1289,0,过期妊娠	,844.9361538461538,273
1290,0,进食障碍,1359.1493055555557,504
1291,0,通常在童年和青少年期发病的其他行为和情绪障碍,3908.7288209606986,1603
1292,0,遗传性共济失调,3462.403243243243,518
1293,0,遗传性和特发性神经病,2379.072222222222,126
1294,0,遗传性因子lX缺乏,1608.7692307692307,91
1295,0,遗传性因子Ⅶ缺乏,2347.464383561644,511
1296,0,"遗传性肾病,不可归类在他处者	",3611.44,35
1297,0,避孕问题,831.9563874345549,2674
1298,0,部位未特指的恶性肿瘤,2515.54775,1120
1299,0,部位未特指的消化性溃疡,1437.8833548850575,19488
1300,0,酒渣鼻,587.0124999999999,56
1301,0,酒精性肝病,2788.396507936508,4851
1302,0,酒精的毒性效应,558.8000787401575,889
1303,0,酶代谢紊乱性贫血,1592.4363636363637,77
1304,0,醛固酮过多症,4621.480188679245,742
1305,0,重度精神发育迟缓,1505.2555555555557,252
1306,0,重症肌无力和其他肌神经疾患,3518.5158620689654,1624
1307,0,金属的毒性效应,1368.825,84
1308,0,钩端螺旋体病,1465.3,7
1309,0,钩虫病,3034.922857142857,98
1310,0,银屑病[牛皮癣],1179.8720604914934,3703
1311,0,链球菌和葡萄球菌作为分类于其他章疾病的原因,354.0,14
1312,0,链球菌性肺炎,1636.0077458659705,8043
1313,0,链球菌性败血症,9508.020784313725,357
1314,0,镇癫痫药、镇静催眠药和抗帕金森病药中毒,1190.9724550898204,1169
1315,0,门静脉血栓形成,4283.5575,196
1316,0,间日疟原虫疟疾,2996.8333333333335,21
1317,0,间皮瘤,6620.3,98
1318,0,阑尾的其他疾病,2104.7180555555556,504
1319,0,阴茎恶性肿瘤,3461.5160919540226,609
1320,0,阴茎的其他疾患	,668.2352542372881,4543
1321,0,阴道和外阴的其他炎症	,724.2249386281588,9695
1322,0,阴道恶性肿瘤,4074.1405555555557,126
1323,0,阴道的其他非炎性疾患	,1110.2921264367817,1218
1324,0,阵发性心动过速,2602.885632267442,9632
1325,0,阿尔茨海默病,3334.5567812500003,8960
1326,0,附带妊娠状态,619.1154411764707,476
1327,0,限于眼和附器的烧伤和腐蚀伤,891.5205357142856,784
1328,0,"除恶性肿瘤外,为其他情况治疗后的随诊检查",1885.00165,4200
1329,0,随后性心肌梗死,1378.8999999999999,14
1330,0,隐球菌病,6392.213561643835,511
1331,0,雄激素性脱发,1282.5,14
1332,0,霍奇金[何杰金]淋巴瘤,7096.18425,280
1333,0,青光眼,1175.8966920473774,8274
1334,0,"青春期疾患,不可归类在他处者",1533.4948854961833,917
1335,0,静脉炎和血栓性静脉炎,2952.19845096242,7637
1336,0,静脉的其他疾患,2307.8410544815465,3983
1337,0,非以改善健康状况为目的的操作,793.489751552795,1127
1338,0,非化脓性中耳炎,1086.191549118388,5558
1339,0,非器质性睡眠障碍,1965.172857142857,490
1340,0,非滤泡性淋巴瘤,7784.789405940594,2828
1341,0,非特异性淋巴结炎,672.8299843668577,13433
1342,0,非糖尿病低血糖性昏迷,1738.6505732484077,1099
1343,0,非胰岛素依赖型糖尿病,2486.438907467294,190484
1344,0,非致依赖性物质滥用,169.0,7
1345,0,非阿片样镇痛药、解热药和抗风湿药中毒,778.8002702702702,259
1346,0,非霍奇金淋巴瘤的其他和未特指类型,6325.707237569061,2534
1347,0,非风湿性三尖瓣疾患,10113.385675675676,259
1348,0,非风湿性主动脉瓣疾患,9886.744039548023,2478
1349,0,非风湿性二尖瓣疾患,7519.48094059406,1414
1350,0,面和颈部的其他先天性畸形,1113.2216470588235,2380
1351,0,鞘膜积液和精子囊肿	,1069.3578711704636,8911
1352,0,鞭虫病,138.0,7
1353,0,顶(浆分)泌汗腺疾患,433.8662605752961,4137
1354,0,预防性手术,3144.7741176470586,119
1355,0,颅内和椎管内的静脉炎和血栓性静脉炎,3105.9133333333334,21
1356,0,颅内和椎管内脓肿及肉芽肿,4580.646174698794,2324
1357,0,颅内损伤,3329.351294391379,57162
1358,0,颅和面骨的其他先天性畸形,3717.1281249999997,112
1359,0,颅骨和面骨骨折,1552.208638320775,13006
1360,0,颈椎间盘疾患,929.4262236718014,89068
1361,0,颈部其他和未特指的损伤,1265.394366197183,497
1362,0,颈部和躯干损伤后遗症,933.4153365384615,2912
1363,0,颈部开放性伤口,2609.025277777778,252
1364,0,颈部浅表损伤,1304.6174545454546,770
1365,0,颈部骨折,4025.4074789915967,3332
1366,0,颌的其他疾病,1806.8214814814814,1323
1367,0,风湿性三尖瓣疾病,9453.417647058823,238
1368,0,风湿性主动脉瓣疾病,6701.975,84
1369,0,风湿性二尖瓣疾病,4377.861791044776,938
1370,0,"风湿热,未提及心脏受累",479.17473597359736,4242
1371,0,风湿热伴有心脏受累,739.9250000000001,28
1372,0,食管先天性畸形,9566.544444444446,63
1373,0,食管恶性肿瘤,4385.546317657498,15778
1374,0,食管炎,1206.9422839506174,2268
1375,0,食管的其他疾病,2164.1187629688748,8771
1376,0,食管静脉曲张,2825.7148780487805,287
1377,0,饮食性硒缺乏,1453.5,7
1378,0,饮食性钙缺乏,3.8,7
1379,0,骨佩吉特病[畸形性骨炎],3126.0,7
1380,0,骨和关节软骨其他和未特指部位的恶性肿瘤,5062.551846153846,455
1381,0,骨和关节软骨良性肿瘤,2288.4315631691647,3269
1382,0,骨坏死,3029.653551401869,14980
1383,0,骨密度和结构的其他疾患,1314.1174893009984,4907
1384,0,骨的其他疾患,1263.8160688836106,5894
1385,0,骨质疏松不伴有病理性骨折,1762.3938723835245,20734
1386,0,骨质疏松伴有病理性骨折,2559.911653211009,38150
1387,0,骨连续性疾患,2528.3141330166272,2947
1388,0,骨髓增生异常综合征,3851.8188183807442,3199
1389,0,骨髓炎,2680.49975308642,5103
1390,0,髋先天性变形,3372.675074626866,469
1391,0,髋关节和韧带脱位、扭伤和劳损,1790.9136082474229,679
1392,0,髋关节病,2444.2877743589743,6825
1393,0,"髋和下肢烧伤和腐蚀伤,除外踝和足",1103.059720670391,3759
1394,0,髋和大腿其他和未特指的损伤,1117.8686259541985,917
1395,0,髋和大腿创伤性切断,3131.5,7
1396,0,髋和大腿开放性伤口,1458.3402654867255,791
1397,0,髋和大腿挤压伤,1289.6583333333333,84
1398,0,髋和大腿浅表损伤,1260.7770901639344,1708
1399,0,髌骨疾患,2371.5228865979384,1358
1400,0,髓样白血病,7284.515252225519,4718
1401,0,高危妊娠监督,1105.8692063492063,441
1402,0,高血压心脏和肾脏病,3029.0946899224805,1806
1403,0,高血压心脏病,2286.1672450175847,23884
1404,0,高血压肾脏病,3612.2317171717173,2079
1405,0,鸡眼和胼胝,655.413888888889,252
1406,0,鹦鹉热衣原体感染,4800.406666666667,84
1407,0,麻疹,569.2625,56
1408,0,麻痹性斜视,2422.138370044053,1589
1409,0,麻痹性肠梗阻和不伴有疝的肠梗阻,1842.7520360763972,59374
1410,0,麻醉品和致幻药[致幻剂]中毒,714.0,7
1411,0,麻风[汉森病],3081.2666666666664,21
1412,0,黑素细胞痣,930.6191556728232,2653
1413,0,鼓膜的其他疾患,711.3201250000001,560
1414,0,鼓膜穿孔,1348.6234782608697,644
1415,0,鼻先天性畸形,547.6094444444444,252
1416,0,鼻和鼻窦的其他疾患,1294.0891754874651,12565
1417,0,鼻咽恶性肿瘤,4345.504788732394,1988
1418,0,鼻息肉,1773.3058083832336,1169
1419,0,鼻旁窦恶性肿瘤,5141.177391304348,161
1420,0,鼻疽和类鼻疽,907.0,7
1421,0,鼻腔和中耳恶性肿瘤,3572.7164705882356,238
1422,0,龈炎和牙周疾病,362.68978168415083,24689
1423,0,龋(牙),1071.02,35
1424,1,上呼吸道的其他疾病,2570.23,14
1425,1,"下肢骨折,水平未特指",2756.5,7
1426,1,不适和疲劳,3421.5,7
1427,1,"与孕期短和低出生体重有关的疾患,不可归类在他处者",4734.25,14
1428,1,与有毒动物接触的毒性效应,2324.015319148936,329
1429,1,与淋巴网状组织和网状组织细胞系统的某些疾病,30937.0,21
1430,1,中枢神经系统的其他疾患,686.1,7
1431,1,中枢神经系统的其他脱髓鞘疾病,4842.8,14
1432,1,中枢神经系统的非典型病毒感染,5986.5,7
1433,1,中枢神经系统诊断性影像检查的异常所见,2469.203846153846,91
1434,1,中毒性肝病,8202.0,7
1435,1,中毒性脑病,37500.0,7
1436,1,为主要与妊娠有关的其他情况给予的孕产妇医疗	,3214.88,14
1437,1,为其他已知或可疑的胎儿问题给予的孕产妇医疗	,9866.0,7
1438,1,为可疑疾病和情况接受的医疗观察和评价,4958.0,7
1439,1,主动脉瘤和主动脉夹层,5391.7903703703705,189
1440,1,主要影响心血管系统的制剂中毒,2733.7916666666665,84
1441,1,主要影响自主神经系统的药物中毒,1707.3,7
1442,1,乳房恶性肿瘤,2556.6666666666665,21
1443,1,产后出血	,8223.5,28
1444,1,产科栓塞	,1632.0,7
1445,1,人类免疫缺陷病毒[HIV]病造成的传染病和寄生虫病,15650.460000000001,49
1446,1,"休克,不可归类在他处者",7986.433209876543,567
1447,1,传染性单核细胞增多症,1223.0,7
1448,1,低血压,2901.0,7
1449,1,使用酒精引起的精神和行为障碍,2448.666944444444,252
1450,1,使用镇静剂或催眠剂引起的精神和行为障碍,824.0,7
1451,1,偏瘫,4829.876923076923,91
1452,1,先天性肺炎,3308.7,7
1453,1,"入脑前动脉的闭塞和狭窄,未造成脑梗死",5517.96,35
1454,1,全身性抗生素中毒,4420.58,14
1455,1,其他产科创伤	,30705.625,14
1456,1,其他产褥感染	,8870.02,14
1457,1,其他代谢紊乱,44600.0,7
1458,1,"其他以皮肤和粘膜损害为特征的病毒性感染,不可归类在他处者",1187.0,7
1459,1,其他传导疾患,3617.7666666666664,21
1460,1,其他传染性和未特指病因的胃肠炎和结肠炎,6215.495999999999,70
1461,1,"其他传染性病原体引起的肺炎,不可归类在他处者",5018.78,14
1462,1,其他再生障碍性贫血,3390.0444444444443,63
1463,1,其他凝血缺陷,4839.833333333333,21
1464,1,其他功能性肠疾患,1912.0,7
1465,1,其他动脉瘤,14276.0,7
1466,1,其他医疗照顾,3449.725,112
