,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
110,10,32,0.8,5185.732472414885,4694.875824319561,2339.1286358920747,1.0217544872014863,8.188010638841039,3496.1576568959326,1.0070771888763568,6.132449257757099
111,10,32,0.8,5184.641463426649,4699.548724290093,113830.39986666979,1.0795948292206228,46.10657104414731,20449.935652519256,1.1508618908947876,101.02880026296579
112,10,64,0.1,5092.143865987073,4788.116254315645,953.7696277072822,0.994294793582209,5.57525055690208,3181.7953570112004,0.988461919516526,1.7032478602546999
113,10,64,0.1,5098.003176047824,4788.773293752494,390.7791492137286,0.9761755582400122,6.952016102149126,361.17020170157053,0.9802372086181068,7.365703248759154
114,10,64,0.2,5099.705102024041,4732.747409490945,40821.17241786504,1.0120104119106896,16.017996350160715,9396.936872026334,1.0197541575767743,35.44413874386389
115,10,64,0.2,5106.694287838658,4733.398275465782,61308.36366165582,1.0012550627420296,7.114505850616028,3650.634274668412,1.0333010272754781,50.69057751942535
116,10,64,0.4,5157.361582980997,4665.157809920686,12441.936436791002,1.0601906230868883,17.841499172761388,5916.912522274778,1.0858766635508332,23.88825100171854
117,10,64,0.4,5157.60652450789,4665.688538520834,3417.9215687919705,0.9843130176784715,2.9783858260975675,362.4706329449321,0.9757716327430109,14.945467326248538
118,10,64,0.8,5216.626027843973,4630.316956445248,52620.840984044786,1.106535839342021,40.700529632989564,23323.243239485975,1.0284355720109293,61.6348059192419
119,10,64,0.8,5218.451653149337,4627.29631110798,7180.379889409655,0.9773470545299711,14.380313932617357,4046.921648587306,0.9894569861562293,16.594966095215305
120,10,128,0.1,5113.0705986791845,4725.479578958881,2632.1172863197694,0.9819343656351177,8.92605978471657,1505.7709588537314,0.9870082112623593,7.397404253465729
121,10,128,0.1,5110.926380982077,4729.772301868219,6776.103016295675,0.9881816618338941,1.5313180348652162,184.63940603197844,0.9942528102522379,6.292254818890075
122,10,128,0.2,5134.4832704400515,4665.181097724305,43114.004880416156,0.9681858564581408,17.078610244981775,1746.6046433632391,0.9607570976689623,49.590601094839776
123,10,128,0.2,5130.814918662764,4663.844177704158,4213.484378046029,1.0088018171432298,5.748076035792856,2487.651054768225,0.9949848051423423,6.8981393799902575
124,10,128,0.4,5172.324842422183,4595.099964622489,2808.0895224766023,1.0336572790656249,10.294045233611152,2806.192831096225,0.9923431388918407,7.762962701586793
125,10,128,0.4,5171.942576115991,4599.36480038728,5769.159045082186,0.9932823091751173,4.2207531628807,609.2205467279383,0.9407163902309549,49.2021805233979
126,10,128,0.8,5249.466463712281,4549.85190349214,67274.54059845553,1.0081359415172602,11.641527327418283,4167.800271602294,1.1023689050450456,62.20601648382251
127,10,128,0.8,5264.6257404754415,4547.506953504228,11280.418785511274,-0.23090369058961563,425.7126363860184,13439.35410541476,-0.2200182524485475,377.6531864617665
128,10,256,0.1,5119.551477032045,4689.883526275425,2726.6088853049932,0.9912922782297113,2.68043523476647,853.0194908071018,0.9913110462186995,3.2241778017636826
129,10,256,0.1,5118.517818649529,4691.795318259739,14230.989090720344,0.989595833888326,2.796917089351283,480.79101113670714,0.9947476597188034,14.871402245682903
130,10,256,0.2,5139.037825562462,4621.0408640047035,3092.8893245783647,0.9838887742235298,4.7538451838883375,1088.712501061929,0.9947852576031528,6.166649836034192
131,10,256,0.2,5145.850033471397,4620.5893782752855,4877.325490825987,0.9888414249224963,6.2338246523780425,1724.5415656977373,0.9946356869307202,6.648881633067783
132,10,256,0.4,5197.689679256778,4552.0523918455265,11468.238212110411,0.931502672085668,25.45358623251792,3657.4694329121467,0.9890892187261264,18.611578962522568
133,10,256,0.4,5205.228369085824,4550.005708795973,27830.021956427077,0.9853677072026586,10.621382600728028,3539.425727017051,0.9567792269151164,30.967866595784827
134,10,256,0.8,5286.732560792607,4506.056756182926,6311.717812464559,0.9274725043001262,32.84516860133742,7849.212709487193,0.9738560849173257,15.840339557297309
135,10,256,0.8,5280.80975607897,4503.64708520232,11686.694164696712,0.7758487016610146,111.41360806457179,5082.87439994903,0.9084714250554147,75.25129983865274
