,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-only_operation-3-E,JCJY-only_operation-3-E,YP-only_operation-3-E,ZFY-only_operation-3-E,记录条数-only_operation-3
340,4,47.,1336.475230125523,1771.0266666666669,1340.253179916318,7694.624016736401,717
341,4,48.,1079.4017613636363,2929.2171732954544,1818.498025568182,10959.945127840909,704
342,4,49.,648.1831633535005,1151.89044079516,1234.0558772687984,6949.17503889369,1157
343,4,50.,2324.092872340426,5109.670744680851,4492.530744680851,26491.811914893617,94
344,4,51.,1526.5717513267625,2214.8432903714934,1595.630712661107,10051.425845337377,1319
345,4,52.,2584.371739130435,11002.003478260869,10281.868260869565,61059.55782608696,23
346,4,53.,1804.611142857143,1614.0500714285715,826.6765476190477,9727.526738095237,420
347,4,54.,1373.0659192825112,3891.2271300448433,4729.956950672646,16899.126591928252,223
348,4,55.,1596.5448130841123,3446.285046728972,2377.066028037383,18781.975420560746,214
349,4,56.,3299.1046640826876,1882.7684108527133,1434.8651291989665,11434.318023255815,774
350,4,57.,633.3514473684211,3454.2852850877193,2850.343355263158,12263.706315789474,456
351,4,58.,603.8256818181818,1939.8627272727274,1922.736590909091,11639.02659090909,44
352,4,59.,1164.9576408450705,1887.155704225352,1151.1235915492957,8219.425000000001,284
353,4,60.,1511.802962962963,3507.9656790123454,2250.7563580246915,14299.213981481482,324
354,4,61.,379.3643243243243,1470.5272972972973,837.7894594594594,5406.780540540541,37
356,4,63.,660.4473913043479,1144.2826086956522,532.4582608695653,4478.006956521739,23
357,4,64.,680.9782758620689,1142.9241379310347,426.3141379310345,3665.8927586206896,29
358,4,65.,1107.616644295302,2402.786711409396,1404.186577181208,11230.19577181208,149
359,4,66.,1072.7586718750001,1610.59015625,1379.292578125,8935.394765625,128
360,4,67.,186.8576397515528,1569.094037267081,383.7532298136646,3870.602919254659,161
361,4,68.,795.0685115606937,1982.093598265896,1142.6862427745664,9182.424985549133,692
362,4,69.,174.023152,1063.1583679999999,495.65243200000003,3097.254288,625
363,4,70.,403.2051724137931,1693.6216091954022,1035.6206896551723,9131.998735632184,87
