,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
58,8,128,0.2,1985.58910906315,1947.4744806245362,152.43311067208504,0.9983828074909521,0.7937434652786359,187.13928317713982,0.9964562796890355,0.8351728584267354
59,8,128,0.2,1984.8158417503419,1947.5198298306157,1498.7590071475606,1.0014421713593469,0.9219698807749261,563.8565509656887,0.9992038782945925,0.9951189684589856
60,8,128,0.4,1992.2573257552278,1933.688540657433,1797.7634104758865,1.003980357413646,1.2546489098015192,853.3263571249851,1.0013549194326377,1.348025175698177
61,8,128,0.4,1992.9510391161543,1933.1347640791485,366.2436757462492,1.0031553380037848,0.9308838600718086,314.9297056310052,1.0000676086254192,0.8685510510648901
62,8,128,0.8,2013.2403879133478,1923.1842400445214,5922.623700358041,1.0010039131861446,12.071188550264324,1416.3608796950034,1.00550970052991,6.224647735608535
63,8,128,0.8,2009.7815267069384,1921.3935174591186,19266.55712560487,0.996175739675662,10.993543285629833,2945.716687854752,1.001989942577591,14.048260302061731
64,8,256,0.1,1985.2083484444263,1957.549040188277,116.4780786911175,0.9956456017814168,0.6828969341322128,180.98158370086483,0.994790812392797,0.6592402052773911
65,8,256,0.1,1985.0668367235198,1957.7209958785897,89.93433436172266,0.9957401274589487,0.6784878715831257,184.86215103334877,0.9947605676372021,0.6551213910487779
66,8,256,0.2,1984.752697965122,1943.4064107828146,119.6824211548906,0.9987655412717673,0.6871592941722977,176.74632137976394,0.9968520611994357,0.6740416202445926
67,8,256,0.2,1985.1659965164054,1944.5916668757727,608.054165164593,0.9993651441880351,0.7757814061084357,183.17478908401705,0.9973890358569238,0.9961992667733506
68,8,256,0.4,1992.6626837480514,1930.604045406949,920.3782664748053,1.0029686122408439,0.9878271204794813,244.66309279745846,1.0004956916391807,1.083445936049729
69,8,256,0.4,1993.883880571882,1930.554214043692,1031.6964257882435,1.0038571594242416,1.4370367805798128,1079.0548524064043,1.0005898314503003,0.912346555707739
70,8,256,0.8,2017.0310422097455,1917.4678270997408,10088.264706907672,0.9823055589947799,43.634191207566985,12010.020548837829,0.9983960207579234,20.681984069869973
71,8,256,0.8,2014.4216431703633,1921.027203975693,5751.1516383203925,1.0162701738590811,3.679948935136901,1274.6824070431705,1.0118673909570828,4.539958879517114
72,9,32,0.1,1990.2276831406236,1978.4165281889607,242.96700007168343,0.99623214186333,0.6905223565615174,175.41528392524884,0.9964824252213859,0.6754415109163137
73,9,32,0.1,1991.0661973489462,1978.9946406684426,89.66111620297889,0.9960358797070705,0.6830607205561724,175.41126047150289,0.9962121583935964,0.6659527595629849
74,9,32,0.2,1988.1941072254065,1965.4715016031444,72.14056346085816,0.9991841710702898,0.6907582241048077,175.234843752712,0.9985196971780196,0.6708375211458538
75,9,32,0.2,1987.7775009843308,1965.7323284766358,2307.8303657286583,0.9767667002211962,10.166671529253852,308.13868582747034,0.9837810824642447,16.9437787549905
76,9,32,0.4,1991.5510831119939,1952.8065701473222,707.2787508272252,0.9998611023149288,1.053450289367595,257.3319197911285,1.0002419783295489,1.1636589836479796
77,9,32,0.4,1990.159908140829,1954.5951087752126,550.6507182788868,1.0013996612975473,0.8605601318690697,243.71726487050518,1.00077676028538,0.7745608063217081
78,9,32,0.8,2001.5234845742261,1945.217758982803,697.7004814521107,1.0068885476480525,1.733261238316725,501.16949557224433,1.0048675979067287,2.0974650265524017
79,9,32,0.8,2001.3818419588042,1944.317815200542,906.7974055811494,1.0087356325011614,1.8230683425691874,831.9353028567403,1.0046738023226642,1.9996488066600884
