,医院名称,检查检验费均值
865,古蔺县德耀镇卫生院,316.7513514
3501,达州市达川区南岳镇卫生院,316.5636364
341,仁寿海微眼科医院,316.4339623
2095,成都市金牛区西安路社区卫生服务中心,315.154955
2933,纳溪区打古镇卫生院（泸州市纳溪区第十一人民医院）,315.1447115
2654,犍为县妇幼保健院,315.1016949
1896,德阳市罗江区万安镇卫生院,314.48
164,乐山市五通桥区金粟镇卫生院,314.4104762
1040,大英县天保中心卫生院,314.0431034
1451,岳池县酉溪镇中心卫生院,313.9258065
654,南充市嘉陵区双桂镇卫生院,313.6774194
2672,珙县上罗镇中心卫生院,313.5756522
3557,通川区梓桐镇卫生院,313.5438596
22,万源市白果镇卫生院,313.5
582,剑阁县盐店镇西庙卫生院,313.0491803
2726,盐亭县九龙镇中心卫生院,312.7891473
2294,旺苍县黄洋镇卫生院,312.5246154
165,乐山市五通桥区金粟镇桥沟卫生院,312.3082569
1933,成都东部新区玉成社区卫生服务中心,312.256
2363,梓潼县许州镇中心卫生院,312.0525424
801,南部县滨江社区卫生服务中心,311.9333333
3569,通江县唱歌镇卫生院,311.8907407
2817,眉山市彭山区江口街道社区卫生服务中心,311.8670404
734,南江县关坝镇卫生院,311.5878947
2804,眉山市东坡区永寿镇卫生院,310.9628664
3186,荣县旭阳中心卫生院,310.7805907
2935,纳溪区新乐镇卫生院（泸州市纳溪区第八人民医院）,310.1785894
918,喜德长庚医院（普通合伙）,310.1625
3795,长宁县梅白镇卫生院,310.1324498
3381,西昌现代妇产医院,309.9545455
2645,游仙瓦子医院,309.8769231
2977,绵阳市安州区界牌社区卫生服务中心,309.5193798
3294,蓬安县龙蚕镇卫生院,309.5066667
2591,洪雅县高庙镇卫生院,309.4380952
703,南充李家安康医院,309.4311828
2088,成都市金牛区人民北路社区卫生服务中心（成都市金牛区第二人民医院、成都市金牛区嗓音专科门诊部）,309.3745098
1692,广元市利州区盘龙镇卫生院,309.1722222
741,南江县坪河镇卫生院,308.9469014
1662,平武县江油关镇中心卫生院,308.5401961
36,万源市鹰背镇卫生院,308.5
2655,犍为县孝姑镇中心卫生院,308.39
2170,成都理工大学医院,308.3816667
2061,成都市温江区永宁街道社区卫生服务中心,307.8140845
1672,广元利州雪峰医院,307.7478261
2006,成都市双流区西航港社区卫生服务中心,307.1126638
3849,阆中阆州医院,306.9333333
161,乐山市五通桥区蔡金镇卫生院,306.7057325
789,南部县定水中心卫生院,306.6938235
544,凉山州绿色家园安康医院,306.4947368
3063,自贡市大安区团结镇卫生院,306.3960396
459,兴文县大河苗族乡卫生院,306.2213333
3128,苍溪县云峰镇卫生院,305.6173913
3292,蓬安县锦屏中心卫生院,305.5631944
290,什邡市禾丰镇卫生院,305.2180905
3577,通江县毛浴镇卫生院,305.048
2682,珙县王家镇卫生院,304.9679245
1712,广元市朝天区两河口镇卫生院,304.5878788
701,南充康顺医院,304.5877551
1199,安州刘世医院,304.56
1127,宁南县松新镇卫生院(松新镇妇幼保健计划生育服务站）,304.4698864
274,井研城南医院,304.3531532
769,南部县东坝中心卫生院,303.5275862
1925,成都东部新区周家卫生院,303.407074
3831,阆中市江南社区卫生服务中心,302.9868056
3737,金堂县官仓社区卫生服务中心（金堂县官仓街道公共卫生所）,302.6388186
1901,德阳市罗江区白马关镇卫生院,302.6129032
100,中江县太安镇卫生院,302.3343284
15,万源市庙子乡卫生院,302.3333333
2931,纳溪区天仙镇卫生院(泸州市纳溪区第七人民医院),302.1990291
2582,洪雅县余坪镇卫生院,302.0852273
267,井研县竹园镇中心卫生院,301.9925
3603,遂宁君和老年病医院,301.8526012
2828,眉山德康健医院有限责任公司,301.8484848
1674,广元回龙河医院,301.7045872
1170,安岳县朝阳镇大埝卫生院,301.6372881
3499,达州市达川区仰天湾社区卫生服务站,301.6333333
1820,彭山瑞正利康医院,301.3109756
1664,平武县豆叩羌族乡中心卫生院,301.2258824
1582,巴州区鼎山中心卫生院,301.2211982
2578,洪雅县中保镇卫生院,301.0730769
3594,通江县长坪镇卫生院,300.4323077
2619,渠县拱市乡卫生院,300.1392857
872,古蔺县箭竹苗族乡卫生院,300.1259259
1016,大竹县杨家中心卫生院,299.9971388
2501,沐川县大楠镇卫生院,299.7148936
2662,犍为县石溪镇中心卫生院,299.6692308
2584,洪雅县将军镇卫生院,299.4087137
2120,成都市龙泉驿区十陵社区卫生服务中心,299.2047059
887,合江优扬医院,299.037
305,仁寿县城南社区卫生服务中心,298.8744076
1018,大竹县柏林镇卫生院,298.4871795
1573,巴州区大罗镇卫生院,298.4568519
1688,广元市利州区宝轮镇赤化卫生院,298.275
1774,广旺矿区赵家坝医院,297.3468657
2462,江油市河口镇卫生院,297.1837696
3921,雷波县中彝医院,297.1068966
1026,大竹县童家镇卫生院,296.8980392
205,乐山海棠张公桥社区卫生服务中心,296.8300578
3798,长宁县竹海镇中心卫生院,296.0162879
1453,岳池县顾县镇中心卫生院,295.7961165
2797,眉山市东坡区太和镇卫生院,295.7120163
2692,理塘县藏医院,295.6857143
609,北川羌族自治县通泉镇中心卫生院,295.6681818
587,剑阁县金仙镇长岭卫生院,295.6666667
2896,简阳市简城街道红塔社区卫生服务中心,295.5818182
2984,绵阳市涪城区丰谷中心卫生院,294.9706667
3963,青川县沙州镇中心卫生院,294.0454545
2818,眉山市彭山区观音街道彭溪社区卫生服务中心,294.0371681
1130,宁南县竹寿镇卫生院（竹寿镇妇幼保健计划生育服务站）,293.9771144
2781,盐边县永兴中心卫生院,293.8083333
2362,梓潼县观义镇中心卫生院,293.1809524
2223,成都高新区锦城社区卫生服务中心,293.05
2679,珙县沐滩镇卫生院,293.0435484
1230,宜宾市南溪区黄沙镇卫生院,292.997561
1017,大竹县杨通乡卫生院,292.5851064
1014,大竹县月华镇卫生院,292.4254144
1566,巴塘县中藏医院,292.2972222
32,万源市铁矿镇卫生院,292.0963855
1388,射洪市康复保健医院（射洪市平安街道社区卫生服务中心）,291.9920886
3279,蓬安县平头乡卫生院,291.7036232
2409,汉源县宜东中心卫生院,291.1619048
3951,青川县乐安镇中心卫生院,291.072093
2125,成都市龙泉驿区山泉镇公立卫生院,290.7555556
643,南充天乐谷护理院,290.3135593
1723,广元市朝天区沙河镇中心卫生院,290.2285714
3462,越西县普雄镇中心卫生院,290.096
2062,成都市温江区涌泉街道社区卫生服务中心,290.0666667
273,井研县高凤镇卫生院,289.9876923
836,叙永县枧槽苗族乡卫生院,289.8341436
3799,长宁县老翁镇卫生院,289.6985714
372,仪陇县新政镇社区卫生服务中心,289.6783784
602,北川羌族自治县永安镇中心卫生院,289.4898582
3738,金堂县栖贤社区卫生服务中心（金堂县栖贤街道公共卫生所）,288.9705314
3523,达州市达川区福善镇卫生院,288.5087719
2743,盐亭县高渠镇中心卫生院,288.3570175
1134,宁南康达医院,288.0585366
2802,眉山市东坡区思蒙镇卫生院,288.0172061
3528,达州市达川区虎让乡卫生院,287.937381
4021,高坪区小龙社区卫生服务中心,286.7375
2889,简阳市江源镇卫生院,286.7339564
2143,成都成华护润德护理院,286.6229508
1387,射洪市广兴镇卫生院,286.5238095
2467,江油市西屏镇卫生院,286.2875
2036,成都市新都区军屯镇中心卫生院,286.2771812
3811,阆中市三陈街社区卫生服务中心,285.965
2474,江油让水医院,285.8
351,仪陇县三蛟镇卫生院,285.7384615
446,会理润康医院,285.5159664
2917,米易县白马镇中心卫生院,285.3870201
3216,营山县城南街道三星社区卫生服务中心,284.833871
590,剑阁县龙源镇卫生院,284.5866667
3882,雅安唐氏肛肠专科医院,284.4963855
3893,雅安市名山区百丈镇中心卫生院,283.8771739
2055,成都市温江区公平街道社区卫生服务中心,283.7373626
263,井研县王村镇卫生院,283.6769231
1011,大竹县安吉乡卫生院,283.3553719
1468,峨眉山市大为镇卫生院,283.2
3458,越西县尔觉镇中心卫生院,283.0272727
2452,江油市太平镇卫生院,282.757309
349,仪陇县丁字桥镇卫生院,282.7384615
1367,富顺县骑龙镇卫生院,282.5921649
1581,巴州区白庙乡卫生院,282.2463636
265,井研县研城街道社区卫生服务中心,282.2334365
3037,美姑县妇幼保健计划生育服务中心,282
3027,绵阳高新技术产业开发区普明街道社区卫生服务中心,281.8257143
2610,渠县安北乡卫生院,280.7446809
737,南江县兴马镇卫生院,280.3363448
1082,天全天翔医院,280.2151515
1161,安岳县岳新乡卫生院,280.0156863
149,丹棱百姓医院,279.9589552
374,仪陇县日兴中心卫生院,279.619837
329,仁寿县视高街道清水社区卫生服务中心,279.4970109
900,合江县榕山镇卫生院,279.217193
1156,安岳县天林镇天宝卫生院,279.2075581
1773,广旺矿区宝轮院医院,279.1864407
3962,青川县木鱼镇中心卫生院,279.184127
275,井研结实医院,279.0971963
3891,雅安市名山区新店镇卫生院,278.66
753,南江县赤溪镇卫生院,278.3056627
1675,广元圣仁康医院,277.8
191,乐山市沙湾区中医医院,277.623301
1061,大邑县西岭镇公立卫生院,277.48625
3733,金堂县云合镇卫生院,277.182906
401,会东县妇幼保健计划生育服务中心会东县妇幼保健院,277.1504425
1007,大竹县团坝镇卫生院,277.0521327
3060,自贡市大安区凤凰镇卫生院,276.9304348
3005,绵阳市游仙区游仙街道社区卫生服务中心,276.5870968
1147,安岳县协和乡卫生院,276.4520492
181,乐山市市中区海棠街道泊水社区卫生服务中心,276.4156863
2740,盐亭县莲花湖乡卫生院,276.3310345
2299,春林医院,276.3157895
2659,犍为县清溪镇中心卫生院,275.7737143
37,万源市黄钟中心卫生院,275.7708333
1234,宜宾市叙州区南广镇卫生院,275.7
226,乐至县妇幼保健计划生育服务中心,275.4747475
1135,安岳仁良医院有限公司,275.4
806,南部县碑院镇卫生院,275.3616279
731,南江县光雾山镇中心卫生院,274.7327097
3195,荣县鼎新镇卫生院,274.6460784
3000,绵阳市游仙区小枧中心卫生院,274.3115839
2507,沐川县永福镇卫生院,274.1694656
2245,攀枝花市仁和区大田医院（攀枝花市仁和区大田镇妇幼保健站）,273.6337662
1062,大邑县青霞街道社区卫生服务中心,273.1630996
3529,达州市达川区赵固镇卫生院,273.1188811
3208,营山华慷医院,273.0153846
1623,平昌县板庙镇青凤卫生院,272.9481481
2588,洪雅县洪川镇社区卫生服务中心,272.9390244
1200,安州善行医院,272.7375
2732,盐亭县富驿镇中心卫生院,272.665995
2283,旺苍县普济镇卫生院,272.6632653
4027,高坪区老君社区卫生服务中心,272.5295455
152,乐山大佛景区社区卫生服务中心（乐山大渡河医院),272.4969697
1661,平武县水晶镇中心卫生院,272.2388571
931,四川天府新区万安社区卫生服务中心,271.8612245
2671,玉桂医院,271.7195652
1786,广汉市汉州街道社区卫生服务中心,271.6833333
1895,德阳市罗江区万安社区卫生服务中心,271.6
1578,巴州区清江中心卫生院,270.9331124
666,南充市嘉陵区西兴中心卫生院,270.7
3813,阆中市二龙镇中心卫生院,270.6703704
1365,富顺县长滩镇卫生院,270.6099138
3719,都江堰市金江社区卫生服务中心,270.3815789
3241,营山县绥安街道西城社区卫生服务中心,270.1051724
3229,营山县朗池街道西月湖社区卫生服务中心,269.9404762
195,乐山市沙湾区文豪社区卫生服务中心,269.7882353
1015,大竹县朝阳乡卫生院,269.25
1910,德阳锦欣护理中心,268.9
1689,广元市利州区河西街道天曌社区卫生服务中心,268.72
429,会理市太平镇中心卫生院,268.6947368
2246,攀枝花市仁和区大龙潭彝族乡卫生院（攀枝花市仁和区大龙潭彝族乡妇幼保健站）,268.52
2976,绵阳市安州区河清镇中心卫生院,268.2875912
19,万源市沙滩镇卫生院,268.0853933
1568,巴塘县妇幼保健计划生育中心,268
2015,成都市成华区天府众合老年护理中心,267.7
3203,荥经县花滩镇中心卫生院,267.6148352
1433,岳池县九龙街道社区卫生服务中心,267.4776119
1020,大竹县永胜镇卫生院,267.3177083
1032,大竹县高明镇卫生院,267.1127451
1409,小金县妇幼保健院,266.7303371
950,四川海大橡胶集团有限公司职工医院,266.7230769
3896,雅安市名山区蒙阳街道社区卫生服务中心,266.3622419
1824,彭州宗德医院,266.1
2094,成都市金牛区荷花池社区卫生服务中心,265.9269231
3149,苍溪县百利镇卫生院,265.6901408
520,冕宁县沙坝汇龙医院,265.3913043
1448,岳池县苟角镇中心卫生院,265.3877551
367,仪陇县度门社区卫生服务中心,264.63
2372,武胜县中心镇中心卫生院（武胜县第三人民医院）,263.6666667
2273,旺苍县五权镇中心卫生院,263.4008197
3504,达州市达川区堡子镇中心卫生院,263.0150376
24,万源市石塘中心卫生院,262.9770115
2932,纳溪区安富街道社区卫生服务中心,262.658
3534,达州市达川区龙会乡卫生院,262.5166667
2992,绵阳市涪城区经开三江社区卫生服务中心,262.2222222
1005,大竹县八渡乡卫生院,262.032967
2734,盐亭县巨龙镇卫生院,261.9339367
1726,广元市朝天社区卫生服务中心,261.5155556
2064,成都市温江区金马街道社区卫生服务中心永盛分中心,261.4050761
190,乐山市市中区青平镇卫生院,261.3714286
828,叙永县合乐苗族乡卫生院,261.2189091
1024,大竹县石子中心卫生院,261.1952941
2991,绵阳市涪城区石塘社区卫生服务中心,260.8299213
635,南充博视眼耳鼻喉专科医院,260.6920398
1784,广汉市妇幼保健院,260.1784431
1378,射洪市仁和中心卫生院,260.0580808
2894,简阳市简城街道凤山社区卫生服务中心,260.0322581
877,古蔺县马嘶苗族乡卫生院,259.4968421
3174,荣县东兴镇卫生院,259.259375
1056,大邑县晋原街道社区卫生服务中心,259.111811
3238,营山县绥安街道东城社区卫生服务中心,259.0939394
1533,巴中市巴州区东城街道大东社区卫生服务中心,258.8371429
738,南江县双流镇卫生院,258.5080882
1336,宣汉县蒲江街道社区卫生服务中心,258.4516129
4031,高坪区都京社区卫生服务中心,257.8264706
3802,长宁县铜鼓镇中心卫生院,257.8226316
2861,筠连县乐义乡卫生院,257.6886179
188,乐山市市中区通江街道柏杨社区卫生服务中心,257.6625
1736,广元皮肤泌尿专科医院,257
2864,筠连县大雪山镇中心卫生院,256.8423729
1263,宜宾市翠屏区合江门社区卫生服务中心,256.7676923
1620,平昌县星光工业园社区卫生服务中心,256.5359259
2275,旺苍县双汇镇卫生院,256.1016949
354,仪陇县二道镇卫生院,255.7866667
761,南江县高桥镇卫生院,255.7016667
2884,简阳市平武镇卫生院,255.4259887
3877,隆昌怡宁精神病医院,255.4181818
3225,营山县新店中心卫生院,255.0352941
1212,宜宾协同医院,255
1269,宜宾市翠屏区李庄镇中心卫生院,254.8974414
1935,成都东部新区石盘社区卫生服务中心,254.7830097
2667,犍为县龙孔镇中心卫生院,254.6725275
364,仪陇县大仪镇卫生院,254.5597222
2496,汶川县漩口镇中心卫生院,254.5333333
3416,资阳光正新视界眼科医院,254.3353535
2295,旺苍县龙凤镇卫生院,254.0136
2633,渠县爱视眼科医院,254
2002,成都市双流区彭镇卫生院,253.5043796
996,大安区老年病医院,253.5
730,南江县元潭镇卫生院,253.3327885
368,仪陇县度门街道光华社区卫生服务中心,253.2933333
