,basy_caption,OE
1085,江安县四面山镇中心卫生院,0.3349625450151334
1086,江安县夕佳山镇中心卫生院,0.232458564343845
1087,江安县妇幼保健院,0.24259195477965018
1088,江安县红桥镇中心卫生院,0.5408580968940092
1089,江油华厦眼科医院,0.751140747058268
1090,江油宝石花医院,0.4077207438966898
1091,江油市中医医院,0.3728337279399533
1092,江油市中坝卫生院,0.5336380589016365
1093,江油市人民医院,0.6860553937546899
1094,江油市传染病医院（江油市老年病医院）,0.21950773575689303
1095,江油市大堰镇卫生院,0.33047027478424146
1096,江油市太平镇卫生院,0.42835632985421734
1097,江油市妇幼保健计划生育服务中心,0.31755395674236403
1098,江油市武都镇中心卫生院,0.37890844799047985
1099,江油市第二人民医院,0.8449843212930773
1100,江油市第五人民医院,0.35755619379279724
1101,江油市第四人民医院,0.36334738633112845
1102,江油市精神病医院,0.23932874512532382
1103,江油市雁门镇中心卫生院,0.2747587092664799
1104,江油市青莲镇中心卫生院,0.22764345909374173
1105,江阳区丹林镇卫生院,0.29810556197029886
1106,江阳区况场街道社区卫生服务中心（泸州市江阳区第三人民医院）,0.5654656333234102
1107,江阳区分水岭镇卫生院,0.8558294719246883
1108,江阳区江北中心卫生院,0.14737018459128143
1109,江阳区通滩中心卫生院（泸州市江阳区第二人民医院）,0.5899259399338923
1110,江阳区黄舣中心卫生院（泸州市江阳区第二中医医院）,0.5199751168776764
1111,江阳区黄舣镇弥陀卫生院,0.08061899292292703
1112,汶川县人民医院,0.6817043455736949
1113,沐川县人民医院,0.6562049809336105
1114,沐川宏健医院,0.6926639352319954
1115,沐川新区中医医院,0.5672174993801842
1116,沙湾友安老年病专科医院,1.111472195418297
1117,泸县中医医院,0.5641121114884128
1118,泸县云龙中心卫生院,0.6033599441157683
1119,泸县人民医院,0.774921264725603
1120,泸县兆雅中心卫生院,0.43793651398741573
1121,泸县喻寺中心卫生院,0.24960205382700287
1122,泸县天兴镇卫生院,0.5668079769706127
1123,泸县太伏中心卫生院,0.12562503969004166
1124,泸县妇幼保健计划生育服务中心（泸县妇幼保健院）,0.16510466299084578
1125,泸县潮河中心卫生院,0.22318107979526258
1126,泸县牛滩中心卫生院,0.21928877114098533
1127,泸县第二人民医院,0.6413524655471262
1128,泸县长生肾病医院,0.1536165405774542
1129,泸州东大肛肠医院,2.530471719881579
1130,泸州中科胃肠病医院,0.7684469380627544
1131,泸州丽人妇产医院,0.7143245349750014
1132,泸州久正骨科医院,0.816064540476699
1133,泸州家和康医院,0.6580000793857682
1134,泸州川蓝康复专科医院,0.12112690432321382
1135,泸州市中医医院,0.9934268235837773
1136,泸州市人民医院（泸州市红十字医院、泸州市江阳区人民医院）,0.8580473101910173
1137,泸州市妇幼保健院(泸州市第二人民医院）,0.9848483678755902
1138,泸州市江阳区妇幼保健院（泸州市江阳区妇女儿童医院、泸州市江阳区妇幼保健计划生育服务中心）,0.284212051707421
1139,泸州市纳溪区中医医院,0.20700190185423942
1140,泸州市纳溪区人民医院,0.6955658534318448
1141,泸州市纳溪区妇幼保健计划生育服务中心（泸州市纳溪区妇幼保健院）,0.2227115831790529
1142,泸州市龙马潭区中医医院,0.5023047230019174
1143,泸州市龙马潭区人民医院,0.8228939457371848
1144,泸州市龙马潭区妇幼保建计划生育服务中心（泸州市龙马潭区妇幼保健院）,0.31050444505190916
1145,泸州市龙马潭区第二人民医院,0.3528935099423912
1146,泸州平安中医骨科医院,0.85134107822132
1147,泸州普惠外科医院,0.5664653357100122
1148,泸州爱尔眼科医院,1.1918663406047885
1149,泸州王氏骨科医院,0.9544510396204021
1150,泸州现代耳鼻喉专科医院,1.0896314853624314
1151,泸州福欣医院,0.7629420591502958
1152,泸州西南梅奥肾病医院,0.5053144372629748
1153,泸州锦欣妇产医院,0.33881432008540663
1154,泸州长江慢性病专科医院,2.1310517833717197
1155,泸州长生众信肾病医院,0.2678156908742397
1156,泸州骨康骨科医院,1.763494113567289
1157,泸州骨病医院,0.8253029991687791
1158,泸州龙马潭圣康中医骨伤医院,1.0703064606566979
1159,泸州龙马潭爱尔眼科医院,2.206807130074724
1160,洪雅乾州骨科医院,0.7149709454829094
1161,洪雅县东岳镇卫生院,0.7187496260300633
1162,洪雅县中医医院,0.5556593044640863
1163,洪雅县人民医院,0.4488085056448167
1164,洪雅县余坪镇卫生院,0.33456865737444064
1165,洪雅县妇幼保健计划生育服务中心,0.25665477209353077
1166,洪雅县柳江中心卫生院,0.4608362259677851
1167,渠县万康中医医院,0.09532588786513244
1168,渠县中医院,0.3973790872740706
1169,渠县中润医院,0.6577151451782685
1170,渠县临巴镇中心卫生院,0.3065646464390762
1171,渠县人民医院,0.7121136005935917
1172,渠县佑安医院,0.6651743358898224
1173,渠县康济医院,1.0546244884379823
1174,渠县济兴医院,0.6086099774265321
1175,渠县清溪场镇中心卫生院,0.17679526486766953
1176,渠县爱视眼科医院,0.839063895061967
1177,渠县福善中医医院,0.2172207842343116
1178,渠县第三人民医院（渠县静边镇中心卫生院）,0.17705799814184225
1179,渠县第二人民医院,0.19830571503019828
1180,渠县第四人民医院（渠县有庆镇中心卫生院）,0.13254275955000827
1181,游仙康耀医院,0.30130806978998637
1182,炉霍县人民医院,0.9154233886318819
1183,犍为县中医医院,0.993461864041945
1184,犍为县人民医院,0.8854772194383881
1185,犍为县妇幼保健院,0.4682462115008266
1186,犍为县定文镇中心卫生院,0.3705840229972224
1187,犍为县罗城镇中心卫生院,0.4034446281704292
1188,犍为成康医院,0.756646834794094
1189,犍为爱尔眼科医院,0.7122879481536095
1190,珙县上罗镇中心卫生院,0.2760449581294317
1191,珙县中医医院,0.5506670068527663
1192,珙县人民医院,0.46667269586227983
1193,珙县妇幼保健计划生育服务中心,0.27057691043756343
1194,珙县孝儿镇中心卫生院,0.5146701269507483
1195,珙县巡场发科骨科医院,0.6550544838054833
1196,理县人民医院,0.687132115433974
1197,理塘县人民医院,1.0464082817159828
1198,甘孜县人民医院,0.500573162189588
1199,甘孜州泸定县人民医院,0.43470904849442554
1200,甘孜藏族自治州人民医院,0.9380126745407963
1201,甘孜藏族自治州卫生学校附属医院,0.3633229495206919
1202,甘孜藏族自治州藏医院,3.1999655101210855
1203,甘洛县人民医院,0.7111277287614999
1204,甘洛县妇幼保健计划生育服务中心,0.27151792903482547
1205,电子科技大学医院,0.20160200072962287
1206,电子科技大学医院（清水河校区）,0.5729919020123406
1207,白玉县人民医院,0.642701491566201
1208,白玉县藏医院,0.27966778218588306
1209,百草堂骨科医院,0.6892660872707906
1210,盐亭县中医医院,0.7596339323351755
1211,盐亭县人民医院,0.5930337570391117
1212,盐亭县妇幼保健院,0.2886022175691232
1213,盐亭县岐伯镇中心卫生院,0.23321786111142503
1214,盐亭县文通镇中心卫生院,0.13037202071344742
1215,盐亭县精神病医院,0.30531228918695064
1216,盐亭县肿瘤医院,0.4507434245910122
1217,盐亭民兴医院,0.7312679554397439
1218,盐亭爱瞳眼科医院,0.9785634627365647
1219,盐亭福缘医院,0.1638994683154868
1220,盐亭经开区医院,0.8056898860444627
1221,盐源县中医医院,0.5452298539557268
1222,盐源县人民医院,0.691575244372823
1223,盐边县中医院,0.36084790214491647
1224,盐边县人民医院,0.6062183989690835
1225,盐边县第二人民医院,0.32997035628629257
1226,盐边县红格中心卫生院,0.23156443635618892
1227,眉山东坡骨科医院,0.609081057538612
1228,眉山仁德精成中医骨伤医院,0.4595011033108096
1229,眉山子瞻老年病医院有限公司,0.10396314854983157
1230,眉山市东坡区万胜镇卫生院,0.46498184118732233
1231,眉山市东坡区妇幼保健计划生育服务中心,0.3533344817695345
1232,眉山市东坡区思蒙镇卫生院,0.11410278515495174
1233,眉山市东坡区永寿镇卫生院,0.6998351621871669
1234,眉山市东坡区通惠街道社区卫生服务中心,0.1887089404835714
1235,眉山市中医医院（眉山市东坡区人民医院）,0.6717996676062286
1236,眉山市人民医院（眉山市传染病医院）,0.9559562370004403
1237,眉山市妇幼保健院,0.5597004626750844
1238,眉山市彭山区中医医院,0.47698853980475114
1239,眉山市彭山区人民医院,0.4842141703606624
1240,眉山市彭山区江口街道社区卫生服务中心,0.2748902078500944
1241,眉山市彭山区青龙街道社区卫生服务中心,0.42250077980552636
1242,眉山市残疾人康复中心(眉山市康复医院),0.7389162583644179
1243,眉山帅氏医院有限公司,0.16510051133549963
1244,眉山彭山福康老年病医院,0.2777841503046253
1245,眉山心脑血管病医院,0.7050895527383478
1246,眉山老年病医院有限公司,0.3821404203953393
1247,眉山肿瘤医院,0.6010013320511048
1248,眉山苏沈老年病医院有限公司,0.1108216257605722
1249,眉山蕴缨妇产医院,0.3249185843751342
1250,眉山蜀唐肛肠医院,0.43983037742513703
1251,眉山蜀西眼耳鼻咽喉专科医院有限公司,0.9588299939398117
1252,石棉县中医医院,0.5077824498891084
1253,石棉县人民医院,0.3545075002245929
1254,石棉容大医院,0.14473720419068822
1255,石渠县人民医院,0.6754418219852044
1256,稻城县人民医院,0.8219741549903817
1257,筠连县中医医院,0.6861998164579066
1258,筠连县人民医院,0.6802944556410797
1259,筠连县妇幼保健计划生育服务中心,0.22728920032874517
1260,筠连县巡司镇中心卫生院,0.3490615979378274
1261,筠连县筠连镇中心卫生院（筠连镇社区卫生服务中心）,0.2053263558346949
1262,简阳市三星中心卫生院,0.23824742793706602
1263,简阳市中医医院,0.8497886876799042
1264,简阳市人民医院,0.9166222664428512
1265,简阳市妇幼保健院,0.3297242400600196
1266,简阳市平泉中心卫生院,0.8751202058227777
1267,简阳市施家中心卫生院,0.2295162864802985
1268,简阳市踏水镇卫生院,0.21055111153597927
1269,简阳爱晚中西医结合医院,0.3343171090666464
1270,简阳玛莉亚妇产医院,0.4087573046438123
1271,简阳空分医院,0.5872061614323569
1272,米兰柏羽医学美容医院,9.419871514196402
1273,米易县中医医院,0.3503914463323476
1274,米易县人民医院,0.48805891573482574
1275,米易县妇幼保健服务中心,0.4491259510579514
1276,米诺娃妇女儿童医院,2.280801991649252
1277,红原县人民医院,0.5328170876273959
1278,纳溪区丰乐中心卫生院（泸州市纳溪区第四人民医院）,0.2804266815776195
1279,纳溪区大渡口中心卫生院（泸州市纳溪区第三人民医院）,0.1489892984999515
1280,纳溪区护国中心卫生院（泸州市纳溪区第二人民医院）,0.6019539922187727
1281,经开综合医院,0.12777808922490808
1282,绵竹仁爱医院,0.5801319903461897
1283,绵竹夏骡子骨伤专科医院,0.849701709842379
1284,绵竹市中医医院,0.7924728719359481
1285,绵竹市九龙镇卫生院,1.270980500161587
1286,绵竹市人民医院（绵竹市人民医院互联网医院）,0.8305685972604839
1287,绵竹市什地镇卫生院,0.7052790452962915
1288,绵竹市妇幼保健计划生育服务中心（绵竹市妇幼保健院，绵竹市妇女儿童医院）,0.32911350644100273
1289,绵竹市孝德镇卫生院,0.43300020013072
1290,绵竹市新市镇卫生院,0.1780234927908169
1291,绵竹市汉旺镇卫生院,0.44864603849647794
1292,绵竹市玉泉镇卫生院,0.19409662188628882
1293,绵竹市第二中医医院,0.28019858395472286
1294,绵竹市第二人民医院,0.17702514515294615
1295,绵竹市紫岩街道社区卫生服务中心,0.34977054579192685
1296,绵竹市肛肠专科医院,0.2949552708309202
1297,绵竹市麓棠镇卫生院,0.22821122871461968
1298,绵阳万江眼科医院有限责任公司,0.8812379751365745
1299,绵阳创伤骨科医院,0.7655108532978585
1300,绵阳华厦眼科医院,0.797711327440613
1301,绵阳富临医院,0.8226135570048427
1302,绵阳市中医医院,0.8823145034116464
1303,绵阳市中心医院,1.1347752201972605
1304,绵阳市人民医院,0.8662230298738061
1305,绵阳市妇幼保健院（绵阳市儿童医院）,0.3344533989758297
1306,绵阳市安州区中医院,0.5041215097838084
1307,绵阳市安州区人民医院,0.5295369884696035
1308,绵阳市安州区桑枣镇中心卫生院,0.7128684887391787
1309,绵阳市安州区秀水镇中心卫生院,0.17652529410565607
1310,绵阳市安州区第二人民医院,0.3949086599349294
1311,绵阳市涪城区丰谷中心卫生院,0.5928662798216249
1312,绵阳市涪城区吴家中心卫生院,0.2724258003723073
1313,绵阳市涪城区妇幼保健计划生育服务中心,0.42684795417460153
1314,绵阳市涪城区杨家镇卫生院,0.3470480526240192
1315,绵阳市涪城区石塘社区卫生服务中心,0.48054563553192264
1316,绵阳市涪城区青义中心卫生院,0.22248424817685947
1317,绵阳市游仙区中医医院,0.44353019510913544
1318,绵阳市游仙区人民医院,0.47332205126707005
1319,绵阳市游仙区仙鹤中心卫生院,0.33362046541800755
1320,绵阳市游仙区信义中心卫生院,0.2989833283679457
1321,绵阳市游仙区妇幼保健院,0.3258543524762472
1322,绵阳市游仙区小枧中心卫生院,0.09472024886387873
1323,绵阳市游仙区忠兴中心卫生院,0.6358570740899248
1324,绵阳市游仙区新桥中心卫生院,0.30265357851113567
1325,绵阳市游仙区沉抗镇卫生院,0.4333744245112672
1326,绵阳市游仙区游仙街道社区卫生服务中心,0.33774297147443677
1327,绵阳市游仙区盐泉中心卫生院,0.3147602936809032
1328,绵阳市游仙区石马中心卫生院,0.2151932678387728
1329,绵阳市游仙区魏城中心卫生院,0.5665344874410975
1330,绵阳市游仙经济试验区社区卫生服务中心,0.3510721234366191
1331,绵阳市第三人民医院,0.9899214414016252
1332,绵阳市肛肠病医院,0.27454309132191357
1333,绵阳市肿瘤医院,0.7039500753196808
1334,绵阳市骨科医院,1.1268421086832408
1335,绵阳爱尔眼科医院,1.5447171340346093
1336,绵阳爱贝尔妇产医院,0.5585729663124391
1337,绵阳益康老年护理院,0.20099828132129305
1338,绵阳经济技术开发区松垭人民医院（松垭镇卫生院）,0.4858707800277517
1339,绵阳耳鼻喉医院,0.3120439266109313
1340,绵阳肾病医院,0.48094141267339835
1341,绵阳顾连康复医院,0.2597983932516602
1342,绵阳高新区医院,0.30783162755335447
1343,绵阳高新区永兴镇中心卫生院,0.30492912823432455
1344,美姑县人民医院,0.6234687660916645
1345,美莱医学美容医院,2.199241698145744
1346,自流井区中医院,0.17013068624261762
1347,自流井区新街社区卫生服务中心,0.18358909975927426
1348,自流井区第二人民医院,0.8444418446501654
1349,自流井区钟云山社区卫生服务站,0.6828762395432236
1350,自贡云山骨科医院,1.0444841625127994
1351,自贡佳德安宁疗护医院（高新区）,0.7785395436891299
1352,自贡市中医医院,0.7104388316870566
1353,自贡市传染病医院,0.36507689419952843
1354,自贡市大安区人民医院（自贡市肿瘤医院）,0.5501725922261329
1355,自贡市大安区回龙镇卫生院,0.21940899437207736
1356,自贡市大安区妇幼保健院（大安区红十字博爱妇幼保健院）,0.27167729339301866
1357,自贡市妇幼保健院（自贡市妇女儿童医院）,0.5283020719152959
1358,自贡市沿滩区人民医院,0.5094057128014197
1359,自贡市沿滩区仙市镇卫生院,0.6240087684118123
1360,自贡市沿滩区妇幼保健院,0.4123291259869658
1361,自贡市沿滩区永安镇中心卫生院,0.21103160039684266
1362,自贡市沿滩区瓦市镇中心卫生院,0.2841812365821766
1363,自贡市第一人民医院,1.116684085658985
1364,自贡市第三人民医院,1.0081260257192353
1365,自贡市第四人民医院,1.104124498194154
1366,自贡市精神卫生中心,0.2933201707256763
1367,自贡康立眼科医院（高新区）,0.8732783383458861
1368,自贡怡然精神病医院,0.15672977443205388
1369,自贡爱尔眼科医院,0.8266446292952546
1370,自贡荣州骨科医院,0.8552662969989347
1371,自贡高新肿瘤医院,4.493826035241653
1372,船山区妇幼保健院,0.2732837987987366
1373,色达县人民医院,0.6354306488598528
1374,色达县泥朵镇卫生院,0.10087751903030207
1375,芦山勇康医院,0.414580980590956
1376,芦山县人民医院,0.5692526697173865
1377,苍溪仁信医院,1.5275255221732777
1378,苍溪县东溪镇中心卫生院,0.3769404602587908
1379,苍溪县东青镇中心卫生院,0.22984545779169538
1380,苍溪县中医医院,0.6064070630639743
1381,苍溪县五龙镇中心卫生院,0.447197191229039
1382,苍溪县人民医院,0.7643151640240138
1383,苍溪县元坝镇中心卫生院,0.3385874675862295
1384,苍溪县妇幼保健院,0.4293968804653684
1385,苍溪县文昌镇中心卫生院,0.17351192082916103
1386,苍溪县歧坪镇中心卫生院,0.6057423656714654
1387,苍溪县漓江镇卫生院,0.2546509372020162
1388,苍溪县白驿镇卫生院,0.2542151398194685
1389,苍溪县百利镇卫生院,0.33602399290994317
1390,苍溪县精神卫生防治院,0.3754524752770889
1391,苍溪县陵江镇中心卫生院（苍溪县第三人民医院）,0.23830857388701035
1392,苍溪县高坡镇卫生院,0.2474683507118788
1393,苍溪县鸳溪镇卫生院,0.12562961006418208
1394,苍溪县龙山镇中心卫生院,0.1805101668025983
1395,苍溪县龙王镇中心卫生院,0.2766398946751262
1396,苍溪康复医院,0.47009191435794684
1397,苍溪新友好医院,0.717488237880287
1398,苍溪瑞祥医院,0.4747417588362583
1399,苍溪百姓老年病专科医院,1.5674381633246295
1400,苍溪社保医院,2.265772894236693
1401,苍溪福昌中医疼痛医院,0.14050829143317697
1402,若尔盖县人民医院,0.3653503281859228
1403,茂县中医院,0.6806581289778096
1404,茂县人民医院,0.5316459717815113
1405,荣县中医医院（荣县第二人民医院、荣县老年病医院）,0.5188058875632567
1406,荣县人民医院,0.7922938009944964
1407,荣县妇幼保健院,0.29210944091958635
1408,荣县新城医院,0.7867723981820651
1409,荣县长山中心卫生院,0.11460647260304357
1410,荥经兴恒康医院,0.18593153551879152
1411,荥经县人民医院,0.6769800368044055
1412,荥经时代中西医院,0.7088401718580708
1413,营山华慷医院,0.385380939834758
1414,营山博康肾病医院,0.35238522605764644
1415,营山县中医医院,0.7723474839266744
1416,营山县人民医院,0.679507311719544
1417,营山县双流中心卫生院,0.26655775604517046
1418,营山县妇幼保健计划生育服务中心,0.2248172225344613
1419,营山民康医院,0.3593133673338228
1420,营山民生医院,0.15960027815878708
1421,营山祥润康复医院,0.3994618441462171
1422,蒲江县中医医院,0.7498942923478142
1423,蒲江县人民医院,0.7725413396680084
1424,蒲江县大塘公立中心卫生院,0.44428951347699697
1425,蒲江县妇幼保健计划生育服务中心,0.2745571146222783
1426,蒲江县成佳镇公立卫生院,0.32127263184502125
1427,蒲江县第二人民医院（蒲江县寿安公立中心卫生院）,0.4742719769646206
1428,蒲江县西来公立中心卫生院,0.18681988164066277
1429,蒲江西南任氏骨科医院,0.08645382411682356
1430,蒲江鑫名老年病医院,0.13120839361812234
1431,蓬安中山骨科医院,0.7995992137923189
1432,蓬安县中医医院,0.6599264368069689
1433,蓬安县人民医院,0.6861617620389437
1434,蓬安县妇幼保健计划生育服务中心,0.35566939674007175
1435,蓬安县徐家中心卫生院,0.30352418417972715
1436,蓬安济民医院,0.40629513791636024
1437,蓬溪仁心中医肛肠医院,0.035637705330378
1438,蓬溪县三凤中心卫生院,0.375453849722815
1439,蓬溪县中医医院,0.8517312969866069
1440,蓬溪县人民医院,0.647209540547434
1441,蓬溪县任隆中心卫生院,0.5246855341236097
1442,蓬溪县妇幼保健计划生育服务中心（蓬溪县妇幼保健院）,0.4125045847788377
1443,蓬溪县第二人民医院（蓬溪县蓬南中心卫生院）,1.1522346389520388
1444,蓬溪友爱天仁医院,0.4924326342505536
1445,蓬溪忠仁老年病医院,0.507762803114355
1446,蓬溪恒道中医（骨科）医院,0.7508186590061342
1447,蓬溪长庚中医肛肠医院,0.5353550187639532
1448,西充县中医医院,0.8153706237956988
1449,西充县义兴中心卫生院,0.3938497845541112
1450,西充县人民医院,0.7428994536715223
1451,西充县双凤中心卫生院,0.7183108104689082
1452,西充县妇幼保健计划生育服务中心,0.4043598986225281
1453,西充县晋城中心卫生院,0.6045155385568658
1454,西充县槐树中心卫生院,0.16330296362688718
1455,西充康桥医院,0.24557549239496682
1456,西南兵工成都医院,0.4828139633536904
1457,西南医科大学附属中医医院,1.4526879627525897
1458,西南医科大学附属医院,1.6654262873114376
1459,西南医科大学附属口腔医院,0.36778233635895075
1460,西昌市中医医院,0.3375049408429476
1461,西昌市人民医院,0.866422781799549
1462,西昌市妇幼保健院（西昌市妇女儿童医院、西昌市妇幼保健计划生育服务中心）,0.48149637290250824
1463,西昌康立医院,0.6388374173610324
1464,西昌王氏骨科专科医院,1.740391580939759
1465,西昌现代妇产医院,0.23609795057058908
1466,西藏自治区人民政府驻成都办事处医院,1.4122916490704396
1467,贡井区中医医院,0.3167123692978223
1468,资中县中医医院,0.55238675882582
1469,资中县人民医院,0.717727577375152
1470,资中县双河镇卫生院,0.28231636132226967
1471,资中县太平镇卫生院,0.23387191002500687
1472,资中县妇幼保健计划生育服务中心,0.3966129383810682
1473,资中县归德镇卫生院,0.18755907571572825
1474,资中县明心寺镇卫生院,0.7040568705169014
1475,资中县狮子镇卫生院,0.16576441180609156
1476,资中县球溪镇卫生院,0.1821731423373969
1477,资中县重龙镇卫生院（资中县重龙社区卫生服务中心）,0.6329109747009659
1478,资中县银山镇卫生院,0.326035134272326
1479,资中县龙江镇卫生院,1.0792478723359562
1480,资中县龙结镇卫生院,0.7635499116096147
1481,资中资州医院,0.6639968584699182
1482,资阳中欣肛肠医院,0.22395178104384109
1483,资阳光正新视界眼科医院,1.0340132023176893
1484,资阳市中医医院,0.5868341819791865
1485,资阳市人民医院,0.6715394743238622
1486,资阳市第一人民医院,0.8405382601703079
1487,资阳市精神病医院,0.2936067928097958
1488,资阳市雁江区中和镇中心卫生院,0.6863415912784846
1489,资阳市雁江区丰裕镇中心卫生院,0.46283749383654554
1490,资阳市雁江区丹山镇中心卫生院,0.35251690767069294
1491,资阳市雁江区人民医院,0.4504352207651648
1492,资阳市雁江区伍隍镇中心卫生院,0.2196687811948609
1493,资阳市雁江区保和镇中心卫生院,0.7881686154578694
1494,资阳市雁江区南津镇中心卫生院,0.24405963178617324
1495,资阳市雁江区妇幼保健计划生育服务中心(资阳市妇幼保健院）,0.3928863972127033
1496,资阳市雁江区小院镇中心卫生院,0.33350927976629785
1497,资阳市雁江区祥符镇中心卫生院,0.6693970741034511
1498,资阳市雁江区老君镇卫生院,0.08599393649287179
1499,资阳毛氏骨科医院,0.8323058253359118
1500,资阳爱尔眼科医院有限公司,0.7354877804384076
1501,越西县妇幼保健计划生育服务中心（越西县妇幼保健院）,0.2826196969955503
1502,越西县第一人民医院,0.5693967233462639
1503,越西康虹医院,1.7163553698627454
1504,达川佳合中医医院,0.223278905873184
1505,达川区三里坪街道社区卫生服务中心,0.4226917372057034
1506,达川区杨柳街道社区卫生服务中心,0.46000834824475256
1507,达川新侨医院,0.7791752121242205
1508,达州元达联合医院,0.6111265113713996
1509,达州元达联合疗养院,0.20298108062322115
1510,达州医科肿瘤医院,0.3358900399137513
1511,达州华康医院,0.5088959924488583
1512,达州华阳妇产儿童医院,0.661365974250633
1513,达州南方医院,0.8624330604944572
1514,达州市中心医院,0.9468121468749587
1515,达州市中西医结合医院,1.0481052147888676
1516,达州市妇幼保健计划生育服务中心(达州市妇女儿童医院）,0.4607838644101082
1517,达州市达川区中医医院,1.0292491995315998
1518,达州市达川区亭子镇中心卫生院,0.3155415159302032
1519,达州市达川区人民医院（达州市第三人民医院）,0.9074149186995102
1520,达州市达川区大树镇中心卫生院,0.13343659318859213
1521,达州市达川区妇幼保健计划生育服务中心,0.5603260986455719
1522,达州市达川区渡市镇中心卫生院,0.3674752473968161
1523,达州市达川区石桥镇中心卫生院,0.33719664972261454
1524,达州市达川区管村镇中心卫生院,0.43629665557474434
1525,达州市达川区赵家镇中心卫生院,0.8736773424214409
1526,达州市通川区人民医院,0.583746670272374
1527,达州德仁中医医院,0.3106482279464523
1528,达州火峰山老年病医院,0.958118640894151
1529,达州爱尔眼科医院,1.73625686002567
1530,达州爱尔眼视光眼科医院,1.5854117121054894
1531,达州田氏骨病医院,1.9966711107939423
1532,达州睛泰眼科医院,0.8970641110290452
1533,达州紫荆妇产医院,0.20094815799598
1534,达州职业技术学院附属医院,0.46161006527944276
1535,达州骨科医院,1.6296618143781187
1536,通川区中医院,0.47700958551097344
1537,通川区碑庙中心卫生院,0.16789595015788983
1538,通川区第二人民医院（通川区罗江中心卫生院）,0.1540411441633938
1539,通川双龙骨科医院,1.1918429871539045
1540,通江县中医医院,0.5884029766101178
1541,通江县人民医院,0.8171396834542437
1542,通江县妇幼保健院,0.3059442456608495
1543,通江县新场镇卫生院,0.35191395291922634
1544,通江县民胜中心卫生院,0.1866665455245812
1545,通江县洪口中心卫生院,0.1354383718723085
1546,通江县瓦室中心卫生院,0.40653487619665335
1547,通江县至诚中心卫生院,0.3597380603385089
1548,通江县诺水河中心卫生院,0.18134841633010726
1549,通江县铁溪中心卫生院,0.1739477182117087
1550,通江县麻石中心卫生院,0.2104497841610248
1551,通江新区医院,0.6225164289245193
1552,通江老城中西医结合医院,0.47086017946052316
1553,通江茹氏骨科医院,0.8506123786918859
1554,遂宁嘉慧妇产医院,0.36314830037114987
1555,遂宁市中医院,0.9373230175470374
1556,遂宁市中心医院,1.190226207395073
1557,遂宁市安居区三家镇中心卫生院,0.35835974074366056
1558,遂宁市安居区三家镇大安卫生院,0.7193566439611684
1559,遂宁市安居区东禅镇中心卫生院,0.3017184833648586
1560,遂宁市安居区中医院,0.14332622394692368
1561,遂宁市安居区人民医院,0.5704530378921032
1562,遂宁市安居区分水镇卫生院,0.7131474494888604
1563,遂宁市安居区拦江镇中心卫生院,0.4263844517540345
1564,遂宁市安居区横山镇中心卫生院,0.6039817032883927
1565,遂宁市安居区白马镇中心卫生院,0.8248219392610263
1566,遂宁市安居区西眉镇中心卫生院,0.43296636685871426
1567,遂宁市安居区西眉镇马家卫生院,0.540032648603778
1568,遂宁市民康医院（遂宁市优抚医院）,0.17929345111093964
1569,遂宁市第一人民医院,0.8837625578527732
1570,遂宁市第三人民医院,0.8668207256892556
1571,遂宁市船山区永兴镇中心卫生院（遂宁市船山区第一人民医院）,0.3992835088465552
1572,遂宁市船山骨科医院有限责任公司,1.4333484175134277
1573,遂宁杨柳肾病医院有限公司,0.41439100950768765
1574,遂宁爱尔眼科医院,0.694197957143781
1575,道孚县人民医院,1.128075619819325
1576,邛崃东华医院,0.24756603352456033
1577,邛崃任氏骨科医院,0.7666805630714963
1578,邛崃兴盛医院,0.5835760150878009
1579,邛崃可利特结石医院,0.3541042108299665
1580,邛崃品范医院,0.5893681221476329
1581,邛崃市中医医院,0.5397707056876853
1582,邛崃市医疗中心医院,0.9099724272369787
1583,邛崃市大同镇卫生院,0.17625583027483152
1584,邛崃市天台山镇中心卫生院（邛崃市第五人民医院）,0.18588622824528772
1585,邛崃市夹关镇中心卫生院（邛崃市第三人民医院）,0.22701995569376507
1586,邛崃市妇幼保健院,0.19895974682209688
1587,邛崃市平乐镇中心卫生院（邛崃市第六人民医院）,0.5998274626550597
1588,邛崃市第二人民医院（成都市第三人民医院邛崃医院）,0.33122159902539666
1589,邛崃爱尔眼科医院,1.1235258073762804
1590,邻水县中医医院,0.6067615566696904
1591,邻水县九龙镇中心卫生院,0.4077201825974749
1592,邻水县人民医院,0.8164218041890112
1593,邻水县兴仁镇中心卫生院,0.1447159224373886
1594,邻水县合流镇卫生院,0.26629881631740393
1595,邻水县坛同镇卫生院,0.2630551721301644
1596,邻水县城北镇卫生院,0.06923217037803775
1597,邻水县妇幼保健计划生育服务中心,0.2672730691198829
1598,邻水县柑子镇中心卫生院,0.19404901997634436
1599,邻水县石永镇卫生院,0.22279468655924214
1600,邻水县第二人民医院,0.3400704926998933
1601,邻水天蓝眼科医院,1.2355649259621837
1602,邻水安康医院,0.5309591843120061
1603,都江堰宏惠医院,0.21714344599186766
1604,都江堰岷刚医院,0.6263471807096957
1605,都江堰市中医医院,0.5479592980495174
1606,都江堰市人民医院,0.87483141049084
1607,都江堰市桂花社区卫生服务中心,0.2105304873800151
1608,都江堰市沿江卫生院,0.8020310225964304
1609,都江堰市玉堂镇卫生院,0.18614197460114418
1610,都江堰市第二人民医院,0.5801705290606812
