,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
25033,703,18,1,351.1
25034,703,21,1,920.55
25035,703,22,1,553.98
25036,703,26,1,237.23
25037,703,27,25,791.0028
25038,703,28,1,365.5
25039,703,29,1,233.72
25040,703,31,4,724.705
25041,703,33,1,324.74
25042,703,34,20,914.333
25043,703,38,12,650.8808333333333
25044,703,39,1,266.22
25045,703,40,7,693.9671428571429
25046,703,42,1,315.13
25047,703,43,2,677.6750000000001
25048,703,44,5,395.49
25049,703,45,6,484.7416666666666
25050,703,46,1,5978.6
25051,703,49,8,707.255
25052,703,50,4,7888.3625
25053,703,51,596,2165.774748322148
25054,703,54,114,1036.9788596491228
25055,703,57,2,440.21500000000003
25056,703,60,1,222.98
25057,703,61,1,417.4
25058,703,70,1,667.32
25059,703,71,9,4220.441111111111
25060,703,72,1,5508.23
25061,703,77,6,1693.4633333333334
25062,703,78,6,2293.4500000000003
25063,703,79,1,463.1
25064,703,80,2,8804.970000000001
25065,703,81,4,491.365
25066,703,82,6,1247.4199999999998
25067,703,83,63,1796.9461904761904
25068,703,84,4,1315.6975
25069,703,86,685,1498.510087591241
25070,703,88,4,608.465
25071,703,89,2,229.985
25072,703,93,14,346.7285714285714
25073,703,95,1,887.7
25074,703,96,5,5753.426000000001
25075,703,97,1,269.6
25076,703,98,2,428.82
25077,703,99,14,390.17214285714283
25078,703,100,238,429.52907563025207
25079,704,1,1,378.7
25080,704,3,3,1453.8799999999999
25081,704,4,3,281.2
25082,704,5,1,408.27
25083,704,6,8,1793.9425
25084,704,8,1,322.48
25085,704,17,24,675.0395833333333
25086,704,21,2,605.98
25087,704,22,1,3788.95
25088,704,26,3,645.37
25089,704,27,45,902.8046666666667
25090,704,29,6,335.2316666666666
25091,704,30,1,1030.53
25092,704,31,5,558.672
25093,704,33,1,983.65
25094,704,34,21,1027.4571428571428
25095,704,38,20,910.226
25096,704,39,6,1067.6783333333333
25097,704,40,39,768.9848717948718
25098,704,41,6,617.6583333333333
25099,704,43,2,394.11
25100,704,44,26,984.7546153846154
25101,704,45,20,735.4615000000001
25102,704,48,3,603.1033333333334
25103,704,49,9,690.441111111111
25104,704,50,11,6386.899090909091
25105,704,51,306,5946.641633986928
25106,704,52,11,5714.610909090909
25107,704,54,135,1132.5765185185185
25108,704,57,5,1145.002
25109,704,70,1,1463.72
25110,704,71,9,577.1155555555556
25111,704,76,1,310.41
25112,704,77,9,8012.111111111111
25113,704,78,14,1322.3971428571429
25114,704,79,1,10349.79
25115,704,80,7,537.8028571428571
25116,704,81,3,2103.266666666667
25117,704,82,11,936.7372727272727
25118,704,83,77,1040.5564935064936
25119,704,84,8,1024.18375
25120,704,85,2,2119.235
25121,704,86,866,1598.745808314088
25122,704,87,8,1481.9975
25123,704,88,8,955.41625
25124,704,89,6,288.86
25125,704,90,1,1028.71
25126,704,93,32,423.493125
25127,704,96,6,908.8083333333334
25128,704,97,9,2546.63
25129,704,98,1,898.8
25130,704,99,58,532.7589655172413
25131,704,100,549,444.6750273224044
25132,705,3,4,1384.2450000000001
25133,705,4,1,234.35
25134,705,5,2,571.24
25135,705,6,2,539.665
25136,705,8,1,797.02
25137,705,16,1,381.88
25138,705,17,80,367.71925
25139,705,18,2,456.225
25140,705,21,1,226.95
25141,705,23,1,365.0
25142,705,27,5,600.5640000000001
25143,705,29,2,278.43
25144,705,30,1,202.56
25145,705,31,3,504.08666666666664
25146,705,33,2,12076.76
25147,705,34,23,1365.3582608695654
25148,705,38,100,2508.0416
25149,705,39,30,5462.011666666667
25150,705,40,93,741.3703225806452
25151,705,41,5,1147.01
25152,705,42,5,510.014
25153,705,43,14,502.7185714285714
25154,705,44,101,684.5813861386139
25155,705,45,68,559.044411764706
25156,705,48,6,726.1966666666667
25157,705,50,2,9689.285
25158,705,51,157,3568.2185350318473
25159,705,52,113,6614.195044247788
25160,705,54,57,2955.6528070175436
25161,705,57,25,508.7264
25162,705,58,1,236.91
25163,705,59,1,1095.8
25164,705,78,1,597.04
25165,705,80,1,1098.54
25166,705,82,2,3560.975
25167,705,83,13,441.85846153846154
25168,705,85,1,610.63
25169,705,86,136,1054.0854411764706
25170,705,87,3,952.14
25171,705,88,23,667.0847826086957
25172,705,89,36,592.4380555555556
25173,705,93,136,752.5148529411765
25174,705,96,191,2438.8305759162304
25175,705,97,2,1748.285
25176,705,98,1,324.82
25177,705,99,90,686.9240000000001
25178,705,100,1587,425.9924133585381
25179,706,1,1,1551.05
25180,706,6,2,1326.315
25181,706,17,18,386.49111111111114
25182,706,26,1,664.88
25183,706,27,5,639.202
25184,706,29,1,229.0
25185,706,31,2,379.67
25186,706,34,4,756.755
25187,706,38,8,807.39875
25188,706,39,3,6481.09
25189,706,40,81,772.3077777777778
25190,706,41,2,233.755
25191,706,44,13,315.83230769230767
25192,706,45,10,753.284
25193,706,48,3,550.8233333333334
25194,706,49,1,1173.52
25195,706,51,18,5822.587777777778
25196,706,52,125,11832.854640000001
25197,706,53,1,443.2
25198,706,54,33,999.6921212121212
25199,706,57,2,483.94499999999994
25200,706,71,1,258.52
25201,706,78,7,5539.231428571429
25202,706,80,5,3045.276
25203,706,82,1,2057.1
25204,706,83,30,2371.6580000000004
25205,706,84,6,836.9499999999999
25206,706,86,333,1871.0159159159161
25207,706,88,4,1219.5575
25208,706,89,3,298.47333333333336
25209,706,90,1,578.92
25210,706,93,13,747.0023076923076
25211,706,96,13,2529.242307692308
25212,706,97,3,1467.8666666666668
25213,706,98,1,608.9300000000001
25214,706,99,16,377.691875
25215,706,100,275,476.86007272727267
25216,707,1,2,1479.955
25217,707,3,4,1185.1825
25218,707,4,1,1540.96
25219,707,17,17,531.5158823529412
25220,707,26,1,302.74999999999994
25221,707,27,4,2929.05
25222,707,31,3,1097.87
25223,707,33,1,312.0
25224,707,34,2,291.40999999999997
25225,707,38,8,1066.95125
25226,707,40,1,596.9
25227,707,43,1,345.33000000000004
25228,707,44,2,567.045
25229,707,45,5,815.05
25230,707,49,2,336.32500000000005
25231,707,54,38,1226.3018421052632
25232,707,57,1,7072.18
25233,707,71,2,459.32
25234,707,77,15,1334.3139999999999
25235,707,78,8,1245.18625
25236,707,80,3,565.8000000000001
25237,707,81,1,1363.56
25238,707,82,9,1814.131111111111
25239,707,83,40,1862.375
25240,707,84,10,501.596
25241,707,85,2,2979.95
25242,707,86,574,2249.4652090592335
25243,707,87,2,417.01
25244,707,88,1,6879.6900000000005
25245,707,89,1,576.55
25246,707,93,14,543.1028571428571
25247,707,96,2,730.325
25248,707,98,1,459.88
25249,707,99,19,732.3510526315789
25250,707,100,276,423.5878985507246
25251,708,17,8,805.1687499999999
25252,708,21,1,883.64
25253,708,27,3,478.1333333333334
25254,708,31,1,344.85
25255,708,34,4,718.3100000000001
25256,708,38,9,960.6355555555555
25257,708,40,1,585.35
25258,708,41,3,536.7533333333333
25259,708,42,32,1603.8946875
25260,708,43,6,6683.465
25261,708,44,28,2294.0725
25262,708,45,21,2123.710476190476
25263,708,46,24,6236.835
25264,708,47,1,538.28
25265,708,48,1,205.5
25266,708,49,3,437.69
25267,708,50,2,22056.785
25268,708,51,19,6133.677894736842
25269,708,53,3,16823.123333333333
25270,708,54,26,1760.7846153846153
25271,708,57,3,1355.42
25272,708,61,1,430.4
25273,708,70,1,819.48
25274,708,71,3,577.4933333333333
25275,708,76,2,650.135
25276,708,77,12,3643.383333333333
25277,708,78,4,2150.8199999999997
25278,708,79,1,958.69
25279,708,80,3,1121.0600000000002
25280,708,81,1,311.79
25281,708,82,10,2445.308
25282,708,83,36,3659.761388888889
25283,708,84,6,982.5866666666667
25284,708,85,1,588.27
25285,708,86,403,2413.9300744416873
25286,708,87,2,270.84
25287,708,88,2,859.0
25288,708,89,3,589.5133333333333
25289,708,93,16,968.3618749999999
25290,708,96,7,868.4142857142857
25291,708,97,2,3963.0699999999997
25292,708,99,33,427.16515151515154
25293,708,100,233,434.76738197424896
25294,709,0,2,301.475
25295,709,3,2,860.85
25296,709,4,1,380.0
25297,709,17,33,1022.7833333333333
25298,709,21,1,499.12
25299,709,29,3,323.8833333333333
25300,709,33,4,967.7674999999999
25301,709,34,10,1689.411
25302,709,37,2,717.4200000000001
25303,709,38,79,1093.906075949367
25304,709,39,20,4794.205
25305,709,41,9,1103.2144444444446
25306,709,42,9,968.5300000000001
25307,709,43,14,5300.2642857142855
25308,709,44,228,1397.251842105263
25309,709,45,271,1414.479741697417
25310,709,47,1,360.43
25311,709,48,24,1714.9433333333334
25312,709,49,6,446.00666666666666
25313,709,51,1,3948.94
25314,709,54,22,673.42
25315,709,55,1,1541.86
25316,709,57,16,421.80125
25317,709,58,1,251.5
25318,709,60,1,1523.64
25319,709,76,1,7049.110000000001
25320,709,78,1,1572.19
25321,709,81,1,284.22
25322,709,85,1,670.05
25323,709,86,46,522.3076086956522
25324,709,87,1,983.8
25325,709,88,14,2033.8207142857143
25326,709,89,22,672.1190909090909
25327,709,93,55,502.65818181818184
25328,709,96,48,1730.9108333333334
25329,709,99,153,612.2842483660131
25330,709,100,492,438.9926829268293
25331,710,17,1,334.2
25332,710,27,1,603.36
25333,710,71,2,675.15
25334,710,83,1,281.25
25335,710,86,10,400.794
25336,710,99,4,400.59000000000003
25337,710,100,7,366.72571428571433
25338,711,4,1,1446.38
25339,711,17,7,351.36571428571426
25340,711,23,1,246.57
25341,711,31,1,254.1
25342,711,38,2,10333.37
25343,711,41,1,1202.3
25344,711,44,2,227.84
25345,711,45,1,321.17
25346,711,49,2,717.27
25347,711,86,18,425.1044444444444
25348,711,88,1,675.36
25349,711,89,1,258.24
25350,711,93,10,593.571
25351,711,96,1,4839.31
25352,711,99,45,376.8813333333333
25353,711,100,76,374.1406578947368
25354,712,6,4,769.17
25355,712,17,7,340.2157142857142
25356,712,26,1,2262.75
25357,712,27,17,1026.6476470588234
25358,712,29,3,1156.93
25359,712,31,3,401.02
25360,712,34,5,996.058
25361,712,38,1,734.35
25362,712,39,1,913.12
25363,712,40,3,1004.6733333333333
25364,712,41,1,275.47
25365,712,46,1,3910.2
25366,712,49,7,550.0885714285714
25367,712,54,62,989.9916129032258
25368,712,61,1,532.79
25369,712,71,8,474.6425
25370,712,77,2,2448.535
25371,712,78,1,2190.93
25372,712,80,1,887.7299999999999
25373,712,83,18,2065.203333333333
25374,712,86,236,1026.7575423728813
25375,712,88,2,1184.435
25376,712,89,1,330.2
25377,712,93,4,1089.595
25378,712,97,1,252.35
25379,712,99,30,315.332
25380,712,100,63,668.2157142857144
25381,713,0,3,332.02
25382,713,4,2,862.9649999999999
25383,713,17,15,315.38266666666664
25384,713,18,1,239.1
25385,713,23,1,1180.75
25386,713,27,3,923.1066666666666
25387,713,29,1,200.75
25388,713,31,2,275.33000000000004
25389,713,34,1,3291.5
25390,713,38,6,442.09833333333336
25391,713,41,1,707.5
25392,713,44,1,541.1999999999999
25393,713,48,1,318.21
25394,713,49,2,845.81
25395,713,54,3,967.9766666666668
25396,713,82,1,249.57
25397,713,83,3,3069.5933333333337
25398,713,86,67,937.2598507462687
25399,713,88,2,760.1999999999999
25400,713,91,1,434.7
25401,713,93,9,308.7988888888889
25402,713,96,2,505.43000000000006
25403,713,99,39,394.3071794871795
25404,713,100,121,354.54818181818183
25405,714,3,1,234.1
25406,714,17,11,504.5445454545454
25407,714,28,1,824.77
25408,714,38,3,454.71333333333337
25409,714,40,57,749.2422807017543
25410,714,41,1,312.91
25411,714,43,1,260.2
25412,714,44,3,256.17
25413,714,45,1,276.32
25414,714,49,2,572.88
25415,714,83,6,1082.8266666666666
25416,714,86,20,627.4285
25417,714,88,1,554.74
25418,714,89,2,381.735
25419,714,93,3,314.15333333333336
25420,714,97,1,203.55
25421,714,99,35,367.24485714285714
25422,714,100,61,387.40311475409834
25423,715,0,1,3127.35
25424,715,17,7,311.5142857142857
25425,715,33,1,503.98
25426,715,38,4,2925.3774999999996
25427,715,45,2,626.87
25428,715,49,1,317.6
25429,715,54,9,624.2866666666666
25430,715,86,64,1026.003125
25431,715,88,1,914.56
25432,715,89,2,379.845
25433,715,96,1,1658.64
25434,715,99,28,365.89464285714286
25435,715,100,60,329.5878333333333
25436,716,1,1,1657.86
25437,716,3,1,442.51
25438,716,4,3,2298.766666666667
25439,716,9,1,200.75
25440,716,17,6,371.7966666666666
25441,716,24,1,397.24
25442,716,27,3,1386.8233333333335
25443,716,29,1,376.62
25444,716,31,1,308.87
25445,716,33,1,1121.39
25446,716,34,1,638.89
25447,716,38,2,398.625
25448,716,39,1,5677.41
25449,716,40,1,1941.54
25450,716,41,1,343.8
25451,716,43,1,553.25
25452,716,44,4,473.22249999999997
25453,716,45,1,805.03
25454,716,48,1,496.64
25455,716,49,1,543.54
25456,716,51,1,903.52
25457,716,54,17,1085.4788235294118
25458,716,57,1,323.40000000000003
25459,716,59,1,893.78
25460,716,61,1,278.0
25461,716,64,1,461.89
25462,716,71,6,465.0
25463,716,77,2,2173.2
25464,716,78,8,1477.58125
25465,716,79,1,705.15
25466,716,80,5,1573.658
25467,716,81,1,2327.1000000000004
25468,716,82,4,511.25750000000005
25469,716,83,30,3387.5773333333336
25470,716,84,10,866.0220000000002
25471,716,86,241,2343.0773443983403
25472,716,88,7,683.3042857142857
25473,716,93,12,566.24
25474,716,97,2,767.4
25475,716,99,22,512.6918181818181
25476,716,100,151,721.7996688741722
25477,717,0,2,567.6800000000001
25478,717,17,1,1554.5
25479,717,33,1,559.3
25480,717,38,3,705.88
25481,717,39,1,12130.37
25482,717,41,1,1661.62
25483,717,45,1,900.1600000000001
25484,717,71,3,418.2633333333333
25485,717,86,2,452.32
25486,717,89,1,333.2
25487,717,93,1,592.7
25488,717,99,17,493.8535294117647
25489,717,100,47,442.9721276595744
25490,718,0,3,444.2866666666667
25491,718,17,11,405.5172727272727
25492,718,21,1,1173.83
25493,718,26,1,752.14
25494,718,27,1,3556.45
25495,718,31,1,251.74
25496,718,33,1,275.0
25497,718,38,1,11940.9
25498,718,39,1,24354.890000000003
25499,718,44,1,1245.23
25500,718,45,8,520.35875
25501,718,48,1,1138.0
25502,718,49,2,236.185
25503,718,83,2,284.085
25504,718,86,20,352.09299999999996
25505,718,89,1,841.9
25506,718,93,9,410.2711111111111
25507,718,96,4,10636.397500000001
25508,718,99,52,403.4896153846154
25509,718,100,126,358.62079365079364
25510,719,0,3,408.01
25511,719,3,2,418.735
25512,719,17,21,371.3952380952381
25513,719,31,1,261.51
25514,719,33,1,370.57
25515,719,38,1,477.11
25516,719,40,2,690.6
25517,719,41,1,214.0
25518,719,44,5,270.88
25519,719,45,4,354.545
25520,719,49,5,267.36199999999997
25521,719,71,2,395.18999999999994
25522,719,81,1,215.3
25523,719,86,35,421.0654285714285
25524,719,88,1,209.19
25525,719,93,10,556.141
25526,719,96,1,13542.93
25527,719,99,62,375.92241935483867
25528,719,100,99,349.2132323232323
25529,720,0,1,251.01
25530,720,4,2,1043.835
25531,720,17,13,386.71846153846155
25532,720,18,1,276.92
25533,720,31,1,523.1800000000001
25534,720,33,3,567.25
25535,720,38,1,854.02
25536,720,40,2,579.4200000000001
25537,720,41,1,817.3
25538,720,44,3,507.93666666666667
25539,720,45,1,636.8100000000001
25540,720,48,1,1441.26
25541,720,49,6,238.71833333333333
25542,720,54,1,464.32
25543,720,86,24,469.55791666666664
25544,720,89,2,254.02999999999997
25545,720,93,3,399.53999999999996
25546,720,96,1,1334.59
25547,720,99,34,442.755
25548,720,100,104,369.4856730769231
25549,721,4,1,632.41
25550,721,13,1,3657.86
25551,721,17,20,415.179
25552,721,20,1,613.04
25553,721,31,1,266.22
25554,721,38,4,755.2674999999999
25555,721,40,1,305.66
25556,721,41,1,2216.85
25557,721,43,1,209.75
25558,721,44,1,247.84
25559,721,45,6,458.8933333333334
25560,721,49,3,1527.4399999999998
25561,721,51,1,3049.86
25562,721,57,1,450.28
25563,721,86,32,462.84375
25564,721,89,1,438.02
25565,721,93,11,325.54454545454547
25566,721,99,34,354.9002941176471
25567,721,100,123,400.39121951219516
25568,722,0,1,346.57
25569,722,4,2,419.71000000000004
25570,722,6,1,407.33
25571,722,17,11,327.2063636363636
25572,722,18,1,1060.0
25573,722,21,1,418.9
25574,722,25,1,4363.22
25575,722,27,1,3672.2
25576,722,45,2,603.865
25577,722,81,1,10536.59
25578,722,85,1,638.15
25579,722,86,28,476.38321428571425
25580,722,87,2,345.29
25581,722,88,1,363.6
25582,722,93,5,423.26599999999996
25583,722,96,1,442.8
25584,722,99,30,390.83
25585,722,100,73,349.3357534246575
25586,723,4,1,1520.61
25587,723,8,1,874.38
25588,723,17,4,426.4
25589,723,27,4,323.185
25590,723,33,3,475.67
25591,723,45,2,889.165
25592,723,85,1,536.58
25593,723,86,20,744.86
25594,723,87,1,238.34
25595,723,89,1,516.35
25596,723,93,1,434.52
25597,723,96,1,332.88
25598,723,99,11,402.5390909090909
25599,723,100,35,329.3942857142857
25600,724,0,1,233.8
25601,724,17,9,361.53
25602,724,21,1,569.72
25603,724,25,1,566.66
25604,724,27,3,1289.9033333333332
25605,724,38,1,1228.62
25606,724,40,1,362.27
25607,724,43,1,466.4
25608,724,44,1,407.83
25609,724,45,2,394.52
25610,724,57,1,222.0
25611,724,84,1,5197.58
25612,724,85,1,916.96
25613,724,86,7,563.1785714285714
25614,724,88,1,382.58
25615,724,89,2,217.5
25616,724,93,1,225.03
25617,724,99,40,349.61025
25618,724,100,65,289.7112307692308
25619,725,6,1,748.6
25620,725,17,3,404.17333333333335
25621,725,25,1,495.5
25622,725,27,8,2135.28625
25623,725,39,1,842.38
25624,725,41,1,429.4
25625,725,44,2,259.275
25626,725,45,3,1429.5866666666668
25627,725,54,1,568.74
25628,725,57,1,3357.29
25629,725,86,24,368.68291666666664
25630,725,88,1,238.26
25631,725,89,1,1099.83
25632,725,90,1,681.25
25633,725,93,6,1750.4833333333333
25634,725,99,21,428.51190476190476
25635,725,100,65,400.3143076923077
25636,726,17,1,220.06
25637,726,27,2,502.78999999999996
25638,726,33,1,1396.13
25639,726,38,2,326.395
25640,726,41,1,1106.84
25641,726,45,3,505.53
25642,726,57,1,640.32
25643,726,86,12,1272.6383333333333
25644,726,87,1,209.79
25645,726,89,1,467.68
25646,726,93,7,617.2285714285714
25647,726,99,21,325.66999999999996
25648,726,100,39,346.1428205128205
25649,727,17,6,271.02333333333337
25650,727,29,1,530.4
25651,727,38,2,2101.425
25652,727,44,1,307.91
25653,727,45,4,552.9200000000001
25654,727,60,1,613.39
25655,727,67,1,1246.5700000000002
25656,727,86,6,722.195
25657,727,87,3,307.24
25658,727,88,2,252.4
25659,727,89,4,498.7025
25660,727,93,16,355.010625
25661,727,99,29,327.09241379310345
25662,727,100,98,370.25479591836734
25663,728,4,1,2277.0
25664,728,17,1,325.17
25665,728,27,1,6669.89
25666,728,38,3,3064.123333333333
25667,728,45,2,1020.735
25668,728,83,1,213.88
25669,728,85,1,274.0
25670,728,86,19,1329.253157894737
25671,728,88,1,905.1
25672,728,93,2,274.62
25673,728,99,13,432.2169230769231
25674,728,100,54,451.91592592592593
25675,729,8,1,427.8
25676,729,17,2,527.4
25677,729,40,1,691.91
25678,729,44,1,1023.41
25679,729,45,1,1272.38
25680,729,76,1,564.88
25681,729,83,1,405.6700000000001
25682,729,86,25,1516.5908000000002
25683,729,91,1,287.5
25684,729,93,3,518.2833333333334
25685,729,96,1,1382.88
25686,729,99,4,412.01250000000005
25687,729,100,23,311.75304347826085
25688,730,5,1,542.98
25689,730,17,12,469.84666666666664
25690,730,21,2,847.035
25691,730,31,2,372.69
25692,730,33,1,206.27
25693,730,38,1,261.99
25694,730,40,1,880.4100000000001
25695,730,41,1,207.56
25696,730,44,1,325.19
25697,730,45,2,622.14
25698,730,48,1,929.93
25699,730,49,1,248.68
25700,730,69,1,464.12
25701,730,85,1,484.77
25702,730,86,27,1579.312962962963
25703,730,88,1,538.4
25704,730,89,1,1053.65
25705,730,93,6,366.1766666666667
25706,730,99,36,388.3547222222222
25707,730,100,56,361.87125000000003
25708,731,4,1,674.6
25709,731,8,7,825.85
25710,731,16,1,446.53
25711,731,17,5,407.404
25712,731,18,16,663.6650000000001
25713,731,20,5,686.628
25714,731,21,1,1135.04
25715,731,26,1,1061.56
25716,731,27,16,634.8156250000001
25717,731,33,2,647.2950000000001
25718,731,34,5,1063.21
25719,731,48,2,470.51500000000004
25720,731,49,7,752.3457142857143
25721,731,54,9,696.2677777777777
25722,731,61,4,489.08
25723,731,71,3,536.75
25724,731,77,2,581.9749999999999
25725,731,80,1,363.8
25726,731,82,4,441.11750000000006
25727,731,83,59,657.8701694915254
25728,731,85,7,577.7857142857143
25729,731,86,344,617.5751162790698
25730,731,87,1,309.95
25731,731,96,1,3528.69
25732,731,99,7,389.2714285714286
25733,731,100,37,473.53972972972974
25734,732,6,3,1051.0366666666666
25735,732,8,4,826.0500000000001
25736,732,16,3,386.2166666666667
25737,732,17,1,226.6
25738,732,18,17,498.69294117647064
25739,732,20,13,692.6415384615385
25740,732,21,1,340.51
25741,732,26,1,754.19
25742,732,27,31,605.6122580645161
25743,732,29,1,998.96
25744,732,30,1,3261.28
25745,732,34,7,827.8485714285715
25746,732,39,1,695.29
25747,732,40,1,746.79
25748,732,45,1,255.86
25749,732,49,6,388.455
25750,732,51,1,3385.58
25751,732,54,6,335.715
25752,732,61,1,260.49
25753,732,65,1,251.61
25754,732,71,1,303.46000000000004
25755,732,77,6,370.7516666666667
25756,732,80,1,354.26
25757,732,82,4,860.8525000000001
25758,732,83,40,731.57925
25759,732,85,2,589.755
25760,732,86,336,687.3841964285714
25761,732,88,1,501.19
25762,732,93,1,259.56
25763,732,99,5,339.1
25764,732,100,11,297.91636363636366
25765,733,8,1,470.98
25766,733,17,1,431.8
25767,733,21,1,234.59
25768,733,34,1,5197.36
25769,733,38,1,1117.4
25770,733,45,1,797.96
25771,733,86,24,3514.52
25772,733,96,1,1464.35
25773,733,99,3,466.1333333333334
25774,733,100,12,376.30916666666667
25775,734,4,1,702.68
25776,734,86,93,740.4924731182796
25777,734,99,1,487.46
25778,734,100,4,318.77750000000003
25779,735,17,2,622.5
25780,735,18,1,250.34
25781,735,27,1,303.95
25782,735,76,1,467.5
25783,735,86,162,834.8346913580247
25784,735,93,1,778.5
25785,735,100,29,654.683448275862
25786,736,4,1,1560.34
25787,736,6,2,762.55
25788,736,8,11,709.5009090909091
25789,736,16,2,389.33000000000004
25790,736,17,5,381.856
25791,736,18,26,716.9765384615384
25792,736,20,19,542.0252631578948
25793,736,26,2,2607.9799999999996
25794,736,27,34,692.4788235294118
25795,736,31,1,217.3
25796,736,34,7,539.7514285714286
25797,736,41,1,447.58
25798,736,44,1,378.94
25799,736,45,2,823.3299999999999
25800,736,48,1,425.21
25801,736,49,6,804.1133333333333
25802,736,54,12,635.5558333333333
25803,736,61,2,333.15
25804,736,71,1,267.95
25805,736,77,8,571.0475
25806,736,80,1,200.79
25807,736,82,9,431.09
25808,736,83,73,822.1449315068494
25809,736,86,565,562.843610619469
25810,736,89,2,315.685
25811,736,93,3,406.90333333333336
25812,736,99,14,398.8314285714286
25813,736,100,107,508.7214953271028
25814,737,6,1,574.35
25815,737,8,2,265.735
25816,737,17,1,385.8
25817,737,18,1,852.74
25818,737,27,2,312.29499999999996
25819,737,39,2,1568.9899999999998
25820,737,45,1,1473.19
25821,737,49,2,350.745
25822,737,71,1,213.47
25823,737,86,33,2629.0051515151513
25824,737,93,3,391.4066666666667
25825,737,99,1,315.68
25826,737,100,10,883.691
25827,738,1,1,582.0
25828,738,6,1,3308.27
25829,738,8,4,997.1600000000001
25830,738,16,1,366.26
25831,738,17,1,242.9
25832,738,18,12,525.4491666666667
25833,738,20,6,359.9766666666667
25834,738,21,3,640.7066666666666
25835,738,27,17,508.8276470588235
25836,738,30,2,3261.4500000000003
25837,738,34,3,422.10666666666674
25838,738,40,2,654.27
25839,738,49,4,429.8575
25840,738,54,10,631.243
25841,738,71,2,440.57
25842,738,77,2,437.21500000000003
25843,738,80,2,800.115
25844,738,82,2,526.88
25845,738,83,29,477.67655172413794
25846,738,84,1,257.4
25847,738,85,3,407.08666666666664
25848,738,86,302,591.9737086092715
25849,738,100,4,386.41
25850,739,1,1,541.59
25851,739,4,1,755.38
25852,739,8,1,353.63
25853,739,27,3,291.98333333333335
25854,739,45,1,408.92
25855,739,49,1,402.84
25856,739,71,1,270.9
25857,739,83,2,266.065
25858,739,86,141,754.2782978723404
25859,739,100,5,313.8
25860,740,1,1,5481.17
25861,740,6,2,660.35
25862,740,8,7,881.91
25863,740,16,1,384.47
25864,740,18,19,539.8852631578948
25865,740,20,18,462.02000000000004
25866,740,21,3,640.3133333333334
25867,740,27,32,758.4840625
25868,740,34,11,562.72
25869,740,38,1,749.3
25870,740,40,2,572.06
25871,740,44,1,1865.76
25872,740,49,12,683.2066666666666
25873,740,53,1,1094.46
25874,740,54,9,721.5966666666667
25875,740,61,3,493.91
25876,740,71,2,452.1
25877,740,77,5,443.48999999999995
25878,740,80,2,276.59000000000003
25879,740,82,9,343.8522222222222
25880,740,83,99,620.1758585858586
25881,740,84,2,387.20500000000004
25882,740,85,3,491.52
25883,740,86,578,632.2957093425605
25884,740,93,1,490.22
25885,740,96,1,672.19
25886,740,99,2,281.305
25887,740,100,42,606.6683333333333
25888,741,4,1,202.26
25889,741,6,1,1202.95
25890,741,8,5,359.144
25891,741,17,4,499.84499999999997
25892,741,18,16,563.4675
25893,741,20,14,566.5649999999999
25894,741,21,5,696.99
25895,741,27,19,520.8305263157895
25896,741,34,1,3800.22
25897,741,38,5,806.35
25898,741,39,1,668.1
25899,741,40,1,1433.7
25900,741,41,1,4442.75
25901,741,45,1,1085.59
25902,741,49,4,311.1275
25903,741,54,13,1822.0607692307692
25904,741,57,5,376.03200000000004
25905,741,61,2,414.15500000000003
25906,741,64,1,605.62
25907,741,71,1,250.4
25908,741,77,4,372.09499999999997
25909,741,80,1,397.1
25910,741,82,6,441.6566666666667
25911,741,83,46,1299.5854347826087
25912,741,84,1,4218.83
25913,741,85,2,533.225
25914,741,86,407,1355.1893120393122
25915,741,89,2,253.265
25916,741,93,6,662.305
25917,741,99,9,571.6977777777779
25918,741,100,79,842.6093670886075
25919,742,4,2,1230.125
25920,742,6,5,1831.7879999999998
25921,742,8,26,729.8684615384616
25922,742,13,1,1524.09
25923,742,16,1,289.48
25924,742,17,1,503.8
25925,742,18,41,675.6965853658537
25926,742,20,15,695.4860000000001
25927,742,21,4,489.81499999999994
25928,742,26,1,1425.3
25929,742,27,32,559.6665625
25930,742,29,1,1268.93
25931,742,30,1,380.36
25932,742,34,7,860.9414285714286
25933,742,45,1,265.2
25934,742,49,10,868.4129999999999
25935,742,54,17,623.3041176470588
25936,742,61,1,1079.5
25937,742,71,7,547.62
25938,742,77,6,522.5600000000001
25939,742,78,1,1563.35
25940,742,80,1,978.32
25941,742,82,4,638.145
25942,742,83,67,681.4585074626866
25943,742,85,4,1206.7150000000001
25944,742,86,515,1073.1037669902912
25945,742,93,2,882.3050000000001
25946,742,99,3,311.35999999999996
25947,742,100,13,438.5846153846154
25948,743,0,1,481.54
25949,743,8,1,263.12
25950,743,18,11,1023.31
25951,743,21,1,273.1
25952,743,27,1,2099.26
25953,743,34,3,2313.8333333333335
25954,743,38,4,5345.3225
25955,743,49,1,1142.8
25956,743,57,6,562.5983333333334
25957,743,64,1,1058.58
25958,743,77,1,5174.2
25959,743,80,1,538.65
25960,743,83,6,6053.906666666667
25961,743,85,2,427.375
25962,743,86,292,1896.2913698630136
25963,743,93,4,1406.4275
25964,743,99,4,4611.81
25965,743,100,57,570.5849122807017
25966,744,4,1,391.13
25967,744,8,7,825.1985714285714
25968,744,9,1,659.25
25969,744,17,1,622.5
