,basy_caption,耗材费
1148,泸州爱尔眼科医院,2194.292236842105
1149,泸州王氏骨科医院,2840.0816789667897
1150,泸州现代耳鼻喉专科医院,1416.9202702702703
1151,泸州福欣医院,2413.9038870967743
1152,泸州西南梅奥肾病医院,1625.4133333333332
1153,泸州锦欣妇产医院,424.8277777777778
1154,泸州长江慢性病专科医院,6056.397142857143
1155,泸州长生众信肾病医院,742.8461538461538
1156,泸州骨康骨科医院,5375.58275
1157,泸州骨病医院,3280.2575
1158,泸州龙马潭圣康中医骨伤医院,2122.0
1159,泸州龙马潭爱尔眼科医院,3650.740789473684
1160,洪雅乾州骨科医院,3194.979391634981
1161,洪雅县东岳镇卫生院,1425.0
1162,洪雅县中医医院,1620.0586355785838
1163,洪雅县人民医院,1224.228125
1164,洪雅县余坪镇卫生院,1295.5800000000002
1165,洪雅县妇幼保健计划生育服务中心,327.06066666666663
1166,洪雅县柳江中心卫生院,845.675
1167,渠县万康中医医院,236.81
1168,渠县中医院,1060.3312068965517
1169,渠县中润医院,2246.1346153846152
1170,渠县临巴镇中心卫生院,578.3425
1171,渠县人民医院,2790.313902192243
1172,渠县佑安医院,2487.882603550296
1173,渠县康济医院,5863.366666666666
1174,渠县济兴医院,2418.082
1175,渠县清溪场镇中心卫生院,256.53333333333336
1176,渠县爱视眼科医院,1394.4725925925925
1177,渠县福善中医医院,269.16
1178,渠县第三人民医院（渠县静边镇中心卫生院）,260.1
1179,渠县第二人民医院,269.527
1180,渠县第四人民医院（渠县有庆镇中心卫生院）,207.6
1181,游仙康耀医院,1003.2119999999999
1182,炉霍县人民医院,1891.9645588235294
1183,犍为县中医医院,2861.163971962617
1184,犍为县人民医院,2508.016670651524
1185,犍为县妇幼保健院,619.9944660194175
1186,犍为县定文镇中心卫生院,631.8100000000001
1187,犍为县罗城镇中心卫生院,1112.7350000000001
1188,犍为成康医院,2873.5886956521745
1189,犍为爱尔眼科医院,1171.025
1190,珙县上罗镇中心卫生院,1434.1666666666667
1191,珙县中医医院,1319.3167630853993
1192,珙县人民医院,1615.6674475524476
1193,珙县妇幼保健计划生育服务中心,335.274
1194,珙县孝儿镇中心卫生院,1020.39
1195,珙县巡场发科骨科医院,4326.6286
1196,理县人民医院,1754.8519230769232
1197,理塘县人民医院,2017.9919298245613
1198,甘孜县人民医院,1690.1312849162011
1199,甘孜州泸定县人民医院,870.5152542372881
1200,甘孜藏族自治州人民医院,2438.3241527655837
1201,甘孜藏族自治州卫生学校附属医院,526.3601694915254
1202,甘孜藏族自治州藏医院,16420.635
1203,甘洛县人民医院,1684.913462749213
1204,甘洛县妇幼保健计划生育服务中心,425.275
1205,电子科技大学医院,283.8
1206,电子科技大学医院（清水河校区）,2380.2410256410253
1207,白玉县人民医院,1001.146
1208,白玉县藏医院,346.5385714285714
1209,百草堂骨科医院,3445.315
1210,盐亭县中医医院,2133.908913043478
1211,盐亭县人民医院,1940.984043905257
1212,盐亭县妇幼保健院,366.76919999999996
1213,盐亭县岐伯镇中心卫生院,462.38
1214,盐亭县文通镇中心卫生院,204.2
1215,盐亭县精神病医院,478.20666666666665
1216,盐亭县肿瘤医院,1356.2429805013926
1217,盐亭民兴医院,1584.1096153846154
1218,盐亭爱瞳眼科医院,1626.3122950819672
1219,盐亭福缘医院,1142.425
1220,盐亭经开区医院,2926.897457627119
1221,盐源县中医医院,1265.718804347826
1222,盐源县人民医院,1784.4408588064045
1223,盐边县中医院,1122.8794838709678
1224,盐边县人民医院,1284.6842477876107
1225,盐边县第二人民医院,625.9133742331288
1226,盐边县红格中心卫生院,286.93333333333334
1227,眉山东坡骨科医院,3589.9470085470084
1228,眉山仁德精成中医骨伤医院,2284.7142446043167
1229,眉山子瞻老年病医院有限公司,441.90000000000003
1230,眉山市东坡区万胜镇卫生院,946.865
1231,眉山市东坡区妇幼保健计划生育服务中心,462.0340677966102
1232,眉山市东坡区思蒙镇卫生院,529.1
1233,眉山市东坡区永寿镇卫生院,1387.5
1234,眉山市东坡区通惠街道社区卫生服务中心,287.485
1235,眉山市中医医院（眉山市东坡区人民医院）,2400.9379635108485
1236,眉山市人民医院（眉山市传染病医院）,3678.4000353134065
1237,眉山市妇幼保健院,938.0106342913775
1238,眉山市彭山区中医医院,1158.6091366906476
1239,眉山市彭山区人民医院,2006.818904515174
1240,眉山市彭山区江口街道社区卫生服务中心,545.0
1241,眉山市彭山区青龙街道社区卫生服务中心,1277.1365
1242,眉山市残疾人康复中心(眉山市康复医院),1228.0333793103448
1243,眉山帅氏医院有限公司,1765.998
1244,眉山彭山福康老年病医院,920.3183333333333
1245,眉山心脑血管病医院,6753.474685835995
1246,眉山老年病医院有限公司,823.7978787878789
1247,眉山肿瘤医院,1577.6104391217564
1248,眉山苏沈老年病医院有限公司,277.685
1249,眉山蕴缨妇产医院,424.9655172413793
1250,眉山蜀唐肛肠医院,882.9504545454546
1251,眉山蜀西眼耳鼻咽喉专科医院有限公司,1593.5164835164835
1252,石棉县中医医院,1170.2750666666666
1253,石棉县人民医院,814.6940807799442
1254,石棉容大医院,226.7
1255,石渠县人民医院,909.7780555555555
1256,稻城县人民医院,1359.624761904762
1257,筠连县中医医院,1650.4672222222223
1258,筠连县人民医院,2294.377437557817
1259,筠连县妇幼保健计划生育服务中心,302.6
1260,筠连县巡司镇中心卫生院,432.525
1261,筠连县筠连镇中心卫生院（筠连镇社区卫生服务中心）,321.6
1262,简阳市三星中心卫生院,448.8691666666667
1263,简阳市中医医院,2161.9602482831483
1264,简阳市人民医院,3595.305533266883
1265,简阳市妇幼保健院,472.98286885245903
1266,简阳市平泉中心卫生院,1461.99
1267,简阳市施家中心卫生院,284.3954545454545
1268,简阳市踏水镇卫生院,260.8955555555556
1269,简阳爱晚中西医结合医院,416.194375
1270,简阳玛莉亚妇产医院,535.758
1271,简阳空分医院,2196.0174689826304
1272,米兰柏羽医学美容医院,14890.8
1273,米易县中医医院,1365.6788172043011
1274,米易县人民医院,1563.3821123595505
1275,米易县妇幼保健服务中心,855.4476
1276,米诺娃妇女儿童医院,4624.051158536586
1277,红原县人民医院,1162.255576923077
1278,纳溪区丰乐中心卫生院（泸州市纳溪区第四人民医院）,555.9766666666667
1279,纳溪区大渡口中心卫生院（泸州市纳溪区第三人民医院）,233.36
1280,纳溪区护国中心卫生院（泸州市纳溪区第二人民医院）,1479.6331060606062
1281,经开综合医院,320.48333333333335
1282,绵竹仁爱医院,1926.626961038961
1283,绵竹夏骡子骨伤专科医院,2851.9274885844748
1284,绵竹市中医医院,2397.8806222222224
1285,绵竹市九龙镇卫生院,1690.3899999999999
1286,绵竹市人民医院（绵竹市人民医院互联网医院）,2856.9627482678984
1287,绵竹市什地镇卫生院,3150.7066666666665
1288,绵竹市妇幼保健计划生育服务中心（绵竹市妇幼保健院，绵竹市妇女儿童医院）,518.8103100775194
1289,绵竹市孝德镇卫生院,999.9018421052633
1290,绵竹市新市镇卫生院,373.2089285714286
1291,绵竹市汉旺镇卫生院,889.49
1292,绵竹市玉泉镇卫生院,240.50666666666666
1293,绵竹市第二中医医院,609.9948387096774
1294,绵竹市第二人民医院,421.55689655172415
1295,绵竹市紫岩街道社区卫生服务中心,541.3375
1296,绵竹市肛肠专科医院,649.7023316062176
1297,绵竹市麓棠镇卫生院,522.1534146341463
1298,绵阳万江眼科医院有限责任公司,1643.7394975288303
1299,绵阳创伤骨科医院,3623.7012831858406
1300,绵阳华厦眼科医院,1335.918181818182
1301,绵阳富临医院,2811.521470125786
1302,绵阳市中医医院,3361.913284710967
1303,绵阳市中心医院,4786.821005162703
1304,绵阳市人民医院,2867.0813636363637
1305,绵阳市妇幼保健院（绵阳市儿童医院）,470.63316507503407
1306,绵阳市安州区中医院,1380.419105960265
1307,绵阳市安州区人民医院,1959.8107734428474
1308,绵阳市安州区桑枣镇中心卫生院,1413.34
1309,绵阳市安州区秀水镇中心卫生院,1094.546875
1310,绵阳市安州区第二人民医院,1144.5445776566758
1311,绵阳市涪城区丰谷中心卫生院,1126.14
1312,绵阳市涪城区吴家中心卫生院,1268.1266666666668
1313,绵阳市涪城区妇幼保健计划生育服务中心,542.9214285714286
1314,绵阳市涪城区杨家镇卫生院,430.03000000000003
1315,绵阳市涪城区石塘社区卫生服务中心,1176.9675
1316,绵阳市涪城区青义中心卫生院,275.68199999999996
1317,绵阳市游仙区中医医院,1166.2965830721002
1318,绵阳市游仙区人民医院,1443.6779772727275
1319,绵阳市游仙区仙鹤中心卫生院,1004.8814285714286
1320,绵阳市游仙区信义中心卫生院,949.6339130434783
1321,绵阳市游仙区妇幼保健院,505.14671232876714
1322,绵阳市游仙区小枧中心卫生院,672.412
1323,绵阳市游仙区忠兴中心卫生院,2892.5286206896553
1324,绵阳市游仙区新桥中心卫生院,873.9187499999999
1325,绵阳市游仙区沉抗镇卫生院,1841.9982352941176
1326,绵阳市游仙区游仙街道社区卫生服务中心,418.5
1327,绵阳市游仙区盐泉中心卫生院,1952.985
1328,绵阳市游仙区石马中心卫生院,761.9829411764706
1329,绵阳市游仙区魏城中心卫生院,855.6733333333333
1330,绵阳市游仙经济试验区社区卫生服务中心,763.9175
1331,绵阳市第三人民医院,4049.5280415482953
1332,绵阳市肛肠病医院,630.596
1333,绵阳市肿瘤医院,1851.1317840909092
1334,绵阳市骨科医院,5453.820237306843
1335,绵阳爱尔眼科医院,3014.9182835820893
1336,绵阳爱贝尔妇产医院,698.261797752809
1337,绵阳益康老年护理院,337.3
1338,绵阳经济技术开发区松垭人民医院（松垭镇卫生院）,1327.107142857143
1339,绵阳耳鼻喉医院,417.3506097560976
1340,绵阳肾病医院,3112.3564285714283
1341,绵阳顾连康复医院,505.3779245283019
1342,绵阳高新区医院,1029.3277272727273
1343,绵阳高新区永兴镇中心卫生院,873.4327777777778
1344,美姑县人民医院,1160.1976273653565
1345,美莱医学美容医院,4875.0
1346,自流井区中医院,470.1138888888888
1347,自流井区新街社区卫生服务中心,246.44857142857146
1348,自流井区第二人民医院,1536.4299999999998
1349,自流井区钟云山社区卫生服务站,2716.04125
1350,自贡云山骨科医院,5617.972968197881
1351,自贡佳德安宁疗护医院（高新区）,2965.2083333333335
1352,自贡市中医医院,1794.1769541939323
1353,自贡市传染病医院,830.4040425531915
1354,自贡市大安区人民医院（自贡市肿瘤医院）,1347.86734375
1355,自贡市大安区回龙镇卫生院,271.87142857142857
1356,自贡市大安区妇幼保健院（大安区红十字博爱妇幼保健院）,348.8833971291866
1357,自贡市妇幼保健院（自贡市妇女儿童医院）,753.4136315323295
1358,自贡市沿滩区人民医院,1405.6626785714284
1359,自贡市沿滩区仙市镇卫生院,1776.0272727272727
1360,自贡市沿滩区妇幼保健院,618.6316216216217
1361,自贡市沿滩区永安镇中心卫生院,2257.3
1362,自贡市沿滩区瓦市镇中心卫生院,535.6750526315789
1363,自贡市第一人民医院,4056.3381417853648
1364,自贡市第三人民医院,4519.164978783592
1365,自贡市第四人民医院,4942.667896333422
1366,自贡市精神卫生中心,677.2308666666667
1367,自贡康立眼科医院（高新区）,1303.9601277955271
1368,自贡怡然精神病医院,304.8375
1369,自贡爱尔眼科医院,1399.6381751824817
1370,自贡荣州骨科医院,4835.87375
1371,自贡高新肿瘤医院,8234.602928759894
1372,船山区妇幼保健院,343.8213636363636
1373,色达县人民医院,1912.5484210526315
1374,色达县泥朵镇卫生院,234.14
1375,芦山勇康医院,551.8886206896552
1376,芦山县人民医院,1298.0164361702127
1377,苍溪仁信医院,6393.172727272727
1378,苍溪县东溪镇中心卫生院,1081.5
1379,苍溪县东青镇中心卫生院,284.80333333333334
1380,苍溪县中医医院,1586.4283821656052
1381,苍溪县五龙镇中心卫生院,2049.568947368421
1382,苍溪县人民医院,2645.0506021717674
1383,苍溪县元坝镇中心卫生院,1479.92
1384,苍溪县妇幼保健院,718.575
1385,苍溪县文昌镇中心卫生院,215.0
1386,苍溪县歧坪镇中心卫生院,1947.1375757575759
1387,苍溪县漓江镇卫生院,315.54
1388,苍溪县白驿镇卫生院,315.0
1389,苍溪县百利镇卫生院,416.37
1390,苍溪县精神卫生防治院,1084.295625
1391,苍溪县陵江镇中心卫生院（苍溪县第三人民医院）,1674.546
1392,苍溪县高坡镇卫生院,306.64
1393,苍溪县鸳溪镇卫生院,372.08000000000004
1394,苍溪县龙山镇中心卫生院,385.5894117647059
1395,苍溪县龙王镇中心卫生院,440.06125000000003
1396,苍溪康复医院,1659.5787804878048
1397,苍溪新友好医院,4664.347222222223
1398,苍溪瑞祥医院,976.9597674418604
1399,苍溪百姓老年病专科医院,3214.6127586206894
1400,苍溪社保医院,7649.188636363636
1401,苍溪福昌中医疼痛医院,219.66666666666666
1402,若尔盖县人民医院,584.7328205128205
1403,茂县中医院,1711.4525925925927
1404,茂县人民医院,1634.955844155844
1405,荣县中医医院（荣县第二人民医院、荣县老年病医院）,2055.586009771987
1406,荣县人民医院,3045.3686433954776
1407,荣县妇幼保健院,373.7824242424242
1408,荣县新城医院,1798.0309759759762
1409,荣县长山中心卫生院,894.2066666666666
1410,荥经兴恒康医院,292.4575
1411,荥经县人民医院,1289.5983333333334
1412,荥经时代中西医院,2023.8569105691056
1413,营山华慷医院,764.06
1414,营山博康肾病医院,447.1
1415,营山县中医医院,2278.2820718816065
1416,营山县人民医院,1894.693712486106
1417,营山县双流中心卫生院,528.48
1418,营山县妇幼保健计划生育服务中心,308.6646875
1419,营山民康医院,641.4276923076923
1420,营山民生医院,203.2
1421,营山祥润康复医院,1280.996875
1422,蒲江县中医医院,1314.1386685552409
1423,蒲江县人民医院,2029.8639193446754
1424,蒲江县大塘公立中心卫生院,670.7504761904762
1425,蒲江县妇幼保健计划生育服务中心,357.5838028169014
1426,蒲江县成佳镇公立卫生院,921.3455172413793
1427,蒲江县第二人民医院（蒲江县寿安公立中心卫生院）,965.6864444444444
1428,蒲江县西来公立中心卫生院,231.49
1429,蒲江西南任氏骨科医院,341.658
1430,蒲江鑫名老年病医院,205.51
1431,蓬安中山骨科医院,5635.431228070176
1432,蓬安县中医医院,1870.6500810810812
1433,蓬安县人民医院,2187.776756134969
1434,蓬安县妇幼保健计划生育服务中心,812.920035971223
1435,蓬安县徐家中心卫生院,601.77
1436,蓬安济民医院,2493.5738461538463
1437,蓬溪仁心中医肛肠医院,362.45
1438,蓬溪县三凤中心卫生院,697.3842857142857
1439,蓬溪县中医医院,1178.445714285714
1440,蓬溪县人民医院,1763.6676630883567
1441,蓬溪县任隆中心卫生院,772.8666666666667
1442,蓬溪县妇幼保健计划生育服务中心（蓬溪县妇幼保健院）,511.75238805970145
1443,蓬溪县第二人民医院（蓬溪县蓬南中心卫生院）,2444.883137254902
1444,蓬溪友爱天仁医院,822.1277777777777
1445,蓬溪忠仁老年病医院,920.4380392156862
1446,蓬溪恒道中医（骨科）医院,2978.7549659863944
1447,蓬溪长庚中医肛肠医院,4000.0
1448,西充县中医医院,2031.541219512195
1449,西充县义兴中心卫生院,903.6685714285715
1450,西充县人民医院,2661.130303030303
1451,西充县双凤中心卫生院,1424.13
1452,西充县妇幼保健计划生育服务中心,506.57183908045977
1453,西充县晋城中心卫生院,1239.4
1454,西充县槐树中心卫生院,202.35
1455,西充康桥医院,724.2437777777777
1456,西南兵工成都医院,1181.4394833948338
1457,西南医科大学附属中医医院,4576.411865225684
1458,西南医科大学附属医院,6761.433494231606
1459,西南医科大学附属口腔医院,856.9201398601399
1460,西昌市中医医院,531.8521276595744
1461,西昌市人民医院,2783.650944642857
1462,西昌市妇幼保健院（西昌市妇女儿童医院、西昌市妇幼保健计划生育服务中心）,606.8173802816901
1463,西昌康立医院,1307.05
1464,西昌王氏骨科专科医院,8505.24982832618
1465,西昌现代妇产医院,312.2605263157895
1466,西藏自治区人民政府驻成都办事处医院,5548.1891396582205
1467,贡井区中医医院,1124.8344827586207
1468,资中县中医医院,1765.2199524375742
1469,资中县人民医院,2767.3809892023687
1470,资中县双河镇卫生院,3335.75
1471,资中县太平镇卫生院,938.4491666666667
1472,资中县妇幼保健计划生育服务中心,533.0814835164836
1473,资中县归德镇卫生院,292.17
1474,资中县明心寺镇卫生院,1395.87
1475,资中县狮子镇卫生院,205.4
1476,资中县球溪镇卫生院,1178.9850000000001
1477,资中县重龙镇卫生院（资中县重龙社区卫生服务中心）,846.6975
1478,资中县银山镇卫生院,720.7988461538462
1479,资中县龙江镇卫生院,2547.577142857143
1480,资中县龙结镇卫生院,2436.15875
1481,资中资州医院,1695.431438746439
1482,资阳中欣肛肠医院,819.92
1483,资阳光正新视界眼科医院,1718.466352201258
1484,资阳市中医医院,2396.5667847593586
1485,资阳市人民医院,2622.8732295719847
1486,资阳市第一人民医院,2876.524471565174
1487,资阳市精神病医院,1059.6784615384615
1488,资阳市雁江区中和镇中心卫生院,1414.7568181818183
1489,资阳市雁江区丰裕镇中心卫生院,873.1700000000001
1490,资阳市雁江区丹山镇中心卫生院,715.4056565656566
1491,资阳市雁江区人民医院,1318.591065902579
1492,资阳市雁江区伍隍镇中心卫生院,478.2128571428571
1493,资阳市雁江区保和镇中心卫生院,1078.5666666666666
1494,资阳市雁江区南津镇中心卫生院,483.875
1495,资阳市雁江区妇幼保健计划生育服务中心(资阳市妇幼保健院）,499.9944125326371
1496,资阳市雁江区小院镇中心卫生院,804.2578947368421
1497,资阳市雁江区祥符镇中心卫生院,1441.1714285714286
1498,资阳市雁江区老君镇卫生院,404.46799999999996
1499,资阳毛氏骨科医院,3725.315441176471
1500,资阳爱尔眼科医院有限公司,1217.6898734177216
1501,越西县妇幼保健计划生育服务中心（越西县妇幼保健院）,372.09999999999997
1502,越西县第一人民医院,1773.9162674094707
1503,越西康虹医院,3803.289793814433
1504,达川佳合中医医院,276.6666666666667
1505,达川区三里坪街道社区卫生服务中心,754.0971428571429
1506,达川区杨柳街道社区卫生服务中心,570.0
1507,达川新侨医院,2868.037804878049
1508,达州元达联合医院,2101.4231837916063
1509,达州元达联合疗养院,256.32222222222225
1510,达州医科肿瘤医院,430.87939393939394
1511,达州华康医院,1420.3999571734475
1512,达州华阳妇产儿童医院,821.6360869565218
1513,达州南方医院,2427.8143918918922
1514,达州市中心医院,3729.5277244472422
1515,达州市中西医结合医院,3654.6218662647298
1516,达州市妇幼保健计划生育服务中心(达州市妇女儿童医院）,596.1420926517573
1517,达州市达川区中医医院,2788.435595238095
1518,达州市达川区亭子镇中心卫生院,390.99
1519,达州市达川区人民医院（达州市第三人民医院）,3076.9566503267974
1520,达州市达川区大树镇中心卫生院,209.0
1521,达州市达川区妇幼保健计划生育服务中心,705.1375796178344
1522,达州市达川区渡市镇中心卫生院,728.56
1523,达州市达川区石桥镇中心卫生院,1143.8380000000002
1524,达州市达川区管村镇中心卫生院,652.43
1525,达州市达川区赵家镇中心卫生院,1547.4
1526,达州市通川区人民医院,1978.6150899280576
1527,达州德仁中医医院,528.1447368421053
1528,达州火峰山老年病医院,2260.868045977011
1529,达州爱尔眼科医院,3049.1102173913046
1530,达州爱尔眼视光眼科医院,2583.245205479452
1531,达州田氏骨病医院,7655.742592592592
1532,达州睛泰眼科医院,1490.8653846153845
1533,达州紫荆妇产医院,267.6363636363636
1534,达州职业技术学院附属医院,1078.8856140350879
1535,达州骨科医院,7443.159158143195
1536,通川区中医院,1096.6834285714285
1537,通川区碑庙中心卫生院,232.495
1538,通川区第二人民医院（通川区罗江中心卫生院）,213.08
1539,通川双龙骨科医院,5613.007647058824
1540,通江县中医医院,1766.2451566579634
1541,通江县人民医院,2758.577144132084
1542,通江县妇幼保健院,394.26541237113406
1543,通江县新场镇卫生院,520.0
1544,通江县民胜中心卫生院,231.3
1545,通江县洪口中心卫生院,693.85
1546,通江县瓦室中心卫生院,806.0
1547,通江县至诚中心卫生院,1572.9083333333335
1548,通江县诺水河中心卫生院,929.3092857142857
1549,通江县铁溪中心卫生院,215.54
1550,通江县麻石中心卫生院,260.77
1551,通江新区医院,1947.6231368993651
1552,通江老城中西医结合医院,1789.0393333333334
1553,通江茹氏骨科医院,4667.757448979592
1554,遂宁嘉慧妇产医院,464.61538461538464
1555,遂宁市中医院,3640.1526758869513
1556,遂宁市中心医院,5355.950933100301
1557,遂宁市安居区三家镇中心卫生院,706.85
1558,遂宁市安居区三家镇大安卫生院,7694.599999999999
1559,遂宁市安居区东禅镇中心卫生院,598.19
1560,遂宁市安居区中医院,224.49
1561,遂宁市安居区人民医院,1479.9741775456919
1562,遂宁市安居区分水镇卫生院,1487.5
1563,遂宁市安居区拦江镇中心卫生院,1171.0151666666668
1564,遂宁市安居区横山镇中心卫生院,1197.46
1565,遂宁市安居区白马镇中心卫生院,1635.3
1566,遂宁市安居区西眉镇中心卫生院,791.5
1567,遂宁市安居区西眉镇马家卫生院,1154.5279999999998
1568,遂宁市民康医院（遂宁市优抚医院）,280.825
1569,遂宁市第一人民医院,2976.506511709193
1570,遂宁市第三人民医院,3654.1691914387634
1571,遂宁市船山区永兴镇中心卫生院（遂宁市船山区第一人民医院）,926.75
1572,遂宁市船山骨科医院有限责任公司,7442.248611111111
1573,遂宁杨柳肾病医院有限公司,961.815
1574,遂宁爱尔眼科医院,1130.6178909090909
1575,道孚县人民医院,4792.0542857142855
1576,邛崃东华医院,642.2710344827586
1577,邛崃任氏骨科医院,3742.385152671756
1578,邛崃兴盛医院,3672.5200000000004
1579,邛崃可利特结石医院,789.0453389830508
1580,邛崃品范医院,1228.1100724637681
1581,邛崃市中医医院,1746.744579124579
1582,邛崃市医疗中心医院,3732.2176610249176
1583,邛崃市大同镇卫生院,218.4
1584,邛崃市天台山镇中心卫生院（邛崃市第五人民医院）,509.60652173913047
1585,邛崃市夹关镇中心卫生院（邛崃市第三人民医院）,426.245
1586,邛崃市妇幼保健院,257.66385321100915
1587,邛崃市平乐镇中心卫生院（邛崃市第六人民医院）,1113.65
1588,邛崃市第二人民医院（成都市第三人民医院邛崃医院）,751.4699999999999
1589,邛崃爱尔眼科医院,1851.8437931034482
1590,邻水县中医医院,2244.480704647676
1591,邻水县九龙镇中心卫生院,808.35
1592,邻水县人民医院,2759.1032700684505
1593,邻水县兴仁镇中心卫生院,226.66666666666666
1594,邻水县合流镇卫生院,414.418
1595,邻水县坛同镇卫生院,416.2125
1596,邻水县城北镇卫生院,218.8
1597,邻水县妇幼保健计划生育服务中心,345.97809523809525
1598,邻水县柑子镇中心卫生院,285.106875
1599,邻水县石永镇卫生院,276.06666666666666
1600,邻水县第二人民医院,744.533631713555
1601,邻水天蓝眼科医院,2053.4329218106996
1602,邻水安康医院,1041.4377006507593
1603,都江堰宏惠医院,653.2890163934426
1604,都江堰岷刚医院,1795.3620833333334
1605,都江堰市中医医院,1684.7407386888274
1606,都江堰市人民医院,3251.375116687578
1607,都江堰市桂花社区卫生服务中心,260.87
1608,都江堰市沿江卫生院,2055.68375
1609,都江堰市玉堂镇卫生院,230.65
1610,都江堰市第二人民医院,1708.4971525753158
1611,都江堰市聚源镇中心卫生院,579.23
1612,都江堰市青城山镇中心卫生院,1084.7048979591837
1613,都江堰市骨伤专科医院,4049.4258974358972
1614,都江堰爱尔眼科医院,2196.4494267515925
1615,都江堰首嘉医院,1184.5509940357854
1616,都江堰鹏程疼痛医院,15420.328501945527
1617,酒城全科中医医院,237.6
1618,金堂县中医医院,1740.1261212121212
1619,金堂县中西医结合医院（金堂县土桥中心卫生院、金堂县土桥镇公共卫生所）,972.6898901098901
1620,金堂县妇幼保健院（金堂县妇女儿童医院）,1393.4500464396285
1621,金堂县福兴镇中心卫生院（金堂县福兴镇公共卫生所）,336.774
1622,金堂县第一人民医院,3046.3862467866325
1623,金堂县第三人民医院,1990.8252955665023
1624,金堂县第二人民医院,2974.4727777777775
1625,金堂县赵家镇卫生院(金堂县赵家镇公共卫生所）,1095.3933333333332
1626,金堂县赵镇社区卫生服务中心（金堂县赵镇街道公共卫生所）,282.69
1627,金堂县转龙镇中心卫生院,285.27
1628,金堂县骨伤科医院（金堂县淮口社区卫生服务中心、金堂县淮口街道公共卫生所）,2464.4525
1629,金堂家兴结石病医院,1404.400578034682
1630,金堂晟康精神病医院,200.9
1631,金堂正康老年病医院,238.08
1632,金堂瑞辰仁爱医院,1281.6
1633,金堂纺织妇产医院,356.2185416666667
1634,金堂黄氏中西医骨科医院,4562.436206896552
1635,金川县中藏医院,220.93800000000002
1636,金川县人民医院,1097.7622330097088
1637,金阳华大医院,431.92
1638,金阳华大医院对坪分院,260.0
1639,金阳县人民医院,1598.08381270903
1640,长宁县中医医院,2457.4598255813953
1641,长宁县人民医院,2529.492777268561
1642,长宁县双河镇中心卫生院,1685.2751428571428
1643,长宁县妇幼保健计划生育服务中心（长宁县妇幼保健院）,367.855
1644,长宁县花滩镇中心卫生院,2169.93
1645,长宁县长宁镇中心卫生院,821.2155555555556
1646,长宁舒之康妇产医院,373.31384615384616
1647,阆中元华祥医院,885.3681818181817
1648,阆中博杨中医医院,15335.672413793103
1649,阆中名城医院,4239.321052631579
1650,阆中市中医医院,2020.1101002506266
1651,阆中市二龙镇中心卫生院,837.0
1652,阆中市人民医院,2823.812120216013
1653,阆中市千佛镇中心卫生院,2160.1625
1654,阆中市妇幼保健计划生育服务中心,350.038
1655,阆中市柏垭镇中心卫生院,1284.4733333333334
1656,阆中市河溪街道中心卫生院（阆中市第四人民医院）,839.275
1657,阆中市第二人民医院,2318.43375
1658,阆中市精神卫生中心,306.6
1659,阆中慈念医院,1369.7477714285715
1660,阆中明康医院,2940.597777777778
1661,阆中益民医院,1417.43
1662,阆中眼耳鼻喉专科医院,1519.767837837838
1663,阿坝兴富医院,1311.44375
1664,阿坝县人民医院,828.834801980198
1665,阿坝县藏医院,367.348
1666,阿坝州林业中心医院,774.5142231075697
1667,阿坝藏族羌族自治州人民医院,2071.558818565401
1668,隆昌市中医医院,628.617
1669,隆昌市人民医院,2740.6306468797566
1670,隆昌市妇幼保健院,329.55727272727273
1671,隆昌通康医院,2124.828698060942
1672,雅安仁康医院（雅安结石病医院）,2906.006693037975
1673,雅安博爱医院,459.9769230769231
1674,雅安唐氏肛肠专科医院,1822.1316666666664
1675,雅安市中医医院(雅安市中医医院互联网医院）,5028.14837084673
1676,雅安市人民医院（雅安市人民医院互联网医院）,4356.270569574621
1677,雅安市名山区中医医院,1475.7173979591837
1678,雅安市名山区人民医院,1795.1183889816361
1679,雅安市名山区妇幼保健计划生育服务中心,291.08888888888885
1680,雅安市第四人民医院（雅安市精神病医院、雅安市精神卫生中心）,505.4236363636364
1681,雅安市雨城区人民医院.雅安市第二人民医院,2611.0203289473684
1682,雅安市雨城区草坝镇中心卫生院,764.5
1683,雅安德仁医院,444.7577777777778
1684,雅安恒博医院,913.8691240875913
1685,雅安民康医院,662.3375
1686,雅安河北医院,640.8720183486239
1687,雅安职业技术学院附属医院,756.315601965602
1688,雅安雨城容大医院,2060.647435897436
1689,雅江县人民医院,6220.5280851063835
1690,雷波县人民医院,732.7639042553191
1691,雷波百信医院,1736.7949874686715
1692,雷波祥和医院,2286.271694915254
1693,青川县中医医院,1872.8016384180792
1694,青川县人民医院,1189.7448181818181
1695,青川县妇幼保健院,680.70875
1696,青川县第一人民医院,2027.7207368421052
1697,青白江日鑫老年病医院,602.2697058823529
1698,青神县中医医院,942.6783720930232
1699,青神县人民医院,1667.2980499999999
1700,青神康达骨科医院,1856.2009183673467
1701,马边创骨医院,2159.821191588785
1702,马边彝族自治县人民医院,1254.201689814815
1703,马边彝族自治县妇幼保健计划生育服务中心,464.2144897959183
1704,高县中医医院,3181.863041958042
1705,高县人民医院,566.702380952381
1706,高县妇幼保健院,278.42163636363637
1707,高县文江镇中心卫生院（高县第二人民医院）,1077.5808219178082
1708,高县来复镇中心卫生院,789.6166666666667
1709,高县沙河镇中心卫生院,1109.98
1710,高县罗场镇中心卫生院,618.29
1711,高坪太禾医院,1243.0588235294117
