,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-only_operation-4-E,JCJY-only_operation-4-E,YP-only_operation-4-E,ZFY-only_operation-4-E,记录条数-only_operation-4
279,1,80.7,4156.3711111111115,1253.0451851851851,2408.262222222222,14290.524074074076,27
280,1,80.8,2954.0908,1755.4879999999998,3159.0795999999996,18148.9728,25
282,1,81.0,18251.202903225807,2125.233548387097,4423.512903225806,30337.96677419355,31
285,1,81.4,11610.327692307694,958.2826923076923,4556.776538461539,28376.487692307695,26
286,1,81.5,20334.739186046514,2361.3008720930234,4559.40226744186,34775.822790697675,172
287,1,81.6,7162.206474820144,1611.2047482014389,1744.051510791367,12979.248057553958,139
289,1,81.9,2725.9287704918033,1286.2413934426231,2500.3645901639343,12253.848032786886,122
293,1,82.4,3365.835238095238,720.202380952381,1975.8485714285714,8264.839523809524,21
298,1,83.3,840.8830769230769,953.4857692307693,1191.3473076923076,4695.588461538462,26
315,1,86.2,8459.761264367817,914.6512643678161,4011.590114942529,17752.175747126435,87
316,1,86.3,1420.6102325581396,1331.7176744186047,4371.667906976744,22106.032325581396,43
324,1,88.5,758.1884,1903.6,845.8608,6168.149200000001,25
325,1,88.6,673.2006250000001,880.96875,3756.5053125,9623.6746875,32
328,1,92.2,2556.6990977443606,1990.9466165413535,16665.63992481203,33521.12969924812,133
329,1,92.3,5133.8031034482765,2530.5827586206897,3622.4220689655176,34955.566206896554,29
332,1,93.3,2315.379,3267.46,9262.030666666666,29350.482666666667,30
334,1,93.5,474.055652173913,911.6321739130435,1739.1671014492754,4252.109420289855,69
336,1,93.9,377.20235294117646,2036.4926470588234,3880.187941176471,9372.38882352941,34
342,1,97.6,406.9425714285714,689.9932857142857,1598.6574285714287,3941.189,70
348,1,99.2,7189.858916666666,1990.3786666666667,2968.801291666667,17050.849708333335,240
351,1,99.9,481.09319148936174,1618.963829787234,1558.7736170212766,9660.17914893617,47
352,2,,463.56353737811486,1648.38372156013,3097.1505904658725,7733.639144095341,1846
360,2,03.0,5895.614545454546,1543.540909090909,3038.2368181818183,14972.155454545455,22
362,2,03.5,14856.711612903226,2851.0672580645164,6885.915483870968,33532.75806451613,62
363,2,03.9,877.0758139534883,859.4813953488372,546.4146511627906,5013.052093023256,43
365,2,04.2,2907.542608695652,1175.7826086956522,1901.094347826087,9851.784782608695,23
369,2,04.8,370.2054545454546,801.9045454545455,1351.2340909090908,6914.8777272727275,22
381,2,11.3,1155.6051851851853,523.8148148148148,145.88925925925926,2844.703703703704,27
387,2,13.4,2572.224842681259,596.9424076607387,161.39707934336525,5621.751409028728,1462
388,2,13.5,3317.1239534883716,570.8604651162791,210.11511627906978,5612.041395348837,43
390,2,13.7,1863.8237861271678,828.8830057803468,195.01040462427747,4474.832080924855,346
394,2,14.7,3963.5868292682926,685.1146341463415,676.0114634146341,9202.848292682927,41
395,2,17.1,3146.734673913044,1345.0923913043478,1184.1630434782608,8945.492282608697,92
398,2,17.9,846.7618018018018,1419.3702702702703,1724.3695495495494,5990.443153153153,111
414,2,22.5,1069.6987931034482,1198.2503448275863,1805.991896551724,7674.384827586207,58
436,2,30.0,772.5881818181819,1048.8030303030303,1328.469696969697,5919.025151515151,33
439,2,33.2,533.502,3040.46,2633.217142857143,10878.054285714286,35
440,2,34.0,553.4705084745763,2761.1050847457627,4120.919830508475,11018.629322033898,59
442,2,34.9,523.0822222222222,2665.1916666666666,2861.1612962962963,9172.686851851851,54
446,2,38.3,2014.7779999999998,824.7496000000001,2363.8532,14636.024,25
447,2,38.5,1040.1082812500001,1521.7081249999999,1800.8434375,7629.2128125,64
451,2,38.9,1123.3739999999998,3286.962857142857,6398.149142857143,15902.387285714287,70
453,2,39.3,872.0115789473684,647.4175438596492,1277.4175438596492,11296.642807017544,57
455,2,39.5,2000.627638888889,858.0833333333334,1937.2056944444444,17414.402777777777,72
457,2,39.9,3071.9766981132075,1721.029716981132,6766.735094339623,24609.19528301887,106
466,2,43.4,721.8270344827586,1322.8766896551724,1235.6463448275863,5215.793310344828,145
470,2,44.1,338.0769230769231,2182.8032307692306,2193.412,6524.556153846154,65
476,2,45.4,829.5251333333333,1668.5873666666666,1143.5037333333332,5553.720466666667,300
484,2,47.0,1222.9274496644293,1293.5208053691276,1684.1785906040268,7055.089284116331,447
486,2,48.3,895.10425,1732.1662499999998,963.8979999999999,5938.775250000001,160
