,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-only_operation-4-E,JCJY-only_operation-4-E,YP-only_operation-4-E,ZFY-only_operation-4-E,记录条数-only_operation-4
184,1,45.2,1769.280338983051,723.3618644067797,3296.073474576271,8209.348220338983,118
186,1,45.4,1773.4391780821918,969.5760273972602,1396.1270058708415,6912.395772994129,511
192,1,47.0,1279.1877880184331,1366.7437788018435,2357.1394009216588,7702.804009216589,217
196,1,48.3,2177.1892753623188,964.6442028985507,2595.782391304348,8658.391304347826,138
197,1,48.4,2137.17875,790.2574999999999,1998.4850000000001,7112.6625,40
200,1,48.7,1842.9059009009009,721.01990990991,4277.741036036036,10246.039999999999,222
203,1,49.0,2090.8621714285714,663.1991428571428,3200.065657142857,8809.314685714286,175
204,1,49.1,2241.3605263157897,726.8115789473685,3212.052807017544,9293.926842105262,57
206,1,49.3,1525.1770833333333,465.58750000000003,2399.221666666667,5828.040833333333,24
207,1,49.4,3152.722562962963,734.9362888888888,1946.5339481481483,9105.537666666667,1350
210,1,49.7,1329.664857142857,632.7154285714286,3100.336,7111.747428571429,35
213,1,50.1,1424.1939130434782,785.3086956521738,2213.56652173913,6635.325652173912,23
216,1,51.0,4843.864439461883,2297.0022421524664,7208.750493273543,18556.951614349775,223
218,1,51.2,1644.9876851851852,1558.5297067901236,2954.7436419753085,9474.647299382716,648
225,1,53.0,1780.590588235294,1144.6496218487393,1406.9359663865546,6610.204201680673,238
232,1,54.2,1439.7664285714286,949.1628571428572,2518.1417857142856,8233.837142857143,28
235,1,54.5,1701.475591572123,426.6397082658023,1104.8825121555915,16875.81855753647,617
236,1,54.9,1257.4316949152542,2360.687288135593,4177.179830508474,12352.098305084746,59
237,1,55.0,5709.470673076923,2598.466346153846,5786.704807692308,21677.070961538462,104
