,basy_yydj,basy_ssjczbm1_for_str_9,age_group,AGE-HAOCAI-only_operation-9-E,AGE-JCJY-only_operation-9-E,AGE-YP-only_operation-9-E,AGE-ZFY-only_operation-9-E,记录条数-only_operation-9
3500,1,98.5103,5,44.67687804878049,662.4393170731707,1245.176536585366,3007.2753170731703,205
3501,1,98.5103,6,16.288055555555555,697.2097222222222,1215.8220833333335,3158.3106944444444,72
3527,1,99.2500x0,5,9457.600277777778,2016.0555555555557,2819.873888888889,19171.224166666667,36
3528,1,99.2500x0,6,8062.551290322581,1790.3548387096773,2818.1125806451614,18099.534838709675,31
3533,1,99.2501,5,8624.57696969697,2118.6969696969695,2467.3115151515153,17840.16121212121,33
3534,1,99.2501,6,6627.757727272728,1905.2272727272727,2204.5377272727274,15087.136363636364,22
3540,1,99.2503,6,271.0521739130435,1150.6434782608696,2199.6069565217394,5102.588695652174,23
3603,1,99.9200,5,105.16531914893618,1089.1617021276595,1328.2536170212766,4769.310425531915,47
3604,1,99.9200,6,71.28764705882354,1216.644117647059,1566.9391176470588,4240.882647058824,34
3605,1,99.9200,8,39.020967741935486,1074.0451612903225,1574.7174193548387,4218.154516129032,31
3608,1,99.9200x0,2,30.041481481481483,785.5703703703704,1869.4433333333334,4953.506666666666,27
3609,1,99.9200x0,3,29.30909090909091,723.6550505050506,1984.669595959596,5077.310606060606,99
3610,1,99.9200x0,4,36.01164,780.8721999999999,2092.95924,5369.4084,250
3611,1,99.9200x0,5,26.294747826086954,865.2694434782609,2001.2709043478262,5143.132799999999,575
3612,1,99.9200x0,6,25.139530864197532,946.5784938271604,1745.7574567901236,5037.300864197531,405
3613,1,99.9200x0,8,28.669550264550264,1076.4120634920635,1838.9948677248678,5662.788148148148,378
3614,1,99.9200x0,9,64.5000925925926,1786.1987962962962,2592.415555555556,10686.83111111111,108
3617,1,99.9201,5,23.69857142857143,1597.207142857143,1191.7282142857143,3990.970357142857,28
3619,1,99.9201,8,38.48461538461539,1935.7823076923078,1522.5688461538462,4983.699615384616,26
3624,1,99.9204,5,46.76347826086956,812.5347826086957,1487.9417391304348,4904.218260869566,23
3625,1,99.9204,6,25.657142857142855,819.2047619047619,1272.5566666666666,4529.875714285714,21
3626,1,99.9204,8,15.215238095238094,754.3142857142857,1529.3242857142857,4545.55380952381,21
3632,1,99.9205,8,77.54423076923078,1410.323076923077,1336.0826923076925,4523.6038461538465,26
3634,2,,0,70.36917404972849,534.0871248928265,698.3880280080023,1941.5944955701627,3499
3635,2,,1,38.949381933438985,664.3398679344956,748.9682197569995,2092.612614896989,1893
3636,2,,2,36.02244152880776,765.8983228750714,809.568014831717,2378.654848830576,1753
3637,2,,3,41.032376873661676,909.1352334047109,1102.8139914346896,2948.646548179872,2335
3638,2,,4,40.94102526866106,1068.3673482428114,1416.1443857101365,3909.304353761255,3443
3639,2,,5,50.905540983606556,1212.247262295082,1566.8909275956285,4229.643049180328,7320
3640,2,,6,51.8028998940678,1313.7452767478815,1792.8503138241526,4432.357534427966,7552
3641,2,,8,55.18438610662359,1401.8241983037155,1958.531784127625,4731.823205775444,9904
3642,2,,9,64.30822358630952,1474.8660267857142,1966.5403236607142,4990.691569940476,5376
3798,2,04.8101,3,22.552380952380954,675.8142857142857,1152.0895238095238,4184.102857142857,21
3799,2,04.8101,4,24.447543859649123,987.3263157894737,1038.726052631579,4601.860789473684,114
3800,2,04.8101,5,34.52209821428571,1024.4491071428572,1079.942455357143,5034.167232142857,224
3801,2,04.8101,6,36.588478260869564,1070.2396739130436,1202.5966304347826,5085.848586956522,184
3802,2,04.8101,8,39.34885350318471,1117.8554140127387,1223.4703184713376,5164.197898089173,157
3803,2,04.8101,9,26.769722222222224,1245.6472222222224,1320.2577777777778,5219.343611111111,36
3927,2,13.4100,6,1014.8166666666667,1048.8,238.66400000000002,3829.9773333333337,30
3928,2,13.4100,8,1209.03125,865.59375,296.6065625,4108.6284375000005,32
3931,2,13.4100x0,4,4172.868965517241,613.4931034482759,181.85275862068963,7754.609655172413,29
3932,2,13.4100x0,5,3282.9549685534594,596.5641509433962,164.22641509433961,6817.501257861635,159
3933,2,13.4100x0,6,2679.325469168901,621.0198391420911,150.36710455764074,5806.004772117962,373
3934,2,13.4100x0,8,2475.702108108108,622.3978378378379,151.35136936936937,5456.886900900901,555
3935,2,13.4100x0,9,2308.3740298507464,596.2208955223881,157.81470149253732,5217.483731343284,134
3949,2,13.7100x0,5,2615.66,782.54,224.54,5286.2,25
3950,2,13.7100x0,6,1928.7674324324325,821.3027027027027,185.87905405405405,4461.687702702703,74
3951,2,13.7100x0,8,1857.410705128205,829.8340384615385,201.62846153846155,4491.762948717949,156
3952,2,13.7100x0,9,1830.2728260869567,806.0326086956521,191.8863043478261,4376.461304347826,46
4055,2,17.9200x0,4,29.794999999999998,901.8739130434782,1282.1941304347827,4415.707826086957,46
4056,2,17.9200x0,5,26.795263157894738,953.8065789473685,1487.8009210526316,4893.001315789474,76
